name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,06/30/1994,03/31/1994
EndCashPosition,"70,909,000","70,909,000","45,769,000","128,208,000","92,646,000","78,344,000","83,357,000","115,453,000","180,327,000","177,812,000","96,490,000","20,757,000","13,902,000","10,554,000","20,229,000","14,010,000","25,904,000","120,005,000","86,363,000","66,114,000","59,164,000","48,334,000","30,197,000","8,915,000","9,968,000","7,824,000","27,502,000","57,051,000","33,201,000","3,132,000","8,032,000","5,542,000","11,225,000","2,840,000","17,303,000","43,626,000","30,118,000","7,021,000","14,545,000","39,106,000","37,158,000","41,290,000","48,004,000","29,462,000","28,132,000","148,868,000","120,295,000","128,037,000","116,027,000","81,980,000","34,485,000","45,160,000","898,000","25,648,000","2,847,000","5,664,000","1,660,000","25,236,000","56,190,000","66,592,000","91,341,000","107,483,000","84,221,000","9,855,000","7,957,000","9,476,000","17,231,000","20,750,000","72,063,000","78,917,000","89,679,000","93,181,000","22,279,000","24,338,000","29,779,000","10,064,000","12,801,000","8,341,000","4,861,000","11,089,000","9,921,000","2,334,000","3,515,000","3,345,000","3,824,000","12,209,000","6,967,000","4,628,000","4,781,000","1,267,000","2,768,000",,,,,,,,,,,,,,,,,,
	ChangesInCash,"-7,435,000","25,140,000","-82,439,000","35,562,000","14,302,000","-5,013,000","-32,096,000","-64,874,000","2,515,000","81,322,000","75,733,000","6,855,000","3,348,000","-9,675,000","6,219,000","-11,894,000","-94,101,000","33,642,000","20,249,000","6,950,000","10,830,000","18,137,000","21,282,000","-1,053,000","2,144,000","-19,678,000","-29,549,000","23,850,000","30,069,000","-4,900,000","2,490,000","-5,683,000","8,385,000","-14,463,000","-26,323,000","13,508,000","23,097,000","-7,524,000","-24,561,000","1,948,000","-4,132,000","-6,714,000","18,542,000","1,330,000","-120,736,000","28,573,000","-7,742,000","12,010,000","34,047,000","47,495,000","-10,675,000","44,262,000","-24,750,000","22,801,000","-2,817,000","4,004,000","-23,576,000","-30,954,000","-10,402,000","-24,749,000","-16,142,000","23,262,000","74,366,000","1,898,000","-1,519,000","-7,755,000","28,482,000","-51,314,000","-6,854,000","-10,762,000","-2,952,000","70,902,000","-2,059,000","-5,441,000","19,715,000","-2,737,000","4,460,000","3,480,000","-6,228,000","1,168,000","7,587,000","-1,181,000","170,000","-479,000","-8,385,000","5,242,000","2,339,000","-153,000","3,514,000","-158,000","2,381,000",,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"78,344,000","45,769,000","128,208,000","92,646,000","78,344,000","83,357,000","115,453,000","180,327,000","177,812,000","96,490,000","20,757,000","13,902,000","10,554,000","20,229,000","14,010,000","25,904,000","120,005,000","86,363,000","66,114,000","59,164,000","48,334,000","30,197,000","8,915,000","9,968,000","7,824,000","27,502,000","57,051,000","33,201,000","3,132,000","8,032,000","5,542,000","11,225,000","2,840,000","17,303,000","43,626,000","30,118,000","7,021,000","14,545,000","39,106,000","37,158,000","41,290,000","48,004,000","29,462,000","28,132,000","148,868,000","120,295,000","128,037,000","116,027,000","81,980,000","34,485,000","45,160,000","898,000","25,648,000","2,847,000","5,664,000","1,660,000","25,236,000","56,190,000","66,592,000","91,341,000","107,483,000","84,221,000","9,855,000","7,957,000","9,476,000","17,231,000","20,750,000","72,063,000","78,917,000","89,679,000","93,181,000","22,279,000","24,338,000","29,779,000","10,064,000","12,801,000","8,341,000","4,861,000","11,089,000","9,921,000","2,334,000","3,515,000","3,345,000","3,824,000","12,209,000","6,967,000","4,628,000","4,781,000","1,267,000","1,425,000","387,000",,,,"4,100,000",,,,"1,100,000",,,,"900,000",,,,"200,000",,"1,100,000"
IncomeTaxPaidSupplementalData,"33,677,000","551,000","8,615,000","16,815,000","7,696,000","971,000","20,431,000","22,137,000","2,881,000","5,272,000","11,866,000","9,807,000","7,445,000","404,000","3,261,000","4,868,000","3,336,000","2,813,000","0","31,000","0",,,,,"7,000","-198,000","9,887,000","2,585,000","-89,000","1,753,000","13,000","0","0",,"100,000","0","3,135,000",,"150,000","320,000","1,150,000","382,000","5,000,000","3,480,000","2,793,000","895,000","18,000,000","17,250,000","14,620,000","21,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"6,144,000","1,864,000","1,812,000","1,565,000","903,000","1,011,000","1,305,000","1,610,000","1,537,000","1,755,000","1,872,000","3,569,000","3,462,000","725,000","533,000","909,000","1,015,000","1,065,000","509,000","1,016,000","466,000","706,000","621,000","917,000","711,000","648,000","11,773,000","-9,196,000","1,771,000","1,827,000","-12,373,000","1,797,000","2,549,000","425,000","1,606,000","378,000","377,000","1,629,000","883,000","3,402,000","106,000","3,388,000","246,000","3,438,000","166,000","3,490,000","390,000","3,683,000","531,000","3,735,000","454,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-6,241,000","-1,138,000","-1,387,000","-2,391,000","-1,325,000","-1,618,000","-2,337,000","-1,294,000","-267,000","-1,434,000","-1,551,000","-3,644,000","-1,495,000","-1,198,000","-874,000","-4,073,000","-149,000","-1,462,000","-1,633,000","-1,625,000","-3,064,000","-4,385,000","-2,215,000","-3,587,000","-3,213,000","-6,702,000","-3,460,000","-1,301,000","-14,555,000","-2,113,000","-2,126,000","-814,000","-3,536,000","-5,532,000","-12,753,000","-9,388,000","-9,521,000","-10,074,000","-16,064,000","-11,957,000","-10,005,000","-10,236,000","-5,842,000","-12,541,000","-9,452,000","-16,580,000","-26,436,000","-13,624,000","-13,944,000","-12,343,000","-10,361,000","-10,942,000","-12,792,000","-7,478,000","-12,505,000","-8,983,000","-6,322,000","-5,305,000","-5,546,000","-6,640,000","-9,215,000","-7,232,000","-8,852,000","-7,811,000","-7,932,000","-4,676,000","-4,955,000","-3,747,000","-6,173,000","-5,518,000","-1,661,000","-1,686,000","-1,259,000","-625,000","-1,044,000","-122,000","-325,000","-298,000","-262,000","-436,000","-261,000","-308,000","-10,222,000","-1,498,000","-1,325,000","-379,000","-94,000","-206,000",,"-38,000","-115,000",,"-900,000","-900,000","-2,700,000","-456,000","-200,000","-400,000","-400,000","-1,465,419","-600,000","-200,000","-700,000","-100,000","-100,000",,"-200,000","-300,000","-200,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"956,000","1,016,000","962,000","1,188,000","1,230,000","1,153,000","1,578,000","1,514,000","1,678,000","1,567,000","1,445,000","1,261,000","1,347,000","1,512,000","1,222,000","-1,616,000","2,579,000","1,825,000","1,018,000","2,293,000","1,046,000","1,379,000","1,609,000","125,330,000","2,065,000","1,152,000","753,000","1,747,000","1,989,000","1,166,000","597,000","68,548,000","1,607,000","1,029,000","972,000","21,911,000","335,000","372,000","453,000","14,000","55,000","9,873,000","45,000","199,000","0","184,000","55,000",,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"575,812,000","0","0","401,812,000","174,000,000","215,200,000","252,200,000","7,500,000","237,000,000","187,500,000","70,000,000","8,000,000","23,000,000","336,500,000","10,500,000","0",,,"0","0","0","0","6,000,000","44,500,000","43,500,000","40,500,000","0","100,000,000","22,600,000","40,800,000","41,879,000","67,371,000","146,800,000","54,000,000","0","0","13,000,000","12,500,000",,,,,,,,,"0","0","0","0","0","0","25,687,000","24,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000",,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-365,500,000","0","0","-141,500,000","-224,000,000","-186,200,000","-346,200,000","-97,500,000","-222,000,000","-37,500,000","-67,000,000","-41,000,000","-58,000,000","-34,000,000","-60,500,000","-70,596,000","-87,656,000","-2,819,000","0","0","0","0","-6,000,000","-44,500,000","-58,500,000","-25,500,000","0","0","-22,600,000","-55,800,000","-36,000,000","-95,000,000","-41,800,000","-54,000,000","0","0","-13,000,000","-12,500,000","-78,952,000","-8,451,000","-8,488,000","-8,550,000","-7,811,000","-10,098,000","-9,949,000","-9,627,000","-10,812,000","-11,443,000","-10,309,000","-12,274,000","-11,654,000","-23,145,000","-101,337,000","-43,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-41,798,000","-4,682,000","-15,203,000","-20,555,000","-1,358,000","-79,660,000","-321,000","-47,788,000","-2,334,000","-4,050,000","-171,000","-4,895,000","-1,802,000","-2,688,000","-1,149,000","-2,589,000","-182,929,000","-1,305,000","-485,000","-728,000","-4,968,000","-758,000","0","0","0","-12,315,000",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,"-85,000","-23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"177,271,000","47,483,000","3,779,000","59,376,000","66,633,000","52,384,000","63,575,000","81,789,000","133,655,000","4,601,000","73,669,000","43,811,000","57,771,000","18,861,000","63,159,000","64,407,000","50,504,000","38,855,000","30,556,000","8,576,000","33,180,000","22,712,000","26,346,000","3,216,000","11,438,000","5,542,000","16,584,000","29,403,000","27,999,000","12,370,000","2,469,000","24,528,000","-92,665,000","-11,874,000","-4,352,000","18,497,000","24,040,000","22,342,000","-3,474,000","9,925,000","13,146,000","1,635,000","31,528,000","15,239,000","14,507,000","35,974,000","7,229,000","33,550,000","40,453,000","58,694,000","18,376,000","77,682,000","63,021,000","47,007,000","51,402,000","20,307,000","25,534,000","20,383,000","5,777,000","19,867,000","10,999,000","27,809,000","7,840,000","3,769,000","13,375,000","-11,175,000","9,592,000","11,851,000","-3,406,000","5,110,000","3,479,000","6,830,000","5,063,000","9,108,000","4,725,000","3,759,000","6,430,000","5,085,000","-1,410,000","1,858,000","2,969,000","6,435,000","-4,602,000","-1,088,000","-1,765,000","1,693,000","8,172,000","-1,181,000","-1,928,000","1,513,000","-8,135,000","17,905,000","-6,400,000","-4,100,000","-3,100,000","-2,698,000","700,000","100,000","-700,000","-3,100,260","1,800,000","-1,300,000","-1,300,000","-700,000","1,200,000",,,"-100,000","-900,000"
