name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
		RetainedEarnings,"6,854,183,000","6,340,211,000","5,670,478,000","5,356,189,000","5,107,288,000","4,847,646,000","4,940,142,000","5,019,561,000","5,258,845,000","5,463,224,000","5,269,243,000","5,110,921,000","4,893,111,000","4,706,135,000","4,508,398,000","4,194,228,000","3,951,764,000","3,717,818,000","2,875,904,000","2,865,283,000","2,928,840,000","2,923,221,000","2,895,552,000","3,005,173,000","3,124,574,000","3,322,900,000","3,462,576,000","3,545,000,000","3,544,597,000","3,676,568,000","3,562,520,000","3,028,999,000","2,925,461,000","2,699,227,000","2,566,403,000","2,398,905,000","2,075,635,000","1,935,008,000","1,714,497,000","1,670,401,000","1,264,717,000","1,195,623,000","1,307,687,000","868,544,000","629,350,000","766,551,000","811,579,000","772,502,000","670,761,000","598,296,000","548,782,000","513,853,000","500,345,000","526,958,000","526,542,000","421,286,000","293,979,000","206,008,000","145,116,000","88,744,000","465,341,000","463,255,000","297,461,000",,"95,956,000","100,149,000","93,181,000","92,190,000","106,163,000","103,130,000","99,282,000","89,850,000","115,033,000","111,448,000","107,356,000","109,882,000","123,347,000","120,565,000","112,901,000","98,215,000","91,726,000","80,440,000","76,751,000","61,435,000"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,"0","543,000","561,000","531,000","415,000","430,000","325,000","309,000","307,000","269,000","67,000","-122,000","-260,000","-2,485,000","-2,903,000","-2,928,000","-3,354,000","-3,303,000","-2,865,000","-3,490,000","-385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,000","76,000","-19,000","-25,000","38,000",,"-1,205,000","-646,000","-997,000","-489,000",,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,000",,,
	MinorityInterest,"377,652,000","380,869,000","372,177,000","369,586,000","373,128,000","366,279,000","371,430,000","375,108,000","376,896,000","366,684,000","362,195,000","346,332,000","314,593,000","276,728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"14,455,594,000","14,302,022,000","11,590,618,000","11,327,131,000","11,295,133,000","11,586,619,000","11,761,817,000","11,936,698,000","12,384,951,000","12,065,746,000","12,120,398,000","12,250,819,000","12,090,357,000","11,911,122,000","11,894,136,000","11,777,709,000","11,524,996,000","11,482,608,000","10,889,060,000","10,808,075,000","10,817,563,000","10,879,693,000","11,090,839,000","11,516,228,000","11,678,560,000","11,784,544,000","11,907,279,000","11,844,073,000","11,625,854,000","10,963,681,000","10,680,070,000","10,137,133,000","9,255,575,000","8,666,939,000","8,260,438,000","8,084,160,000","7,288,881,000","6,701,470,000","5,869,112,000","5,044,415,000","4,271,020,000","3,562,427,000","3,314,838,000","2,871,829,000","2,629,758,000","2,134,146,000","2,144,668,000","1,819,317,000","1,601,051,000","1,553,803,000","1,524,858,000","1,532,672,000","1,468,752,000","1,325,108,000","1,180,604,000","1,063,395,000","925,144,000","788,132,000","718,399,000","642,369,000","717,053,000","630,461,000","467,730,000","420,907,000","409,542,000","427,138,000","408,614,000","402,076,000","418,269,000","394,866,000","387,118,000","359,786,000","370,914,000","349,329,000","340,237,000","313,108,000","318,423,000","282,146,000","268,282,000","253,596,000","257,957,000","246,671,000","259,982,000","256,947,000"
CommonStockEquity,"7,892,791,000","7,475,456,000","6,848,889,000","6,586,088,000","6,324,078,000","6,056,446,000","6,132,684,000","6,196,144,000","6,420,362,000","6,741,667,000","6,551,985,000","6,483,503,000","6,323,710,000","6,145,133,000","5,938,810,000","5,613,488,000","5,361,221,000","5,131,203,000","4,276,779,000","4,254,335,000","4,309,354,000","4,301,996,000","4,260,698,000","4,366,949,000","4,475,120,000","4,668,900,000","4,798,577,000","4,856,027,000","4,841,038,000","4,967,844,000","4,848,210,000","4,304,261,000","4,187,761,000","3,953,118,000","3,820,613,000","3,643,340,000","3,312,080,000","3,163,699,000","2,925,371,000","2,791,497,000","2,379,369,000","2,308,126,000","2,418,618,000","1,975,688,000","1,733,693,000","1,208,155,000","1,248,751,000","1,209,473,000","1,105,486,000","1,030,279,000","978,553,000","940,672,000","924,752,000","948,708,000","951,204,000","843,395,000","713,644,000","623,132,000","561,899,000","504,869,000","492,553,000","490,461,000","324,730,000","130,385,000","119,982,000","124,734,000","117,415,000","116,932,000","131,394,000","128,361,000","124,513,000","115,081,000","140,264,000","136,679,000","132,587,000","135,113,000","148,578,000","145,796,000","138,132,000","123,446,000","116,957,000","105,671,000","101,982,000","86,666,000"
CapitalLeaseObligations,"26,038,000","15,474,000","19,221,000","21,031,000","22,699,000","8,427,000","10,230,000","11,358,000","12,583,000","9,128,000","10,219,000","12,997,000","16,099,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"7,892,791,000","7,475,456,000","6,848,889,000","6,586,088,000","6,324,078,000","6,056,446,000","6,132,684,000","6,196,144,000","6,420,362,000","6,741,667,000","6,551,985,000","6,483,503,000","6,323,710,000","6,145,133,000","5,938,810,000","5,613,488,000","5,361,221,000","5,131,203,000","4,276,779,000","4,254,335,000","4,309,354,000","4,301,996,000","4,260,698,000","4,366,949,000","4,475,120,000","4,668,900,000","4,798,577,000","4,856,027,000","4,841,038,000","4,967,844,000","4,848,210,000","4,304,261,000","4,187,761,000","3,953,118,000","3,820,613,000","3,643,340,000","3,312,080,000","3,163,699,000","2,925,371,000","2,791,497,000","2,379,369,000","2,308,126,000","2,418,618,000","1,975,688,000","1,733,693,000","1,208,155,000","1,248,751,000","1,209,473,000","1,105,486,000","1,030,279,000","978,553,000","940,672,000","924,752,000","948,708,000","951,204,000","843,395,000","713,644,000","623,132,000","561,899,000","504,869,000","492,553,000","490,461,000","324,730,000","130,385,000","119,982,000","124,734,000","117,415,000","116,932,000","131,394,000","128,361,000","124,513,000","115,081,000","140,264,000","136,679,000","132,587,000","135,113,000","148,578,000","145,796,000","138,132,000","123,446,000","116,957,000","105,671,000","101,982,000","86,666,000"
WorkingCapital,"-110,593,000","64,263,000","574,083,000","132,240,000","-170,421,000","-8,261,000","-48,298,000","-181,724,000","212,964,000","-129,011,000","-146,085,000","45,329,000","38,611,000","24,852,000","-121,312,000","-43,150,000","-100,222,000","-78,517,000","-68,484,000","-160,936,000","-75,815,000","-19,160,000","-51,475,000","-20,847,000","-105,177,000","-100,689,000","-163,009,000","-115,256,000","-400,059,000","-562,412,000","-205,641,000","-6,106,000","-326,139,000","-325,890,000","-254,890,000","36,204,000","-136,466,000","-179,082,000","96,798,000","-151,414,000","-190,676,000","-175,428,000","27,097,000","132,945,000","255,039,000","-119,896,000","70,714,000","-38,084,000","-26,202,000","16,318,000","24,000,000","22,807,000","-52,835,000","-125,899,000","-127,940,000","-29,182,000","-39,013,000","-60,542,000","-56,999,000","-55,255,000","-63,915,000","-83,656,000","-10,442,000",,"11,737,000","-1,841,000","-13,662,000","-15,299,000","-13,212,000","-7,166,000","-5,817,000","-13,796,000","-1,770,000","-1,946,000","5,754,000","-8,996,000","1,195,000","4,919,000","-5,443,000","-6,955,000","6,270,000","-1,330,000","15,682,000","10,803,000"
InvestedCapital,"14,457,941,000","14,304,348,000","11,592,924,000","11,329,416,000","11,297,398,000","11,588,864,000","11,764,042,000","11,938,904,000","12,387,406,000","12,068,181,000","12,122,814,000","12,253,216,000","12,092,735,000","11,913,482,000","11,896,477,000","11,780,031,000","11,527,300,000","11,484,894,000","10,891,328,000","10,810,325,000","10,819,799,000","10,881,912,000","11,093,036,000","11,518,407,000","11,680,722,000","11,786,688,000","11,909,406,000","11,846,183,000","11,627,947,000","10,965,759,000","10,682,132,000","10,437,600,000","9,257,604,000","8,668,950,000","8,262,435,000","8,086,141,000","7,290,846,000","6,703,420,000","5,871,047,000","5,046,334,000","4,273,592,000","3,562,427,000","3,314,838,000","2,871,829,000","2,629,758,000","2,134,146,000","2,144,668,000","1,819,317,000","1,601,051,000","1,553,803,000","1,524,858,000","1,532,672,000","1,468,752,000","1,325,108,000","1,180,604,000","1,063,395,000","925,144,000","788,132,000","718,399,000","642,369,000","717,053,000","630,461,000","467,730,000","420,907,000","412,890,000","432,914,000","414,390,000","407,852,000","421,605,000","397,266,000","389,518,000","362,186,000","370,914,000","349,329,000","340,237,000","318,508,000","323,823,000","282,146,000","280,982,000","263,796,000","259,957,000","254,678,000","259,996,000","257,303,000"
TangibleBookValue,"7,892,791,000","7,475,456,000","6,848,889,000","6,586,088,000","6,324,078,000","6,056,446,000","6,132,684,000","6,196,144,000","6,420,362,000","6,741,667,000","6,551,985,000","6,483,503,000","6,323,710,000","6,145,133,000","5,938,810,000","5,613,488,000","5,361,221,000","5,131,203,000","4,276,779,000","4,254,335,000","4,309,354,000","4,301,996,000","4,260,698,000","4,366,949,000","4,475,120,000","4,668,900,000","4,798,577,000","4,856,027,000","4,841,038,000","4,967,844,000","4,848,210,000","4,304,261,000","4,187,761,000","3,953,118,000","3,820,613,000","3,643,340,000","3,312,080,000","3,163,699,000","2,925,371,000","2,791,497,000","2,379,369,000","2,308,126,000","2,418,618,000","1,975,688,000","1,733,693,000","1,208,155,000","1,248,751,000","1,209,473,000","1,105,486,000","1,030,279,000","978,553,000","940,672,000","924,752,000","948,708,000","951,204,000","843,395,000","713,644,000","623,132,000","561,899,000","504,869,000","492,553,000","490,461,000","324,730,000","130,385,000","119,982,000","124,734,000","117,415,000","116,932,000","131,394,000","128,361,000","124,513,000","115,081,000","140,264,000","136,679,000","132,587,000","135,113,000","148,578,000","145,796,000","138,132,000","123,446,000","116,957,000","105,671,000","101,982,000","86,666,000"
TotalDebt,"6,591,188,000","6,844,366,000","4,763,256,000","4,764,359,000","4,996,019,000","5,540,845,000","5,641,588,000","5,754,118,000","5,979,627,000","5,335,642,000","5,581,048,000","5,782,710,000","5,785,124,000","5,768,349,000","5,957,667,000","6,166,543,000","6,166,079,000","6,353,691,000","6,614,549,000","6,555,990,000","6,510,445,000","6,579,916,000","6,832,338,000","7,151,458,000","7,205,602,000","7,117,788,000","7,110,829,000","6,990,156,000","6,786,909,000","5,997,915,000","5,833,922,000","6,133,339,000","5,069,843,000","4,715,832,000","4,441,822,000","4,442,801,000","3,978,766,000","3,539,721,000","2,945,676,000","2,254,837,000","1,894,223,000","1,254,301,000","896,220,000","896,141,000","896,065,000","925,991,000","895,917,000","609,844,000","495,565,000","523,524,000","546,305,000","592,000,000","544,000,000","376,400,000","229,400,000","220,000,000","211,500,000","165,000,000","156,500,000","137,500,000","224,500,000","140,000,000","143,000,000","290,522,000","292,908,000","308,180,000","296,975,000","290,920,000","290,211,000","268,905,000","265,005,000","247,105,000","230,650,000","212,650,000","207,650,000","183,395,000","175,245,000","136,350,000","142,850,000","140,350,000","143,000,000","149,007,000","158,014,000","170,637,000"
NetDebt,"6,560,906,000","6,808,024,000","4,050,386,000","4,593,290,000","4,877,263,000","5,484,948,000","5,610,121,000","5,736,104,000","5,449,473,000","5,287,114,000","5,535,569,000","5,563,231,000","5,504,654,000","5,485,600,000","5,944,771,000","6,036,554,000","6,067,934,000","6,309,789,000","6,603,784,000","6,538,800,000","6,493,257,000","6,563,273,000","6,812,842,000","7,134,898,000","7,192,675,000","7,106,325,000","7,093,874,000","6,964,698,000","6,739,264,000","5,973,534,000","5,681,632,000","5,356,376,000","5,018,308,000","4,687,350,000","4,350,315,000","4,222,388,000","3,920,220,000","3,503,992,000","2,686,231,000","2,225,700,000","1,851,540,000","1,200,757,000","853,945,000","634,733,000","418,625,000","918,075,000","746,440,000","594,612,000","480,907,000","509,302,000","541,010,000","586,929,000","538,685,000","371,171,000","226,267,000","206,810,000","207,837,000","156,239,000","151,017,000","131,107,000","216,420,000","132,982,000","136,986,000","290,522,000","278,917,000","300,363,000","295,007,000","288,643,000","287,212,000","265,246,000","258,840,000","244,585,000","227,646,000","208,282,000","196,784,000","176,170,000","170,369,000","128,894,000","135,985,000","133,199,000","136,613,000","138,483,000","147,793,000","160,216,000"
ShareIssued,"363,126,085","364,297,520","365,596,400","367,563,899","367,491,013","365,220,435","365,112,162","365,144,243","365,117,003","371,074,036","371,730,488","374,943,548","376,768,684","376,021,575","375,995,294","376,030,797","376,057,204","375,219,769","375,196,507","375,206,922","375,321,131","374,492,357","374,537,423","374,581,304","374,583,066","372,959,080","372,968,752","373,074,092","373,121,054","372,005,502","372,046,368","372,211,324","372,160,174","371,317,318","371,331,070","371,285,664","371,265,224","371,209,362","370,114,798","362,310,040","362,023,448","361,743,376","361,067,920","361,053,828","361,071,024","340,817,304","340,198,716","339,945,388","339,945,194","339,936,942","339,822,880","339,273,218","339,273,218","339,273,218","338,327,014","338,461,040","338,167,130","337,728,030","336,098,492","336,026,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272"
OrdinarySharesNumber,"363,126,085","364,297,520","365,596,400","367,563,899","367,491,013","365,220,435","365,112,162","365,144,243","365,117,003","371,074,036","371,730,488","374,943,548","376,768,684","376,021,575","375,995,294","376,030,797","376,057,204","375,219,769","375,196,507","375,206,922","375,321,131","374,492,357","374,537,423","374,581,304","374,583,066","372,959,080","372,968,752","373,074,092","373,121,054","372,005,502","372,046,368","372,211,324","372,160,174","371,317,318","371,331,070","371,285,664","371,265,224","371,209,362","370,114,798","362,310,040","362,023,448","361,743,376","361,067,920","361,053,828","361,071,024","340,817,304","340,198,716","339,945,388","339,945,194","339,936,942","339,822,880","339,273,218","339,273,218","339,273,218","338,327,014","338,461,040","338,167,130","337,728,030","336,098,492","336,026,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272","336,037,272"
