name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,09/30/1990
CommonStockEquity,"5,564,311,000","5,386,773,000","5,295,137,000","5,151,020,000","5,088,135,000","4,882,252,000","4,907,404,000","4,595,925,000","4,275,086,000","4,148,827,000","4,083,013,000","3,933,806,000","3,909,572,000","3,778,802,000","3,479,152,000","3,158,139,000","3,256,293,000","3,136,529,000","3,275,620,000","3,423,168,000","3,377,495,000","3,324,685,000","3,195,146,000","3,120,746,000","3,150,005,000","2,990,383,000","3,133,989,000","3,138,248,000","3,064,998,000","2,937,021,000","3,056,170,000","2,996,053,000","2,919,119,000","2,823,215,000","2,788,277,000","2,736,130,000","2,698,932,000","2,602,159,000","2,501,686,000","2,391,100,000","2,289,976,000","2,171,805,000","2,101,300,000","2,121,507,000","2,147,398,000","2,157,873,000","2,100,182,000","2,049,810,000","2,058,161,000","1,970,743,000","1,844,166,000","1,762,918,000","1,693,946,000","1,604,115,000","1,528,371,000","1,530,404,000","1,434,826,000","1,439,926,000","1,436,393,000","1,317,955,000","1,313,624,000","1,267,860,000","1,163,167,000","1,156,539,000","1,198,475,000","1,169,857,000","1,218,936,000","1,202,174,000","1,172,231,000","1,210,331,000","1,265,049,000","1,413,542,000","1,395,886,000","1,412,736,000","1,433,410,000","1,297,742,000","1,198,840,000","1,188,887,000","1,113,481,000","1,308,269,000","611,021,000","555,830,000","485,656,000","460,076,000","548,169,000","569,017,000","682,829,000","871,826,000","827,860,000","877,000,000","865,600,000","851,400,000","816,300,000","769,400,000","660,400,000","626,000,000","562,600,000","512,200,000","411,800,000","361,900,000","325,100,000","264,200,000","232,700,000","216,000,000","189,100,000","200,200,000","182,300,000","167,600,000","150,200,000","133,700,000","121,100,000","107,900,000","101,300,000","91,300,000","82,200,000","73,200,000","67,300,000","63,000,000","58,100,000","53,000,000","51,100,000","22,100,000","20,900,000","11,900,000"
CapitalLeaseObligations,"656,487,000","556,235,000","566,681,000","566,863,000","576,563,000","532,649,000","535,584,000","542,076,000","534,559,000","527,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,614,857,000","1,533,175,000","1,440,220,000","1,415,865,000","1,421,749,000","1,194,874,000","1,287,968,000","964,180,000","684,532,000","635,090,000","632,460,000","507,445,000","458,850,000","300,915,000","-24,501,000","-375,012,000","-313,026,000","-428,608,000","314,803,000","514,153,000","441,348,000","370,506,000","410,240,000","310,219,000","329,125,000","180,159,000","299,089,000","483,933,000","510,497,000","358,716,000","435,432,000","367,740,000","266,105,000","548,484,000","476,881,000","395,161,000","321,701,000","199,708,000","58,377,000","401,323,000","295,448,000","694,805,000","615,983,000","659,482,000","670,303,000","658,679,000","584,683,000","929,218,000","939,445,000","946,979,000","814,665,000","726,682,000","677,316,000","576,451,000","513,971,000","509,858,000","614,472,000","603,905,000","590,514,000","485,193,000","495,695,000","439,829,000","321,380,000","298,451,000","339,279,000","290,173,000","347,438,000","280,074,000","353,527,000","354,511,000","473,274,000","630,340,000","580,396,000","609,423,000","597,095,000","429,556,000","304,691,000","425,468,000","323,593,000","588,952,000","584,047,000","524,908,000","450,579,000","420,648,000","504,492,000","521,003,000","631,053,000","819,620,000","774,409,000","819,500,000","808,200,000","851,400,000","742,300,000","769,400,000","660,400,000","626,000,000","562,600,000","512,200,000","411,800,000","361,900,000","325,100,000","264,200,000","232,700,000","216,000,000","189,100,000","200,200,000","182,300,000","166,700,000","149,200,000","132,500,000","119,800,000","105,500,000","101,300,000","88,500,000","78,500,000","68,900,000","63,000,000","58,400,000","53,300,000","51,400,000","51,100,000","22,100,000","20,900,000","11,900,000"
WorkingCapital,"611,588,000","475,841,000","394,857,000","429,340,000","434,100,000","226,341,000","409,295,000","129,738,000","-93,442,000","-104,309,000","-13,536,000","-12,805,000","-89,044,000","-228,008,000","-558,618,000","-617,822,000","-511,736,000","-618,068,000","68,484,000","130,234,000","88,665,000","27,488,000","1,992,000","-111,558,000","-82,015,000","-232,754,000","-14,552,000","168,194,000","219,937,000","73,169,000","117,976,000","87,499,000","23,539,000","284,162,000","225,058,000","158,402,000","93,447,000","-22,230,000","-111,983,000","155,487,000","100,324,000","425,822,000","329,245,000","380,206,000","398,786,000","409,195,000","325,987,000","658,920,000","659,297,000","675,337,000","649,207,000","632,865,000","568,899,000","482,021,000","413,307,000","408,074,000","507,793,000","510,947,000","296,463,000","217,451,000","223,654,000","149,033,000","23,394,000","-6,634,000","121,750,000","74,210,000","130,799,000","-22,361,000","23,963,000","47,151,000","171,878,000","437,483,000","396,594,000","439,957,000","434,247,000","288,047,000","162,852,000","265,135,000","151,946,000","166,377,000","374,767,000","310,423,000","165,255,000","130,196,000","215,021,000","211,090,000","331,857,000","535,941,000","534,627,000","594,100,000","627,200,000","611,200,000","609,200,000","595,400,000","500,400,000","478,000,000","389,900,000","360,700,000","280,400,000","256,100,000","235,700,000","174,000,000","157,300,000","154,100,000","161,600,000","161,200,000","147,200,000","134,200,000","119,400,000","105,000,000","92,800,000","80,700,000","75,600,000","70,000,000","61,300,000","53,400,000","47,000,000","44,900,000","40,600,000","44,200,000","43,000,000","11,500,000","9,800,000","9,000,000"
InvestedCapital,"5,588,086,000","5,411,143,000","5,395,223,000","5,258,242,000","5,203,700,000","5,005,331,000","5,035,311,000","4,727,277,000","4,510,868,000","4,479,919,000","4,220,720,000","4,075,744,000","4,201,416,000","4,320,672,000","3,948,456,000","3,779,697,000","3,780,640,000","3,708,664,000","3,419,607,000","3,859,006,000","3,795,184,000","3,644,225,000","3,400,146,000","3,398,246,000","3,400,005,000","3,217,883,000","3,338,989,000","3,350,748,000","3,284,998,000","3,239,521,000","3,131,170,000","3,078,553,000","3,209,119,000","2,920,715,000","2,893,277,000","2,848,630,000","2,818,932,000","2,729,659,000","2,636,686,000","2,533,600,000","2,539,976,000","2,171,805,000","2,101,300,000","2,121,507,000","2,147,398,000","2,157,873,000","2,100,182,000","2,049,810,000","2,058,161,000","1,970,743,000","1,844,166,000","1,762,918,000","1,693,946,000","1,604,115,000","1,528,371,000","1,530,404,000","1,434,826,000","1,439,926,000","1,436,393,000","1,317,955,000","1,313,624,000","1,267,860,000","1,163,167,000","1,156,539,000","1,198,475,000","1,169,857,000","1,218,936,000","1,202,174,000","1,172,231,000","1,210,331,000","1,265,049,000","1,413,542,000","1,395,886,000","1,412,736,000","1,433,410,000","1,297,770,000","1,198,868,000","1,188,965,000","1,114,904,000","1,308,447,000","611,536,000","556,366,000","486,264,000","460,734,000","550,247,000","573,041,000","689,809,000","878,959,000","841,660,000","890,700,000","885,800,000","871,500,000","838,700,000","782,600,000","681,100,000","635,800,000","574,100,000","525,900,000","429,700,000","381,400,000","348,000,000","289,300,000","260,300,000","245,900,000","221,300,000","200,200,000","182,300,000","167,600,000","150,200,000","133,700,000","121,100,000","107,900,000","101,300,000","91,300,000","82,200,000","73,200,000","68,100,000","64,200,000","59,500,000","56,700,000","55,200,000","26,600,000","24,800,000","14,500,000"
TangibleBookValue,"1,614,857,000","1,533,175,000","1,440,220,000","1,415,865,000","1,421,749,000","1,194,874,000","1,287,968,000","964,180,000","684,532,000","635,090,000","632,460,000","507,445,000","458,850,000","300,915,000","-24,501,000","-375,012,000","-313,026,000","-428,608,000","314,803,000","514,153,000","441,348,000","370,506,000","410,240,000","310,219,000","329,125,000","180,159,000","299,089,000","483,933,000","510,497,000","358,716,000","435,432,000","367,740,000","266,105,000","548,484,000","476,881,000","395,161,000","321,701,000","199,708,000","58,377,000","401,323,000","295,448,000","694,805,000","615,983,000","659,482,000","670,303,000","658,679,000","584,683,000","929,218,000","939,445,000","946,979,000","814,665,000","726,682,000","677,316,000","576,451,000","513,971,000","509,858,000","614,472,000","603,905,000","590,514,000","485,193,000","495,695,000","439,829,000","321,380,000","298,451,000","339,279,000","290,173,000","347,438,000","280,074,000","353,527,000","354,511,000","473,274,000","630,340,000","580,396,000","609,423,000","597,095,000","429,556,000","304,691,000","425,468,000","323,593,000","588,952,000","584,047,000","524,908,000","450,579,000","420,648,000","504,492,000","521,003,000","631,053,000","819,620,000","774,409,000","819,500,000","808,200,000","851,400,000","742,300,000","769,400,000","660,400,000","626,000,000","562,600,000","512,200,000","411,800,000","361,900,000","325,100,000","264,200,000","232,700,000","216,000,000","189,100,000","200,200,000","182,300,000","166,700,000","149,200,000","132,500,000","119,800,000","105,500,000","101,300,000","88,500,000","78,500,000","68,900,000","63,000,000","58,400,000","53,300,000","51,400,000","51,100,000","22,100,000","20,900,000","11,900,000"
TotalDebt,"680,262,000","580,605,000","666,767,000","674,085,000","692,128,000","655,728,000","663,491,000","673,428,000","770,341,000","858,518,000","137,707,000","141,938,000","291,844,000","541,870,000","469,304,000","621,558,000","524,347,000","572,135,000","143,987,000","435,838,000","417,689,000","319,540,000","205,000,000","277,500,000","250,000,000","227,500,000","205,000,000","212,500,000","220,000,000","302,500,000","75,000,000","82,500,000","290,000,000","97,500,000","105,000,000","112,500,000","120,000,000","127,500,000","135,000,000","142,500,000","250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,000","28,000","78,000","1,423,000","178,000","515,000","536,000","608,000","658,000","2,078,000","4,024,000","6,980,000","7,133,000","13,800,000","13,700,000","20,200,000","20,100,000","22,400,000","13,200,000","20,700,000","9,800,000","11,500,000","13,700,000","17,900,000","19,500,000","22,900,000","25,100,000","27,600,000","29,900,000","32,200,000",,,,,,,,,,,,"800,000","1,200,000","1,400,000","3,700,000","4,100,000","4,500,000","3,900,000","2,600,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,300,000",,,,,,,,,,,,,,,,,,,,
ShareIssued,"157,261,000","157,261,000","157,260,000","157,261,000","157,260,000","157,261,000","157,261,000","157,261,000","157,261,000","157,261,000","157,261,000","157,261,000","157,260,000","157,261,000","157,261,000","157,260,000","157,261,000","157,262,000","157,262,000","157,262,000","157,262,000","157,264,000","157,265,000","157,264,000","157,264,000","157,264,000","157,264,000","157,265,000","157,264,000","157,264,000","157,264,000","157,264,000","157,265,000","154,053,000","157,264,000","157,264,000","157,264,000","157,265,000","157,264,000","157,264,000","157,265,000","157,264,000","157,264,000","157,265,000","157,264,000","157,264,000","157,265,000","157,265,000","157,265,000","157,271,000","157,271,000","157,271,000","157,313,393","158,697,108","141,987,253","142,844,000","141,756,000","143,663,000","146,365,000","144,922,335","143,360,501","144,294,000","140,568,000","140,409,000","143,833,000","143,680,000","145,897,000","144,192,000","143,736,000","146,017,235","147,378,000","154,779,000","155,247,000","155,684,000","155,837,000","154,094,000","147,934,000","148,660,000","147,124,000","152,210,000","123,274,000","121,086,000","118,856,000","117,926,000","121,284,000","121,487,634","129,781,332","129,781,332","143,018,274","140,198,000","138,984,000","141,316,000","140,942,000","139,772,000","133,068,000","133,374,000","130,542,000","129,502,000","105,412,000","104,098,000","102,756,000","81,560,000","80,870,000","80,548,000","79,200,000","78,762,000","77,942,000","81,520,000","73,512,000","72,184,000","71,452,000","70,584,000","70,032,000","59,072,000","58,060,000","57,208,000","55,996,000","55,552,000","54,196,000","51,180,000","50,976,000","50,976,000","50,012,000","50,012,000"
OrdinarySharesNumber,"152,955,000","153,256,000","153,062,000","152,597,000","152,554,000","152,364,000","152,618,000","151,758,000","150,908,000","150,202,000","150,331,000","150,373,000","149,982,000","149,276,000","149,265,000","148,559,000","148,961,000","148,953,000","150,445,000","150,238,000","150,549,000","150,428,000","151,454,000","151,437,000","152,255,000","151,509,000","155,157,000","155,929,000","155,054,000","153,457,000","155,965,000","155,638,000","154,707,000","150,842,000","154,169,000","154,348,000","153,605,000","151,970,000","150,899,000","148,626,000","146,950,000","143,943,000","143,308,000","143,666,000","146,485,000","149,246,000","148,479,000","147,537,000","149,802,000","146,544,000","146,945,000","144,295,000","144,164,393","143,436,108","141,976,386","142,844,000","141,756,000","143,663,000","146,365,000","144,922,335","143,360,501","144,294,000","140,568,000","140,409,000","143,833,000","143,680,000","145,897,000","144,192,000","143,736,000","146,017,235","147,378,000","154,779,000","155,247,000","155,684,000","155,837,000","154,094,000","147,934,000","148,660,000","147,124,000","152,210,000","123,274,000","121,086,000","118,856,000","117,926,000","121,284,000","121,487,634","129,781,332","129,781,332","143,018,274","140,198,000","138,984,000","141,316,000","140,942,000","139,772,000","133,068,000","133,374,000","130,542,000","129,502,000","105,412,000","104,098,000","102,756,000","81,560,000","80,870,000","80,548,000","79,200,000","78,762,000","77,942,000","81,520,000","73,512,000","72,184,000","71,452,000","70,584,000","70,032,000","59,072,000","58,060,000","57,208,000","55,996,000","55,552,000","54,196,000","51,180,000","50,976,000","50,976,000","50,012,000","50,012,000"
TreasurySharesNumber,"4,306,000","4,005,000","4,198,000","4,664,000","4,706,000","4,897,000","4,643,000","5,503,000","6,353,000","7,059,000","6,930,000","6,888,000","7,278,000","7,985,000","7,996,000","8,701,000","8,300,000","8,309,000","6,817,000","7,024,000","6,713,000","6,836,000","5,811,000","5,827,000","5,009,000","5,755,000","2,107,000","1,336,000","2,210,000","3,807,000","1,299,000","1,626,000","2,558,000","3,211,000","3,095,000","2,916,000","3,659,000","5,295,000","6,365,000","8,638,000","10,315,000","13,321,000","13,956,000","13,599,000","10,779,000","8,018,000","8,786,000","9,728,000","7,463,000","10,727,000","10,326,000","12,976,000","13,149,000","15,261,000","10,867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
