name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,03/31/2003
NormalizedIncome,"-81,414,000","-27,981,000","-29,625,000","-11,318,000","-12,490,000","-16,754,000","-8,906,000","-7,402,613","-8,017,000","-9,597,000","-11,681,000","-17,706,000","-11,140,000","-16,818,000","-11,112,000","-24,184,000","-27,153,550","-26,576,000","-31,377,000","-27,821,000","-27,697,000","-21,408,000","-17,714,000","113,335,000","-29,959,000","-24,873,000","-136,607,000","-30,808,000","-28,910,000","-30,658,000","-36,441,000","-36,520,000","-73,365,000","-52,056,000","-53,583,000","-50,818,000","-46,124,000","-40,965,000","-39,703,000","-40,208,012.904","-49,925,000","-39,555,000","-36,462,000","-38,481,000","-44,527,000","-42,875,000","-37,679,000","-47,251,000","-40,994,000","-43,910,000","-59,081,000","-45,704,000","-55,887,000","-59,483,000","-83,240,000","-68,489,000","-79,766,000","-71,481,000","-74,658,000","-73,109,000","-72,033,000","-73,193,000","-71,316,000","-61,021,000","-54,786,400","-43,608,998.852","-33,377,000","-31,701,000","-27,162,000","-22,169,400","-21,261,000","-20,228,000","-18,259,000","-16,441,400","-20,336,000"
InterestIncome,"486,000","377,000","48,000","36,000","25,000","3,000","2,000","18,000","14,000","133,000","203,000","220,000","255,000","318,000","196,000","144,000","55,000","106,000","115,000","65,000","58,000","55,000","15,000","28,000","26,000","15,000","10,000","2,000","3,000","3,000","5,000","1,000","1,000","1,000","4,000","2,000","1,000","1,000","5,000","0","1,000","1,000","0","0","2,000","15,000","18,000","16,000","3,000","3,000","3,000","9,000","27,000","31,000",,,,,,,,,,,,,,,,,,,,,
InterestExpense,"15,244,000","5,119,000","4,142,000","2,803,000","3,180,000","6,452,000","2,401,000","2,375,000","2,365,000","2,330,000","2,272,000","5,288,000","1,673,000","1,673,000","1,709,000","2,067,000","2,755,000","2,908,000","3,230,000","3,483,000","3,143,000","3,420,000","3,738,000","4,895,000","4,902,000","4,942,000","4,062,000","4,874,000","4,852,000","10,336,000","6,384,000","6,153,000","3,150,000","4,756,000","6,287,000","6,068,000","4,555,000","4,552,000","5,031,000","5,104,000","5,872,000","5,623,000","5,883,000","5,708,000","5,343,000","4,889,000","5,604,000","4,727,000","3,734,000","3,312,000","3,265,000","2,946,000","2,528,000","1,708,000",,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-14,758,000","-4,742,000","-4,094,000","-2,767,000","-3,155,000","-6,449,000","-2,399,000","-2,357,000","-2,351,000","-2,197,000","-2,069,000","-5,068,000","-1,418,000","-1,355,000","-1,513,000","-1,923,000","-2,700,000","-2,802,000","-3,115,000","-3,418,000","-3,085,000","-3,365,000","-3,723,000","-4,867,000","-4,876,000","-4,927,000","-4,052,000","-4,872,000","-4,849,000","-10,333,000","-6,379,000","-6,152,000","-3,149,000","-4,755,000","-6,283,000","-6,066,000","-4,554,000","-4,551,000","-5,026,000","-5,104,000","-5,871,000","-5,622,000","-5,883,000","-5,708,000","-5,341,000","-4,874,000","-5,586,000","-4,711,000","-3,731,000","-3,309,000","-3,262,000","-2,937,000","-2,501,000","-1,677,000",,,,,,,,,,,,,,,,,,,,,
EBIT,"-78,764,000","-20,879,000","-23,919,000","-1,623,000","-32,343,000","-6,464,000","-24,010,000","-9,098,000","-7,887,000","-6,992,000","-11,991,000","-5,082,000","-10,714,000","-13,210,000","-8,042,000","-22,101,000","-19,680,000","-27,477,000","-29,503,000","-29,403,000","-32,196,000","-12,904,000","57,712,000","131,415,000","-25,057,000","-19,931,000","-272,957,000","-26,983,000","-24,058,000","-20,322,000","-30,057,000","-30,367,000","-70,215,000","-47,300,000","-47,296,000","-44,750,000","-41,569,000","-36,413,000","-46,750,000","-38,138,000","-30,706,000","-32,550,000","-30,514,000","-32,694,000","-39,137,000","-36,636,000","-32,702,000","-40,576,000","-38,517,000","-41,388,000","-56,268,000","-42,609,000","-53,076,000","-57,704,000","-76,688,000","-69,080,000","-80,864,000","-74,065,000","-79,067,000","-75,569,000","-75,393,000","-77,328,000","-71,798,000","-61,134,000","-55,777,000","-44,988,000","-35,046,000","-32,862,000","-27,567,000","-22,647,000","-21,696,000","-20,503,000","-18,382,000","-16,568,000","-11,564,000"
EBITDA,"-72,642,000"
ReconciledCostOfRevenue,"42,245,000","10,998,000","11,434,000","9,887,000","9,926,000","7,610,000","6,283,000","5,172,000","5,660,000","7,526,000","7,021,000","8,935,000","6,466,000","5,557,000","6,073,000","5,303,000","5,095,000","4,008,000","5,018,000","4,575,000","5,086,000","2,548,000","11,783,000","27,073,000",,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"6,122,000","1,613,000","1,973,000","1,161,000","1,375,000","964,000","808,000","837,000","861,000","820,000","844,000","-47,000","595,000","762,000","368,000","1,030,000","753,000","706,000","821,000","920,000","879,000","908,000","1,061,000","1,039,000","1,035,000","1,023,000","3,182,000","3,470,000","3,636,000","2,988,000","3,001,000","2,960,000","3,220,000","9,394,000","3,948,000","3,441,000","3,320,000","3,348,000","3,473,000","3,586,000","3,647,000","3,696,000","3,815,000","4,074,000","3,904,000","4,119,000","4,408,000","4,309,000","4,293,000","4,314,000","4,705,000","4,787,000","4,718,000","4,515,000","4,966,000","3,517,000","1,929,000","1,875,000","2,720,000","2,088,000","1,995,000","2,170,000","2,191,000","2,211,000","2,115,000","2,000,000","1,928,000","1,824,000","1,828,000","1,811,000","1,809,000","1,806,000","1,795,000","1,769,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-94,008,000","-25,998,000","-28,061,000","-4,426,000","-35,523,000","-12,916,000","-26,411,000","-11,255,000","-10,252,000","-9,322,000","-14,263,000","-10,370,000","-12,387,000","-14,883,000","-9,751,000","-24,168,000","-22,675,000","-30,385,000","-32,784,000","-32,886,000","-35,339,000","-16,324,000","53,974,000","126,520,000","-29,959,000","-24,873,000","-277,019,000","-31,857,000","-28,910,000","-30,658,000","-36,441,000","-36,520,000","-73,365,000","-52,056,000","-53,583,000","-50,818,000","-46,124,000","-40,965,000","-51,781,000","-42,834,000","-36,578,000","-38,173,000","-36,397,000","-38,402,000","-44,480,000","-41,525,000","-38,306,000","-45,303,000","-42,251,000","-44,700,000","-59,533,000","-45,555,000","-55,604,000","-59,412,000","-83,295,000","-68,496,000","-79,826,000","-71,421,000","-75,013,000","-73,047,000","-71,989,000","-73,141,000","-71,268,000","-60,970,000","-54,751,000","-43,559,000","-33,291,000","-31,730,000","-27,155,000","-22,161,000","-21,150,000","-20,188,000","-18,245,000","-16,409,000","-20,336,000"
TotalUnusualItemsExcludingGoodwill,"-12,594,000","1,983,000","1,564,000","6,892,000","-23,033,000","3,838,000","-17,505,000","-3,927,000","-2,235,000","275,000","-2,582,000","7,336,000","-1,247,000","1,935,000","1,361,000","16,000","6,135,000","-3,809,000","-2,345,000","-5,065,000","-7,642,000","5,084,000","71,688,000","13,185,000",,,"-140,412,000","-1,049,000",,,,"0","0","0","0","0","0","0","-12,078,000","-2,651,000","13,347,000","1,382,000","65,000","79,000","47,000","1,350,000","-627,000","1,948,000","-1,257,000","-790,000","-452,000","149,000","283,000","71,000","-55,000","-7,000","-60,000","60,000","-355,000","62,000","44,000","52,000","48,000","51,000","59,000","50,000","86,000","-29,000","7,000","14,000","111,000","40,000","14,000","54,000",
TotalUnusualItems,"-12,594,000","1,983,000","1,564,000","6,892,000","-23,033,000","3,838,000","-17,505,000","-3,927,000","-2,235,000","275,000","-2,582,000","7,336,000","-1,247,000","1,935,000","1,361,000","16,000","6,135,000","-3,809,000","-2,345,000","-5,065,000","-7,642,000","5,084,000","71,688,000","13,185,000",,,"-140,412,000","-1,049,000",,,,"0","0","0","0","0","0","0","-12,078,000","-2,651,000","13,347,000","1,382,000","65,000","79,000","47,000","1,350,000","-627,000","1,948,000","-1,257,000","-790,000","-452,000","149,000","283,000","71,000","-55,000","-7,000","-60,000","60,000","-355,000","62,000","44,000","52,000","48,000","51,000","59,000","50,000","86,000","-29,000","7,000","14,000","111,000","40,000","14,000","54,000",
NormalizedEBITDA,"-60,048,000","-21,249,000","-23,510,000","-7,354,000","-7,935,000","-9,338,000","-5,697,000","-4,334,000","-4,791,000","-6,447,000","-8,565,000","-12,418,000","-8,872,000","-14,383,000","-9,035,000","-21,087,000","-25,062,000","-22,962,000","-26,337,000","-23,418,000","-23,675,000","-17,080,000","-12,915,000","119,269,000","-24,022,000","-18,908,000","-129,363,000","-22,464,000","-20,422,000","-17,334,000","-27,056,000","-27,407,000","-66,995,000","-37,906,000","-43,348,000","-41,309,000","-38,249,000","-33,065,000","-31,199,000","-31,901,000","-40,406,000","-30,236,000","-26,764,000","-28,699,000","-35,280,000","-33,867,000","-27,667,000","-38,215,000","-32,967,000","-36,284,000","-51,111,000","-37,971,000","-48,641,000","-53,260,000","-71,667,000","-65,556,000","-78,875,000","-72,250,000","-75,992,000","-73,543,000","-73,442,000","-75,210,000","-69,655,000","-58,974,000","-53,721,000","-43,038,000","-33,204,000","-31,009,000","-25,746,000","-20,850,000","-19,998,000","-18,737,000","-16,601,000","-14,853,000","-11,564,000"
TaxRateForCalcs,"0","0","0","0","0","0","0","0.019","0","0","0","0","0","0","0","0","0.27","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","0.4","0","0","0","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","-74,613","0","0","0","0","0","0","0","0","1,656,450","0","-938,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-25,012.904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23,600","1.148","0","0","0","5,600","0","0","0","21,600","0"
