name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989
NetIncomeFromContinuingAndDiscontinuedOperation,"95,466,000","29,110,000","20,454,000","14,926,000","30,976,000","13,557,000","18,961,000","17,661,000","23,977,000","16,968,000","21,116,000","-4,740,000","13,557,000","8,181,000","9,402,000","18,430,000","16,746,000","15,403,000","12,912,000","16,429,000","11,172,000","10,341,000","-525,000","-73,793,000","7,576,000","7,275,000","3,216,000","-9,471,000","-4,126,000","5,769,000","-971,000","14,464,000","11,095,000","12,799,000","11,100,000","15,036,000","24,843,000","3,910,000","31,118,000","36,025,000","5,838,000","-1,908,000","7,489,000","11,680,000","8,601,000","17,960,000","20,521,000","21,276,000","9,244,000","19,058,000","-1,006,000","16,676,000","5,521,000","6,907,000","3,652,000","6,452,000","12,537,000","14,471,000","12,836,000","12,104,000","13,047,000","8,391,000","8,738,000","6,904,000","8,870,000","7,718,000","5,779,000","14,033,000","13,357,000","12,229,000","9,314,000","10,856,000","8,520,000","8,085,000","4,640,000","8,817,000","7,329,000","6,690,000","4,238,000","6,878,000","5,486,000","5,762,000","2,461,000","5,100,000","4,894,000","5,666,000","1,983,000","8,060,000","6,932,000","9,591,000","9,068,000","11,800,000","8,300,000","7,800,000","7,100,000","8,400,000","6,200,000","4,700,000","3,500,000","3,700,000","-9,400,000","2,000,000","2,000,000","700,000","200,000","200,000","4,400,000","6,200,000","4,300,000","4,600,000","1,600,000","4,600,000","3,100,000","3,600,000","3,100,000","4,100,000","2,800,000","3,100,000","2,900,000","3,000,000","2,600,000","2,200,000","1,800,000","2,300,000","1,200,000",,,,,,,,,,
NormalizedIncome,"97,130,261.401","22,875,585.29","21,867,310","19,926,500","32,262,220","14,663,790","20,354,700","22,580,470","25,545,940","17,767,500","22,786,900","15,322,590","14,891,440","11,042,100","10,282,600","23,622,231.435","17,678,090","15,937,000","15,065,600","18,742,600","12,427,200","11,158,800","10,079,400","-17,051,000","10,950,040","8,111,220","3,833,760","-5,998,200","-1,815,400","8,980,200","404,800","16,841,700","12,916,713.503","14,373,548.211","12,402,710","17,206,462.255","11,986,960","11,115,100","10,427,960","16,182,190.602","10,216,550","3,935,500","7,819,792","12,188,511.234","10,256,648.61","19,040,128.378","22,510,180.642","24,045,955.244","17,969,047.393","19,203,093.534","14,434,829.328","17,423,731.601","5,921,512.746","7,618,766.288","6,987,182.246","11,261,912.857","12,289,245.144","14,771,989.688","12,892,515.484","17,521,906.665","13,262,792.557","8,852,472.502","9,276,203.08","7,128,275.543","9,040,293.757","8,715,815.184","7,555,492.408","10,305,041.414","17,976,004.944","13,057,288.38","10,368,684.529","9,408,896.016","8,854,783.22","8,363,079.287","6,695,399.257","9,325,188.473","7,611,800","7,000,104.635","4,461,310.538","7,380,585.386","5,917,207.86","6,677,647.673","3,051,751.991","5,494,696.252","5,268,019.741","6,143,514.554","2,388,017.745","7,479,282.882","6,267,697.499","8,904,859.969","9,150,281.815","12,003,448.276","8,095,901.639","7,053,913.043","6,622,115.385","7,593,600","5,391,304.348","4,028,571.429","3,230,769.231","2,907,142.857","-3,340,000","1,032,258.065","1,333,333.333","-140,000","-400,000","-466,666.667","4,005,970.149","5,540,425.532","3,836,923.077","4,074,285.714","1,360,000","4,337,142.857","2,712,500","3,338,181.818","2,704,255.319","3,709,523.81","2,409,302.326","2,712,500","2,504,545.455","2,553,191.489","2,340,000","1,941,176.471","1,414,285.714","1,980,555.556","947,368.421",,,,,,,,,,
InterestIncome,,,"589,000","555,000","99,000","4,000","119,000","1,052,000","110,000","122,000","211,000","193,000","377,000","344,000","229,000","259,000","322,000","231,000","408,000","204,000","239,000","257,000","221,000","153,000","260,000","264,000","162,000","293,000","450,000","454,000","515,000","324,000","-1,922,000","596,000","513,000","55,000","371,000","244,000","531,000","218,000","1,017,000","743,000","592,000","388,000","309,000","714,000","588,000","455,000","615,000","581,000","1,481,000","510,000","560,000","602,000","1,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,"3,703,000","6,420,000","6,510,000","4,601,000","2,514,000","2,478,000","2,302,000","2,598,000","2,792,000","2,993,000","3,321,000","2,210,000","1,389,000","1,375,000","1,337,000","1,272,000","1,165,000","1,176,000","1,221,000","1,152,000","1,082,000","934,000","1,174,000","1,013,000","1,057,000","980,000","987,000","947,000","1,139,000","-324,000","1,922,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,,,"-3,114,000","-5,865,000","-6,411,000","-4,597,000","-2,395,000","-1,426,000","-2,192,000","-2,476,000","-2,581,000","-2,800,000","-2,944,000","-1,866,000","-1,160,000","-1,116,000","-1,015,000","-1,041,000","-757,000","-972,000","-982,000","-895,000","-861,000","-781,000","-914,000","-749,000","-895,000","-687,000","-537,000","-493,000","-624,000","324,000","-1,922,000","596,000","513,000","55,000","371,000","244,000","531,000","218,000","1,017,000","743,000","592,000","388,000","309,000","714,000","588,000","455,000","615,000","581,000","1,481,000","510,000","560,000","602,000","1,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"129,835,000","32,344,000","29,655,000","20,619,000","46,017,000","21,665,000","27,278,000","19,105,000","32,533,000","25,060,000","30,107,000","-6,584,000","15,563,000","14,634,000","14,795,000","23,446,000","21,559,000","21,776,000","17,348,000","29,257,000","20,120,000","19,884,000","957,000","-62,527,000","13,492,000","11,996,000","5,937,000","19,920,000","8,416,000","-2,813,000","-9,114,000","26,348,000","18,896,000","22,034,000","15,144,000","27,731,000","16,019,000","18,424,000","15,675,000","22,233,000","16,784,000","4,724,000","12,109,000","19,722,000","14,881,000","28,354,000","30,430,000","35,302,000","28,055,000","22,948,000","21,807,000","25,868,000","8,991,000","11,622,000","10,307,000","15,567,000","18,107,000","20,604,000","17,148,000","15,771,000","17,803,000","11,289,000","12,353,000","9,494,000","12,190,000","11,304,000","9,389,000","21,605,000","14,631,000","18,293,000","14,358,000","15,863,000","12,698,000","11,470,000","8,933,000","12,262,000","10,063,000","9,165,000","5,462,000","9,217,000","7,322,000","8,418,000","3,267,000","6,593,000","6,100,000","7,155,000","1,457,000","8,888,000","7,104,000","11,057,000","11,646,000","15,900,000","10,700,000","10,500,000","9,600,000","11,100,000","8,000,000","5,900,000","4,800,000","4,300,000","1,300,000","1,300,000","2,100,000","100,000","-700,000","-800,000","6,000,000","8,500,000","5,700,000","6,000,000","3,100,000","6,500,000","4,200,000","5,100,000","4,100,000","5,600,000","3,800,000","4,100,000","3,800,000","4,000,000","3,600,000","3,000,000","2,400,000","2,900,000","1,500,000","13,600,000","13,600,000","-24,900,000","10,000,000","10,000,000","10,000,000","-15,800,000","6,400,000","6,300,000","6,300,000"
EBITDA,"196,408,000"
ReconciledCostOfRevenue,"62,496,000","16,470,000","16,241,000","15,388,000","14,922,000","14,143,000","13,008,000","13,752,000","11,434,000","10,864,000","11,348,000","11,661,000","11,071,000","9,344,000","8,741,000","9,161,000","9,001,000","8,630,000","8,920,000","9,705,000","9,918,000","10,102,000","9,577,000","10,192,000","10,488,000","9,451,000","8,995,000","8,372,000","8,184,000","8,557,000","9,695,000","7,053,000","4,039,000","3,953,000","4,571,000","5,245,000","4,833,000","4,580,000","8,190,000","-23,205,000","13,588,000","19,131,000","18,661,000","17,578,000","20,676,000","20,044,000","17,937,000","17,931,000","17,312,000","17,287,000","15,824,000","15,747,000","13,974,000","15,091,000","17,031,000","16,453,000","17,207,000","17,205,000","17,336,000","18,695,000","16,553,000","16,351,000","15,398,000","15,632,000","14,754,000","14,670,000","14,336,000","17,659,000","13,215,000","13,502,000","13,705,000","12,371,000","12,562,000","13,940,000","13,007,000","15,919,000","15,186,000","15,224,000","15,443,000","16,938,000","16,651,000","16,712,000","16,897,000","17,465,000","17,035,000","13,296,000","12,224,000","11,367,000","12,303,000","12,963,000","13,740,000","14,700,000","15,000,000","13,100,000","12,000,000","12,800,000","10,500,000","10,400,000","8,900,000","9,100,000","6,900,000","6,300,000","6,000,000","7,300,000","6,700,000","6,300,000","6,700,000","6,000,000","6,600,000","5,400,000","7,400,000","4,100,000","3,700,000","4,100,000","3,300,000","3,200,000","3,100,000","3,300,000","3,200,000","39,800,000","3,000,000","2,600,000","2,600,000","27,900,000","2,000,000",,,,,,,,,,
ReconciledDepreciation,"66,573,000","19,379,000","18,693,000","14,852,000","13,124,000","13,146,000","11,862,000","12,044,000","7,480,000","7,572,000","7,669,000","16,519,000","16,822,000","12,852,000","10,486,000","10,855,000","11,014,000","11,331,000","11,302,000","11,572,000","11,476,000","10,488,000","9,360,000","9,525,000","9,887,000","9,969,000","9,940,000","10,051,000","10,134,000","10,360,000","11,135,000","4,311,000","3,938,000","3,573,000","3,474,000","3,061,000","3,897,000","4,076,000","3,401,000","5,596,000","8,390,000","8,417,000","8,562,000","10,445,000","8,077,000","8,095,000","8,461,000","10,066,000","10,130,000","10,680,000","10,541,000","9,855,000","10,862,000","9,976,000","9,713,000","9,729,000","6,897,000","6,840,000","6,648,000","6,429,000","6,787,000","6,839,000","7,007,000","6,952,000","6,540,000","6,249,000","5,035,000","4,773,000","4,688,000","4,449,000","4,279,000","4,233,000","4,165,000","4,155,000","3,970,000","2,717,000","2,861,000","2,752,000","2,667,000","2,854,000","3,097,000","2,639,000","2,719,000","3,056,000","3,062,000","2,958,000","3,064,000","3,194,000","3,148,000","2,975,000","3,012,000","3,200,000","3,300,000","3,200,000","3,600,000","2,600,000","3,500,000","3,900,000","3,600,000","3,100,000","3,200,000","3,300,000","3,300,000","2,900,000","3,000,000","2,900,000","2,700,000","4,100,000","1,700,000","1,700,000","1,500,000","2,000,000","1,800,000","1,100,000","1,400,000","1,200,000","1,000,000","900,000","700,000","500,000","600,000","600,000","600,000","200,000","500,000",,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"95,466,000","29,110,000","20,454,000","14,926,000","30,976,000","13,557,000","18,961,000","17,661,000","23,977,000","16,968,000","21,116,000","-4,740,000","13,557,000","8,181,000","9,402,000","18,430,000","16,746,000","15,403,000","12,912,000","16,429,000","11,172,000","10,341,000","-525,000","-73,793,000","7,576,000","7,275,000","3,216,000","-9,471,000","-4,126,000","5,769,000","-971,000","14,464,000","11,095,000","12,799,000","11,100,000","14,618,000","7,204,000","8,142,000","9,123,000","17,747,000","7,976,000","-1,908,000","7,489,000","11,680,000","8,601,000","17,960,000","20,521,000","21,276,000","9,244,000","19,058,000","-1,006,000","16,676,000","5,521,000","6,907,000","3,652,000","6,452,000","12,537,000","14,471,000","12,836,000","12,104,000","13,047,000","8,391,000","8,738,000","6,904,000","8,870,000","7,718,000","5,779,000","14,033,000","13,357,000","12,229,000","9,314,000","10,856,000","8,520,000","8,085,000","4,640,000","8,817,000","7,329,000","6,690,000","4,238,000","6,878,000","5,486,000","5,762,000","2,461,000","5,100,000","4,894,000","5,666,000","1,983,000","8,060,000","6,932,000","9,591,000","9,068,000","11,800,000","8,300,000","7,800,000","7,100,000","8,400,000","6,200,000","4,700,000","3,500,000","3,700,000","-9,400,000","2,000,000","2,000,000","700,000","200,000","200,000","4,400,000","6,200,000","4,300,000","4,600,000","1,600,000","4,600,000","3,100,000","3,600,000","3,100,000","4,100,000","2,800,000","3,100,000","2,900,000","3,000,000","2,600,000","2,200,000","1,800,000","2,300,000","1,200,000",,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"-2,031,000","7,891,000","-1,789,000","-6,850,000","-1,649,000","-1,401,000","-1,810,000","-6,739,000","-1,986,000","-1,066,000","-2,170,000","-27,483,000","-1,828,000","-4,335,000","-1,258,000","-6,218,000","-1,123,000","-712,000","-2,692,000","-3,856,000","-2,092,000","-1,363,000","-17,674,000","-94,570,000","-5,442,000","-1,267,000","-936,000","-5,788,000","-3,851,000","-5,352,000","-2,293,000","-3,658,000","-2,787,000","-2,479,000","-1,649,000","-4,180,000","-6,552,000","-4,574,000","-2,039,000","2,171,000","-3,447,000","-8,990,000","-537,000","-839,000","-2,452,000","-1,649,000","-2,741,000","-4,119,000","-13,921,000","-203,000","-24,911,000","-1,132,000","-646,000","-1,142,000","-5,432,000","-7,648,000","410,000","-474,000","-89,000","-8,335,000","-332,000","-710,000","-828,000","-365,000","-266,000","-1,490,000","-2,632,000","5,523,000","-4,896,000","-1,234,000","-1,551,000","2,128,000","-503,000","-403,000","-2,979,000","-726,000","-404,000","-443,000","-319,000","-718,000","-616,000","-1,308,000","-844,000","-572,000","-542,000","-692,000","-587,000","854,000","977,000","1,009,000","-121,000","-300,000","300,000","1,100,000","700,000","1,200,000","1,200,000","1,000,000","400,000","1,200,000","-10,100,000","1,500,000","1,000,000","1,200,000","900,000","1,000,000","600,000","1,000,000","700,000","800,000","400,000","400,000","600,000","400,000","600,000","600,000","600,000","600,000","600,000","700,000","400,000","400,000","600,000","500,000","400,000",,,,,,,,,,
TotalUnusualItems,"-2,031,000","7,891,000","-1,789,000","-6,850,000","-1,649,000","-1,401,000","-1,810,000","-6,739,000","-1,986,000","-1,066,000","-2,170,000","-27,483,000","-1,828,000","-4,335,000","-1,258,000","-6,218,000","-1,123,000","-712,000","-2,692,000","-3,856,000","-2,092,000","-1,363,000","-17,674,000","-94,570,000","-5,442,000","-1,267,000","-936,000","-5,788,000","-3,851,000","-5,352,000","-2,293,000","-3,658,000","-2,787,000","-2,479,000","-1,649,000","-4,180,000","-6,552,000","-4,574,000","-2,039,000","2,171,000","-3,447,000","-8,990,000","-537,000","-839,000","-2,452,000","-1,649,000","-2,741,000","-4,119,000","-13,921,000","-203,000","-24,911,000","-1,132,000","-646,000","-1,142,000","-5,432,000","-7,648,000","410,000","-474,000","-89,000","-8,335,000","-332,000","-710,000","-828,000","-365,000","-266,000","-1,490,000","-2,632,000","5,523,000","-4,896,000","-1,234,000","-1,551,000","2,128,000","-503,000","-403,000","-2,979,000","-726,000","-404,000","-443,000","-319,000","-718,000","-616,000","-1,308,000","-844,000","-572,000","-542,000","-692,000","-587,000","854,000","977,000","1,009,000","-121,000","-300,000","300,000","1,100,000","700,000","1,200,000","1,200,000","1,000,000","400,000","1,200,000","-10,100,000","1,500,000","1,000,000","1,200,000","900,000","1,000,000","600,000","1,000,000","700,000","800,000","400,000","400,000","600,000","400,000","600,000","600,000","600,000","600,000","600,000","700,000","400,000","400,000","600,000","500,000","400,000",,,,,,,,,,
NormalizedEBITDA,"198,439,000","43,832,000","50,137,000","42,321,000","60,790,000","36,212,000","40,950,000","37,888,000","41,999,000","33,698,000","39,946,000","37,418,000","34,213,000","31,821,000","26,539,000","40,519,000","33,696,000","33,819,000","31,342,000","44,685,000","33,688,000","31,735,000","27,991,000","41,568,000","28,821,000","23,232,000","16,813,000","35,759,000","22,401,000","12,899,000","4,314,000","34,317,000","25,621,000","28,086,000","20,267,000","34,972,000","26,468,000","27,074,000","21,115,000","25,658,000","28,621,000","22,131,000","21,208,000","31,006,000","25,410,000","38,098,000","41,632,000","49,487,000","52,106,000","33,831,000","57,259,000","36,855,000","20,499,000","22,740,000","25,452,000","32,944,000","24,594,000","27,918,000","23,885,000","30,535,000","24,922,000","18,838,000","20,188,000","16,811,000","18,996,000","19,043,000","17,056,000","22,023,000","24,215,000","23,976,000","20,188,000","17,968,000","17,366,000","16,028,000","15,882,000","15,705,000","13,328,000","12,360,000","8,448,000","12,789,000","11,035,000","12,365,000","6,830,000","10,221,000","9,704,000","10,805,000","5,108,000","11,228,000","9,275,000","13,023,000","14,779,000","19,400,000","13,700,000","12,600,000","12,500,000","12,500,000","10,300,000","8,800,000","8,000,000","6,200,000","14,600,000","3,100,000","4,400,000","1,800,000","1,400,000","1,100,000","8,100,000","11,600,000","6,700,000","6,900,000","4,200,000","8,100,000","5,400,000","5,900,000","4,900,000","6,200,000","4,300,000","4,400,000","3,900,000","3,800,000","3,800,000","3,200,000","2,400,000","2,600,000","1,600,000","13,600,000","13,600,000","-24,900,000","10,000,000","10,000,000","10,000,000","-15,800,000","6,400,000","6,300,000","6,300,000"
TaxRateForCalcs,"0.181","0.21","0.21","0.27","0.22","0.21","0.23","0.27","0.21","0.25","0.23","0.27","0.27","0.34","0.3","0.165","0.17","0.25","0.2","0.4","0.4","0.4","0.4","0.4","0.38","0.34","0.34","0.4","0.4","0.4","0.4","0.35","0.346","0.365","0.21","0.381","0.27","0.35","0.36","0.279","0.35","0.35","0.384","0.394","0.325","0.345","0.274","0.328","0.373","0.285","0.38","0.339","0.38","0.377","0.386","0.371","0.396","0.365","0.365","0.35","0.35","0.35","0.35","0.386","0.36","0.33","0.325","0.325","0.057","0.329","0.32","0.32","0.334","0.31","0.31","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.31","0.31","0.31","0.31","0.32","0.32","0.32","0.32","0.322","0.32","0.322","0.317","0.328","0.326","0.329","0.327","0.339","0.4","0.355","0.333","0.3","0.333","0.333","0.343","0.34","0.338","0.343","0.4","0.343","0.354","0.345","0.34","0.349","0.349","0.354","0.341","0.362","0.35","0.353","0.357","0.361","0.368",,,,,,,,,,
TaxEffectOfUnusualItems,"-366,738.599","1,656,585.29","-375,690","-1,849,500","-362,780","-294,210","-416,300","-1,819,530","-417,060","-266,500","-499,100","-7,420,410","-493,560","-1,473,900","-377,400","-1,025,768.565","-190,910","-178,000","-538,400","-1,542,400","-836,800","-545,200","-7,069,600","-37,828,000","-2,067,960","-430,780","-318,240","-2,315,200","-1,540,400","-2,140,800","-917,200","-1,280,300","-965,286.497","-904,451.789","-346,290","-1,591,537.745","-1,769,040","-1,600,900","-734,040","606,190.602","-1,206,450","-3,146,500","-206,208","-330,488.766","-796,351.39","-568,871.622","-751,819.358","-1,349,044.756","-5,195,952.607","-57,906.466","-9,470,170.672","-384,268.399","-245,487.254","-430,233.712","-2,096,817.754","-2,838,087.143","162,245.144","-173,010.312","-32,484.516","-2,917,093.335","-116,207.443","-248,527.498","-289,796.92","-140,724.457","-95,706.243","-492,184.816","-855,507.592","1,795,041.414","-276,995.056","-405,711.62","-496,315.471","680,896.016","-168,216.78","-124,920.713","-923,600.743","-217,811.527","-121,200","-132,895.365","-95,689.462","-215,414.614","-184,792.14","-392,352.327","-253,248.009","-177,303.748","-167,980.259","-214,485.446","-181,982.255","273,282.882","312,697.499","322,859.969","-38,718.185","-96,551.724","95,901.639","353,913.043","222,115.385","393,600","391,304.348","328,571.429","130,769.231","407,142.857","-4,040,000","532,258.065","333,333.333","360,000","300,000","333,333.333","205,970.149","340,425.532","236,923.077","274,285.714","160,000","137,142.857","212,500","138,181.818","204,255.319","209,523.81","209,302.326","212,500","204,545.455","253,191.489","140,000","141,176.471","214,285.714","180,555.556","147,368.421",,,,,,,,,,
