name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
				TotalTaxPayable,,,"933,000,000",,,,"730,000,000",,,,"734,000,000",,,,"836,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,000,000",,,,"154,000,000",,,,"60,000,000",,,,"108,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,"933,000,000",,,,"730,000,000",,,,"734,000,000",,,,"836,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,000,000",,,,"154,000,000",,,,"60,000,000",,,,"108,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,"329,000,000",,,,"244,000,000",,,,"244,000,000",,,,"223,000,000",,,,"194,000,000",,,,"189,000,000",,,,"193,000,000",,,,"210,000,000",,,,"192,000,000",,,,"179,000,000",,,,"168,000,000",,,,"127,000,000",,,,"118,000,000",,,,"118,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,"172,000,000","143,000,000","116,000,000","155,000,000","119,000,000","105,000,000","80,000,000","91,000,000","147,000,000","142,000,000","136,000,000","199,500,000","144,500,000","128,900,000","110,800,000","145,700,000","118,000,000","121,900,000","77,800,000","101,600,000","94,700,000","81,600,000","74,200,000","109,500,000","79,600,000","80,600,000","73,700,000","130,100,000","119,200,000","101,000,000","90,400,000","134,500,000","89,100,000","106,900,000","80,500,000","143,300,000","70,500,000","135,200,000","103,500,000","189,600,000","113,500,000","117,700,000","143,800,000","193,500,000","276,900,000","203,500,000","161,300,000","151,400,000","77,400,000","55,000,000","76,000,000","101,200,000","118,600,000","169,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,"522,000,000",,,,"860,000,000",,,,"611,000,000",,,,"672,000,000",,,,"646,000,000",,,,"691,000,000",,,,"623,000,000",,,,"872,000,000",,,,"762,000,000",,,,"846,000,000",,,,"611,000,000",,,,"558,000,000",,,,"573,000,000",,,,"527,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,"3,806,000,000",,,,"3,262,000,000",,,,"3,374,000,000",,,,"3,264,000,000",,,,"3,275,000,000",,,,"2,713,000,000",,,,"2,788,000,000",,,,"3,125,000,000",,,,"3,236,000,000",,,,"3,370,000,000",,,,"2,910,000,000",,,,"2,464,000,000",,,,"2,335,000,000",,,,"2,323,000,000","646,000,000","708,600,000","500,100,000","274,300,000","274,400,000","339,600,000","150,400,000","152,500,000","260,200,000","246,200,000","217,800,000","214,300,000","233,900,000","188,700,000","186,600,000","179,200,000","199,800,000","205,100,000","218,600,000","226,500,000","228,300,000","246,200,000","117,200,000","87,400,000","126,600,000","136,500,000","66,500,000","44,100,000","120,700,000","89,100,000","48,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,,"165,000,000",,,,"181,000,000",,,,"211,000,000",,,,"163,000,000",,,,"148,000,000",,,,"125,000,000",,,,"111,000,000",,,,"103,000,000",,,,"130,000,000",,,,"160,000,000",,,,"191,000,000",,,,"190,000,000",,,,"204,000,000",,,,"150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,000,000",,,,"247,000,000",,,,"197,000,000",,,,"449,000,000",,,,"186,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,"1,531,000,000",,,,"1,146,000,000",,,,"1,062,000,000",,,,"1,101,000,000",,,,"916,000,000",,,,"913,000,000",,,,"1,193,000,000",,,,"1,437,000,000",,,,"1,494,000,000",,,,"1,406,000,000",,,,"1,256,000,000",,,,"1,068,000,000",,,,"912,000,000",,,,"1,256,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"16,419,000,000","14,472,000,000","15,803,000,000","15,681,000,000","14,017,000,000","13,193,000,000","13,561,000,000","14,436,000,000","15,819,000,000","14,424,000,000","15,105,000,000","16,190,000,000","16,464,000,000","15,201,500,000","15,019,300,000","15,532,200,000","15,295,700,000","14,171,800,000","14,153,700,000","13,800,300,000","12,188,200,000","11,661,800,000","11,914,500,000","13,091,000,000","13,217,800,000","11,705,000,000","13,017,000,000","13,943,300,000","13,691,700,000","12,510,600,000","12,577,500,000","12,723,600,000","13,092,500,000","12,148,100,000","12,898,100,000","11,993,100,000","12,202,400,000","10,375,600,000","9,967,800,000","10,069,000,000","10,943,300,000","11,120,200,000","9,629,400,000","10,308,800,000","9,893,400,000","7,458,100,000","7,535,000,000","7,485,700,000","6,260,600,000","7,679,400,000","7,159,000,000","8,048,400,000","8,929,700,000","9,333,200,000","8,521,000,000","10,114,200,000","10,417,300,000","9,461,600,000","9,969,400,000","10,179,600,000","9,809,700,000","9,053,100,000","8,121,200,000","8,100,200,000","7,584,500,000","6,530,200,000","6,883,800,000","6,115,900,000","5,364,000,000","3,971,800,000","3,457,500,000","3,567,900,000","3,076,900,000","3,458,100,000","4,347,200,000","4,403,000,000","5,056,900,000","4,170,100,000","4,437,300,000","5,121,600,000","4,971,400,000","6,455,900,000","6,198,500,000","6,080,600,000","5,665,100,000","5,560,900,000","5,758,500,000","5,246,900,000","6,562,700,000","5,493,000,000","4,488,200,000","5,358,900,000","6,648,900,000","5,871,200,000","5,322,100,000","6,569,400,000","5,993,300,000","4,934,000,000","3,774,600,000","3,796,600,000","4,257,700,000","3,834,100,000","3,144,100,000","3,958,000,000","3,619,900,000","3,798,500,000","3,167,300,000","3,248,000,000","3,037,700,000","3,329,400,000","2,637,400,000","3,046,000,000","2,979,400,000","2,240,500,000","1,601,400,000","3,079,900,000","3,139,600,000","3,111,000,000","3,080,300,000","3,562,100,000","3,399,400,000","3,303,000,000","3,471,100,000","3,328,200,000","3,659,000,000","3,433,000,000","2,892,500,000","3,284,600,000","3,052,000,000","2,674,100,000","2,263,600,000","1,003,100,000","1,324,000,000","2,612,200,000","476,600,000","355,500,000","395,500,000","536,900,000"
			CurrentDebt,"16,398,000,000","14,449,000,000","15,501,000,000","15,658,000,000","13,993,000,000","13,193,000,000","13,243,000,000","14,436,000,000","15,819,000,000","14,424,000,000","15,105,000,000","16,190,000,000","16,464,000,000","15,201,500,000","15,019,300,000","15,532,200,000","15,295,700,000","14,171,800,000","14,153,700,000","13,800,300,000","12,188,200,000","11,661,800,000","11,914,500,000","13,091,000,000","13,217,800,000","11,705,000,000","13,017,000,000","13,943,300,000","13,691,700,000","12,510,600,000","12,577,500,000","12,723,600,000","13,092,500,000","12,148,100,000","12,898,100,000","11,993,100,000","12,202,400,000","10,375,600,000","9,967,800,000","10,069,000,000","10,943,300,000","11,120,200,000","9,629,400,000","10,308,800,000","9,893,400,000","7,458,100,000","7,535,000,000","7,485,700,000","6,260,600,000","7,679,400,000","7,159,000,000","8,048,400,000","8,929,700,000","9,333,200,000","8,521,000,000","10,114,200,000","10,417,300,000","9,461,600,000","9,969,400,000","10,179,600,000","9,809,700,000","9,053,100,000","8,121,200,000","8,100,200,000","7,584,500,000","6,530,200,000","6,883,800,000","6,115,900,000","5,364,000,000","3,971,800,000","3,457,500,000","3,567,900,000","3,076,900,000","3,458,100,000","4,347,200,000","4,403,000,000","5,056,900,000","4,170,100,000","4,437,300,000","5,121,600,000","4,971,400,000","6,455,900,000","6,198,500,000","6,080,600,000","5,665,100,000","5,560,900,000","5,758,500,000","5,246,900,000","6,562,700,000","5,493,000,000","4,488,200,000","5,358,900,000","6,648,900,000","5,871,200,000","5,322,100,000","6,569,400,000","5,993,300,000","4,934,000,000","3,774,600,000","3,796,600,000","4,257,700,000","3,834,100,000","3,144,100,000","3,958,000,000","3,619,900,000","3,798,500,000","3,167,300,000","3,248,000,000","3,037,700,000","3,329,400,000","2,637,400,000","3,046,000,000","2,979,400,000","2,240,500,000","1,601,400,000","3,079,900,000","3,139,600,000","3,111,000,000","3,080,300,000","3,562,100,000","3,399,400,000","3,303,000,000","3,471,100,000","3,328,200,000","3,659,000,000","3,433,000,000","2,892,500,000","3,284,600,000","3,052,000,000","2,674,100,000","2,263,600,000","1,003,100,000","1,324,000,000","2,612,200,000","476,600,000","355,500,000","395,500,000","536,900,000"
				CurrentNotesPayable,"555,000,000","519,000,000","336,000,000","133,000,000","211,000,000",,"374,000,000",,,,"658,000,000",,,,"808,000,000",,,,"378,000,000",,,,"315,000,000",,,,"206,000,000",,,,"413,000,000",,,,"398,000,000",,,,"201,000,000",,,,"80,000,000",,,,"2,253,000,000",,,,"3,212,000,000",,,,"1,775,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CommercialPaper,"3,403,000,000","2,135,000,000","2,230,000,000","1,882,000,000","2,259,000,000",,"1,238,000,000",,,,"2,698,000,000",,,,"3,857,000,000",,,,"3,439,000,000",,,,"1,253,000,000",,,,"2,968,000,000",,,,"2,633,000,000",,,,"3,162,000,000",,,,"1,207,000,000",,,,"1,279,000,000",,,,"2,028,000,000",,,,"286,000,000",,,,"2,961,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"12,440,000,000","11,795,000,000","12,935,000,000","13,643,000,000","11,523,000,000","13,193,000,000","11,631,000,000","14,436,000,000","15,819,000,000","14,424,000,000","11,749,000,000","16,190,000,000","16,464,000,000","15,201,500,000","10,354,300,000","15,532,200,000","15,295,700,000","14,171,800,000","10,336,700,000","13,800,300,000","12,188,200,000","11,661,800,000","10,346,500,000","13,091,000,000","13,217,800,000","11,705,000,000","9,843,000,000","13,943,300,000","13,691,700,000","12,510,600,000","9,531,500,000","12,723,600,000","13,092,500,000","12,148,100,000","9,338,100,000","11,993,100,000","12,202,400,000","10,375,600,000","8,559,800,000","10,069,000,000","10,943,300,000","11,120,200,000","8,270,400,000","10,308,800,000","9,893,400,000","7,458,100,000","3,254,000,000","7,485,700,000","6,260,600,000","7,679,400,000","3,661,000,000","8,048,400,000","8,929,700,000","9,333,200,000","3,785,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"21,000,000","23,000,000","302,000,000","23,000,000","24,000,000",,"318,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,"1,838,000,000",,,,"1,647,000,000",,,,"1,635,000,000",,,,"1,550,000,000",,,,"1,317,000,000",,,,"1,136,000,000",,,,"1,050,000,000",,,,"1,002,000,000",,,,"919,000,000",,,,"452,000,000",,,,"345,000,000",,,,"286,000,000",,,,"280,000,000",,,,"289,000,000","207,800,000","192,300,000","188,400,000","183,400,000","105,800,000","101,800,000","60,000,000","64,900,000","67,600,000","67,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207,800,000","192,300,000","188,400,000","183,400,000","105,800,000","101,800,000","60,000,000","64,900,000","67,600,000","67,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,"1,838,000,000",,,,"1,647,000,000",,,,"1,635,000,000",,,,"1,550,000,000",,,,"1,317,000,000",,,,"1,136,000,000",,,,"1,050,000,000",,,,"1,002,000,000",,,,"919,000,000",,,,"452,000,000",,,,"345,000,000",,,,"286,000,000",,,,"280,000,000",,,,"289,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"266,800,000",,,"49,800,000",,"120,400,000",,,,,,,,,,,,,,,,,,,,,"178,500,000","207,100,000","174,400,000","136,500,000","120,700,000","126,700,000","72,800,000","31,000,000","186,200,000","188,000,000","131,000,000","269,200,000","282,000,000","304,900,000","258,000,000","278,200,000","181,200,000",,"234,100,000",,"212,300,000","200,500,000","166,600,000","156,800,000",,,"125,800,000","116,900,000","117,600,000","143,400,000","109,800,000","153,600,000","281,600,000","197,500,000","212,200,000","215,700,000","583,100,000","551,400,000","576,500,000","587,300,000","562,500,000","655,900,000","626,600,000","580,900,000","598,900,000","49,000,000","40,200,000","597,600,000","25,000,000","553,100,000","611,100,000","543,100,000","646,600,000","927,800,000","774,200,000","761,300,000","763,800,000","798,900,000","791,400,000","649,800,000","636,000,000","591,000,000","639,600,000","655,600,000","576,600,000","552,100,000","585,700,000","581,400,000","562,800,000","536,300,000","529,100,000","538,500,000","544,800,000","533,200,000","508,300,000","391,300,000","189,800,000","164,800,000","33,900,000","1,251,700,000","1,173,900,000","1,113,900,000","1,376,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"35,995,000,000","36,683,000,000","37,808,000,000","38,067,000,000","39,184,000,000","38,678,000,000","38,666,000,000","40,292,000,000","40,479,000,000","36,676,000,000","36,677,000,000","35,530,000,000","34,502,000,000","34,139,500,000","33,543,600,000","33,884,500,000","34,207,400,000","34,519,100,000","33,519,200,000","32,283,900,000","31,755,300,000","31,355,900,000","32,200,500,000","31,187,600,000","31,684,500,000","31,451,400,000","30,781,400,000","29,954,400,000","30,336,000,000","30,722,800,000","31,038,400,000","29,669,100,000","28,767,700,000","27,834,200,000","27,154,200,000","29,365,400,000","29,409,800,000","30,037,700,000","30,311,800,000","27,542,100,000","25,245,000,000","23,747,300,000","23,840,400,000","22,021,200,000","22,287,800,000","22,663,600,000","22,742,900,000","22,182,000,000","23,316,800,000","23,260,600,000","23,728,900,000","20,248,800,000","20,312,000,000","19,808,400,000","17,117,700,000","16,941,900,000","16,271,900,000","15,833,200,000","15,498,400,000","13,785,700,000","14,027,600,000","13,207,900,000","14,376,800,000","13,966,400,000","14,118,100,000","15,520,400,000","15,033,800,000","15,234,800,000","14,817,100,000","14,419,200,000","14,472,700,000","14,012,400,000","14,322,500,000","14,871,900,000","14,576,700,000","14,192,400,000","13,969,400,000","14,408,600,000","12,781,100,000","11,097,000,000","11,341,000,000","9,087,900,000","9,214,300,000","8,610,900,000","8,889,500,000","7,946,700,000","7,279,000,000","7,551,800,000","6,511,000,000","6,016,700,000","6,347,200,000","6,055,600,000","5,897,800,000","5,667,500,000","5,159,100,000","4,625,500,000","4,934,300,000","5,022,600,000","4,977,400,000","5,091,700,000","5,443,700,000","5,397,100,000","4,677,600,000","4,959,000,000","4,710,300,000","4,575,500,000","4,518,600,000","4,613,900,000","4,673,600,000","4,584,200,000","4,505,400,000","4,415,700,000","4,328,200,000","4,644,900,000","4,918,200,000","3,183,100,000","3,360,000,000","3,524,600,000","3,214,400,000","3,524,000,000","3,546,400,000","3,252,700,000","2,957,500,000","2,809,900,000","2,476,100,000","2,477,100,000","2,503,300,000","2,082,500,000","2,012,500,000","2,034,800,000","2,131,200,000","1,255,700,000","1,038,600,000","2,132,200,000","1,060,800,000","1,310,400,000","1,465,600,000","1,289,900,000"
		LongTermDebtAndCapitalLeaseObligation,"32,447,000,000","32,838,000,000","32,888,000,000","32,280,000,000","33,346,000,000","32,772,000,000","32,734,000,000","34,037,000,000","34,324,000,000","30,475,000,000","30,229,000,000","29,242,000,000","28,255,400,000","27,855,200,000","27,237,000,000","26,838,000,000","26,278,600,000","26,421,800,000","25,891,000,000","23,674,300,000","23,253,100,000","22,916,600,000","23,760,000,000","24,128,400,000","24,648,000,000","24,533,200,000","23,833,000,000","23,200,900,000","23,622,800,000","24,106,700,000","24,381,000,000","24,035,500,000","23,166,900,000","22,265,200,000","21,578,000,000","21,698,700,000","21,752,900,000","22,170,200,000","22,453,000,000","21,157,200,000","18,719,400,000","16,924,000,000","16,960,000,000","15,892,500,000","16,192,200,000","16,705,900,000","16,815,000,000","16,374,200,000","17,375,800,000","17,090,600,000","17,392,000,000","16,720,900,000","16,850,200,000","16,574,700,000","13,899,000,000","13,397,400,000","12,752,000,000","12,344,400,000","11,798,200,000","11,096,100,000","11,275,600,000","10,571,100,000","11,584,000,000","11,240,300,000","11,479,800,000","12,201,400,000","11,738,800,000","11,738,200,000","11,324,300,000","10,954,700,000","11,090,400,000","10,678,300,000","10,878,300,000","10,746,700,000","10,404,200,000","10,544,800,000","10,412,500,000","10,469,700,000","8,950,400,000","8,163,100,000","8,471,500,000","6,407,400,000","6,560,700,000","6,156,800,000","6,428,500,000","5,465,100,000","4,764,300,000","5,005,200,000","3,960,400,000","3,457,200,000","3,806,200,000","3,627,900,000","3,485,100,000","3,275,700,000","2,791,700,000","2,287,000,000","2,517,000,000","2,642,300,000","2,622,800,000","2,905,500,000","2,548,900,000","2,478,400,000","2,425,400,000","2,098,800,000","2,311,800,000","2,215,400,000","2,175,800,000","2,377,100,000","2,341,400,000","2,101,900,000","2,053,900,000","1,964,900,000","1,974,700,000","2,292,400,000","2,547,500,000","2,506,600,000","2,603,900,000","2,802,400,000","2,473,000,000","2,711,600,000","2,764,300,000","2,519,600,000","2,206,300,000","2,187,900,000","1,845,100,000","1,759,000,000","1,785,900,000","1,529,800,000","1,478,800,000","1,506,800,000","1,675,600,000","990,700,000","784,600,000","1,372,600,000","816,900,000","1,062,000,000","1,290,100,000","1,129,700,000"
			LongTermDebt,"32,397,000,000","32,786,000,000","32,848,000,000","32,236,000,000","33,231,000,000","32,772,000,000","32,599,000,000","34,037,000,000","34,324,000,000","30,475,000,000","30,229,000,000","29,242,000,000","28,255,400,000","27,855,200,000","27,237,000,000","26,838,000,000","26,278,600,000","26,421,800,000","25,891,000,000","23,674,300,000","23,253,100,000","22,916,600,000","23,760,000,000","24,128,400,000","24,648,000,000","24,533,200,000","23,833,000,000","23,200,900,000","23,622,800,000","24,106,700,000","24,381,000,000","24,035,500,000","23,166,900,000","22,265,200,000","21,578,000,000","21,698,700,000","21,752,900,000","22,170,200,000","22,453,000,000","21,157,200,000","18,719,400,000","16,924,000,000","16,960,000,000","15,892,500,000","16,192,200,000","16,705,900,000","16,815,000,000","16,374,200,000","17,375,800,000","17,090,600,000","17,392,000,000","16,720,900,000","16,850,200,000","16,574,700,000","13,899,000,000","13,397,400,000","12,752,000,000","12,344,400,000","11,798,200,000","11,096,100,000","11,275,600,000","10,571,100,000","11,584,000,000","11,240,300,000","11,479,800,000","12,201,400,000","11,738,800,000","11,738,200,000","11,324,300,000","10,954,700,000","11,090,400,000","10,678,300,000","10,878,300,000","10,746,700,000","10,404,200,000","10,544,800,000","10,412,500,000","10,469,700,000","8,950,400,000","8,163,100,000","8,471,500,000","6,407,400,000","6,560,700,000","6,156,800,000","6,428,500,000","5,465,100,000","4,764,300,000","5,005,200,000","3,960,400,000","3,457,200,000","3,806,200,000","3,627,900,000","3,485,100,000","3,275,700,000","2,791,700,000","2,287,000,000","2,517,000,000","2,642,300,000","2,622,800,000","2,905,500,000","2,548,900,000","2,478,400,000","2,425,400,000","2,098,800,000","2,311,800,000","2,215,400,000","2,175,800,000","2,377,100,000","2,341,400,000","2,101,900,000","2,053,900,000","1,964,900,000","1,974,700,000","2,292,400,000","2,547,500,000","2,506,600,000","2,603,900,000","2,802,400,000","2,473,000,000","2,711,600,000","2,764,300,000","2,519,600,000","2,206,300,000","2,187,900,000","1,845,100,000","1,759,000,000","1,785,900,000","1,529,800,000","1,478,800,000","1,506,800,000","1,675,600,000","990,700,000","784,600,000","1,372,600,000","816,900,000","1,062,000,000","1,290,100,000","1,129,700,000"
			LongTermCapitalLeaseObligation,"50,000,000","52,000,000","40,000,000","44,000,000","115,000,000",,"135,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"584,000,000","556,000,000","576,000,000","515,000,000","533,000,000","532,000,000","519,000,000","479,000,000","475,000,000","491,000,000","495,000,000","507,000,000","513,500,000","525,400,000","555,800,000","524,600,000","562,700,000","590,200,000","209,700,000","190,000,000","169,000,000","168,900,000","166,000,000","172,300,000","180,300,000","149,600,000","160,800,000","150,900,000","149,300,000","146,700,000","160,900,000","160,100,000","162,000,000","154,800,000","160,300,000","155,500,000","158,600,000","169,400,000","164,400,000","162,700,000","164,800,000","152,800,000","168,300,000","160,000,000","162,600,000","149,800,000","144,300,000","133,200,000","136,500,000","155,400,000","167,300,000","161,000,000","173,500,000","166,200,000","171,800,000",,,,,,,,,,,"64,200,000","62,700,000","60,700,000","61,800,000","62,600,000","62,600,000","31,800,000","29,200,000","30,100,000","30,700,000","29,000,000","28,100,000","24,800,000","24,500,000","19,500,000","19,600,000","17,800,000","12,900,000",,,"13,200,000","74,600,000","53,400,000","64,400,000","61,800,000","63,000,000","19,000,000","18,400,000","18,300,000","19,700,000","20,300,000","21,500,000","21,300,000","21,400,000","10,300,000","9,800,000","9,900,000","9,400,000","15,900,000","16,300,000","16,900,000","15,600,000","14,800,000","14,100,000","12,900,000","13,500,000","8,300,000","8,200,000","8,700,000","8,600,000","44,800,000","29,800,000","24,700,000","25,200,000","70,800,000","73,600,000","66,700,000","75,400,000","129,000,000","133,700,000","166,000,000","171,700,000","169,500,000","166,900,000","164,600,000","148,200,000","33,500,000","24,000,000","76,700,000","14,400,000","9,500,000","13,000,000","50,500,000"
			NonCurrentDeferredTaxesLiabilities,"584,000,000","556,000,000","576,000,000","515,000,000","533,000,000","532,000,000","519,000,000","479,000,000","475,000,000","491,000,000","495,000,000","507,000,000","513,500,000","525,400,000","555,800,000","524,600,000","562,700,000","590,200,000","209,700,000","190,000,000","169,000,000","168,900,000","166,000,000","172,300,000","180,300,000","149,600,000","160,800,000","150,900,000","149,300,000","146,700,000","160,900,000","160,100,000","162,000,000","154,800,000","160,300,000","155,500,000","158,600,000","169,400,000","164,400,000","162,700,000","164,800,000","152,800,000","168,300,000","160,000,000","162,600,000","149,800,000","144,300,000","133,200,000","136,500,000","155,400,000","167,300,000","161,000,000","173,500,000","166,200,000","171,800,000",,,,,,,,,,,"64,200,000","62,700,000","60,700,000","61,800,000","62,600,000","62,600,000","31,800,000","29,200,000","30,100,000","30,700,000","29,000,000","28,100,000","24,800,000","24,500,000","19,500,000","19,600,000","17,800,000","12,900,000",,,"13,200,000","74,600,000","53,400,000","64,400,000","61,800,000","63,000,000","19,000,000","18,400,000","18,300,000","19,700,000","20,300,000","21,500,000","21,300,000","21,400,000","10,300,000","9,800,000","9,900,000","9,400,000","15,900,000","16,300,000","16,900,000","15,600,000","14,800,000","14,100,000","12,900,000","13,500,000","8,300,000","8,200,000","8,700,000","8,600,000","44,800,000","29,800,000","24,700,000","25,200,000","70,800,000","73,600,000","66,700,000","75,400,000","129,000,000","133,700,000","166,000,000","171,700,000","169,500,000","166,900,000","164,600,000","148,200,000","33,500,000","24,000,000","76,700,000","14,400,000","9,500,000","13,000,000","50,500,000"
		TradeandOtherPayablesNonCurrent,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,"155,000,000","119,000,000","105,000,000","80,000,000","91,000,000","147,000,000","142,000,000","136,000,000","199,500,000","144,500,000","128,900,000","110,800,000","145,700,000","118,000,000","121,900,000","77,800,000","101,600,000","94,700,000","81,600,000","74,200,000","109,500,000","79,600,000","80,600,000","73,700,000","130,100,000","119,200,000","101,000,000","90,400,000","134,500,000","89,100,000","106,900,000","80,500,000","143,300,000","70,500,000","135,200,000","103,500,000","189,600,000","113,500,000","117,700,000","143,800,000","193,500,000","276,900,000","203,500,000","161,300,000","151,400,000","77,400,000","55,000,000","76,000,000","101,200,000","118,600,000","169,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
