name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
NetIncomeFromContinuingAndDiscontinuedOperation,"615,487,000","271,872,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","-51,421,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-371,214,000","-128,363,000","-72,206,000","-70,049,000","-295,423,000","45,751,000","-435,489,000","1,206,000","59,555,000","19,056,000","11,079,000","55,601,000","47,819,000","46,678,000","66,156,000","-1,796,000","1,531,000","25,185,000","-15,126,000","30,579,000","62,338,000","97,848,000","112,997,000","81,147,000","81,373,000","27,280,000","37,552,000","28,724,000","79,600,000","50,927,000","69,717,000","60,687,000","9,148,000","18,926,000","3,474,000","6,575,000","21,841,000","10,775,000","11,108,000","69,983,000","23,933,000","11,049,000","-1,457,000","-13,185,000","1,073,000","1,640,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","-2,400,000","100,000","500,000","15,000,000","15,800,000","21,100,000","-13,000,000","11,700,000","12,300,000","9,400,000","2,500,000","3,100,000","1,500,000","11,600,000","9,200,000","11,600,000","9,000,000","13,600,000","10,200,000","11,500,000","-3,100,000","-1,600,000","43,700,000","1,700,000","1,500,000","12,400,000","8,000,000","8,100,000","7,300,000","11,500,000","9,400,000","10,300,000","7,400,000","5,200,000","6,500,000","7,800,000","6,800,000","8,300,000","4,800,000","4,800,000",,,,,,,,,
NormalizedIncome,"656,301,623.862","291,478,187.444","219,525,902.861","103,480,930","36,039,603.776","-5,656,560","-44,339,830","-70,465,850","-55,586,670","-27,591,692.691","1,449,914.198","69,420,383.267","58,765,899.795","59,685,563.486","76,630,280","131,205,940","55,250,990","57,712,510","83,827,000","56,340,800","38,067,212.039","57,288,621.924","34,565,416.558","-31,264,787.863","-109,848,986.976","-114,380,219.187","-176,414,182.905","-59,567,693.525","-144,306,291.908","-112,010,535.504","-227,353,100","-96,237,455.445","-97,948,240.251","-123,462,618.206","-152,968,269.957","-75,328,771.87","-73,249,209.245","-69,198,800","263,272,234.185","50,080,771.022","-36,341,548.64","-10,253,500","28,241,900","23,217,300","60,020,274.281","55,601,000","47,819,000","52,472,098.248","66,156,000","2,291,343.811","5,795,000","25,699,150","-13,159,750","32,756,500","116,329,178.763","110,792,750","70,038,539.467","55,700,111.706","79,412,600","24,081,045.09","26,416,850","24,808,812.249","78,193,000","42,564,005.569","65,658,736.826","56,947,104.839","-27,483,200","9,357,800","4,506,600","-19,546,955.326","9,619,000","2,126,000","3,328,400","-9,269,480.375","-28,747,000","6,024,000","913,000","-9,754,713.183","1,073,000","1,640,000","2,080,000","-7,354,000","1,283,200","-11,193,250.923","-1,699,200","2,454,600","6,594,596.036","-7,799,260.655","-3,449,646.018","-17,792,906.473","-30,552,135.456","-4,200,000","2,440,000","-5,040,000","-1,160,000","-1,180,000","12,819,767.442","15,715,053.763","44,335,627.53","-13,180,000","11,436,090.226","12,216,891.892","9,280,000","2,500,000","2,980,000","1,500,000","11,600,000","9,200,000","11,600,000","9,000,000","13,503,546.099","10,080,000","11,402,542.373","-3,100,000","-1,780,000","43,520,000","1,640,000","1,320,000","12,100,000","7,741,935.484","7,820,689.655","7,214,117.647","11,246,323.529","9,154,782.609","10,141,538.462","7,319,565.217","5,200,000","6,500,000","7,719,587.629","6,621,052.632","8,067,289.72","4,350,000","4,153,846.154",,,,,,,,,
InterestIncome,"324,000","24,000","154,000","0","147,000","328,000","297,000","459,000","1,793,000","1,259,000","1,751,000","3,709,000","2,088,000","2,143,000","2,156,000","1,801,000","1,552,000","1,273,000","560,000","720,000","842,000","527,000","487,000","582,000","933,000","1,138,000","423,000","672,000","962,000","2,373,000","1,930,000","1,949,000","2,036,000","1,843,000","1,854,000","697,000","1,216,000","2,836,000","1,910,000","1,459,000","1,088,000","1,021,000","968,000","840,000","755,000","746,000","561,000","927,000","623,000","338,000","338,000","399,000","417,000","6,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"26,891,000","7,047,000","10,752,000","6,151,000","2,941,000","4,128,000","4,532,000","2,989,000","3,523,000","3,388,000","3,629,000","4,049,000","4,375,000","4,432,000","4,847,000","5,179,000","5,050,000","5,395,000","5,505,000","5,972,000","6,003,000","9,425,000","11,241,000","46,164,000","45,273,000","44,451,000","99,394,000","99,759,000","99,574,000","99,252,000","98,298,000","98,217,000","97,960,000","96,471,000","95,813,000","95,624,000","94,756,000","95,087,000","88,416,000","75,710,000","78,728,000","74,772,000","125,153,000","77,694,000","42,249,000","34,580,000","34,643,000","37,698,000","35,125,000","35,083,000","35,466,000","29,791,000","20,657,000","20,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-26,567,000","-7,023,000","-10,598,000","-6,151,000","-2,794,000","-3,800,000","-4,235,000","-2,530,000","-1,730,000","-2,129,000","-1,878,000","-340,000","-2,287,000","-2,289,000","-2,691,000","-3,378,000","-3,498,000","-4,122,000","-4,945,000","-5,252,000","-5,161,000","-8,898,000","-10,754,000","-45,582,000","-44,340,000","-43,313,000","-98,971,000","-99,087,000","-98,612,000","-96,879,000","-96,368,000","-96,268,000","-95,924,000","-94,628,000","-93,959,000","-94,927,000","-93,540,000","-92,251,000","-86,506,000","-74,251,000","-77,640,000","-73,751,000","-124,185,000","-76,854,000","-41,494,000","-33,834,000","-34,082,000","-36,771,000","-34,502,000","-34,745,000","-35,128,000","-29,392,000","-20,240,000","-13,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"644,329,000","279,374,000","237,931,000","94,212,000","32,813,000","-1,536,000","-73,794,000","-188,099,000","-44,595,000","-23,702,000","-5,182,000","111,165,000","67,306,000","77,243,000","87,590,000","83,156,000","44,990,000","64,836,000","52,005,000","72,680,000","43,482,000","61,933,000","45,846,000","-8,527,000","-130,859,000","-163,362,000","-555,022,000","-2,243,582,000","-72,600,000","-17,339,000","-3,374,000","-33,351,000","-33,769,000","-71,279,000","-381,745,000","-234,056,000","-35,063,000","-29,593,000","-285,361,000","137,419,000","-606,938,000","55,102,000","172,351,000","91,398,000","53,832,000","102,984,000","87,499,000","92,498,000","107,122,000","32,538,000","29,833,000","48,737,000","7,726,000","45,040,000","99,092,000","87,751,000","168,950,000","116,450,000","75,080,000","49,824,000","53,850,000","50,863,000","60,481,000","82,201,000","99,848,000","94,137,000","-3,766,000","34,177,000","21,493,000","25,952,000","19,933,000","26,335,000","24,870,000","106,909,000","-12,000,000","6,526,000","9,367,000","-6,265,000","8,178,000","10,098,000","12,322,000","-1,320,000","20,030,000","4,044,000","12,189,000","26,193,000","31,276,000","12,399,000","18,205,000","-733,000","-13,300,000","8,700,000","21,100,000","10,000,000","12,400,000","21,200,000","25,000,000","22,400,000","56,900,000","-20,500,000","16,300,000","18,700,000","11,700,000","6,300,000","7,600,000","6,200,000","18,500,000","15,700,000","18,200,000","15,100,000","19,300,000","15,300,000","17,500,000","2,500,000","-400,000","-7,000,000","7,000,000","5,600,000","17,100,000","14,900,000","14,500,000","11,400,000","15,800,000","13,800,000","15,300,000","11,500,000","9,500,000","9,500,000","12,500,000","9,400,000","11,100,000","6,500,000","5,500,000","76,600,000","-154,600,000","63,100,000","64,400,000","66,300,000","-138,200,000","58,900,000","52,500,000","50,000,000"
EBITDA,"771,069,000"
ReconciledCostOfRevenue,"1,778,155,000","508,225,000","490,775,000","423,826,000","355,329,000","309,906,000","341,593,000","345,539,000","316,348,000","374,999,000","492,454,000","491,004,000","451,088,000","438,471,000","514,005,000","482,029,000","474,388,000","454,780,000","451,221,000","495,424,000","435,038,000","461,410,000","470,644,000","450,427,000","419,042,000","419,316,000","537,667,000","540,192,000","566,252,000","562,322,000","610,646,000","647,096,000","622,137,000","686,314,000","668,483,000","683,840,000","648,483,000","710,573,000","809,074,000","896,809,000","875,828,000","856,302,000","933,071,000","957,647,000","699,378,000","644,768,000","613,933,000","599,658,000","576,075,000","561,503,000","537,032,000","489,290,000","467,521,000","547,126,000","533,663,000","567,372,000","568,483,000","514,404,000","480,097,000","476,434,000","482,424,000","449,330,000","480,518,000","474,458,000","471,896,000","482,950,000","565,568,000","546,725,000","542,073,000","519,641,000","479,425,000","447,914,000","363,249,000","347,696,000","329,348,000","309,987,000","337,263,000","299,921,000","318,742,000","329,193,000","302,454,000","309,584,000","305,367,000","293,224,000","295,283,000","292,871,000","251,548,000","280,454,000","255,355,000","288,312,000","306,700,000","294,000,000","297,900,000","332,300,000","317,700,000","321,400,000","265,900,000","243,800,000","253,900,000","252,100,000","133,000,000","121,100,000","115,000,000","114,900,000","107,600,000","110,800,000","125,100,000","118,900,000","108,100,000","117,600,000","115,400,000","115,400,000","110,300,000","108,800,000","85,600,000","95,600,000","100,500,000","104,500,000","117,300,000","119,500,000","103,500,000","82,500,000","79,500,000","83,000,000","77,100,000","87,500,000","84,100,000","76,200,000","86,800,000","69,200,000","71,100,000","54,400,000","62,300,000",,,,,,,,,
ReconciledDepreciation,"126,740,000","32,210,000","35,886,000","30,760,000","27,884,000","25,797,000","27,447,000","32,630,000","30,167,000","31,308,000","29,856,000","30,402,000","26,524,000","25,273,000","27,536,000","31,775,000","30,549,000","29,703,000","27,928,000","31,914,000","30,701,000","31,921,000","32,604,000","69,423,000","58,459,000","63,699,000","73,134,000","103,965,000","97,372,000","104,874,000","106,706,000","105,155,000","102,464,000","104,423,000","98,841,000","111,195,000","118,800,000","118,868,000","125,836,000","126,838,000","138,299,000","134,535,000","177,556,000","118,229,000","107,247,000","98,397,000","78,341,000","145,052,000","87,759,000","88,519,000","118,368,000","71,468,000","68,477,000","73,041,000","75,668,000","72,185,000","71,953,000","73,042,000","67,824,000","58,628,000","57,990,000","57,620,000","57,179,000","53,641,000","51,713,000","45,821,000","51,414,000","57,842,000","52,142,000","50,903,000","50,645,000","43,492,000","36,080,000","36,105,000","40,322,000","39,045,000","39,586,000","39,511,000","43,917,000","44,246,000","43,848,000","42,741,000","45,206,000","43,189,000","44,869,000","44,240,000","48,226,000","50,133,000","51,384,000","51,769,000","55,800,000","59,000,000","58,600,000","62,300,000","62,100,000","56,600,000","46,700,000","38,900,000","42,600,000","43,100,000","38,400,000","19,500,000","18,500,000","16,200,000","17,200,000","18,300,000","18,700,000","17,300,000","18,200,000","16,700,000","18,000,000","17,800,000","18,300,000","17,700,000","16,500,000","16,900,000","18,800,000","19,000,000","20,100,000","17,900,000","17,900,000","11,100,000","9,900,000","9,400,000","9,200,000","8,700,000","7,800,000","7,600,000","7,400,000","6,600,000","6,100,000","6,000,000","5,700,000",,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"615,487,000","271,872,000","226,606,000","89,143,000","27,866,000","-6,042,000","-78,525,000","-191,467,000","-49,324,000","-25,299,000","-8,551,000","106,769,000","62,840,000","72,741,000","86,094,000","123,192,000","43,306,000","59,985,000","81,271,000","68,351,000","37,160,000","51,668,000","33,449,000","-51,421,000","-175,887,000","-206,702,000","-632,368,000","-1,999,476,000","-168,103,000","-113,195,000","-240,136,000","-97,218,000","-96,860,000","-124,139,000","-372,794,000","-207,767,000","-80,351,000","-70,049,000","-295,423,000","45,751,000","-435,489,000","1,206,000","59,555,000","19,056,000","11,079,000","55,601,000","47,819,000","46,678,000","66,156,000","-1,796,000","1,531,000","25,185,000","-15,126,000","30,579,000","62,338,000","97,848,000","112,997,000","81,147,000","81,373,000","27,280,000","37,552,000","28,724,000","79,600,000","50,927,000","69,717,000","60,687,000","9,148,000","18,926,000","3,474,000","6,575,000","21,841,000","10,775,000","11,108,000","69,983,000","23,933,000","11,049,000","-1,457,000","-13,185,000","1,073,000","1,640,000","2,080,000","-7,354,000","8,410,000","-8,140,000","849,000","6,090,000","9,614,000","-5,198,000","-2,125,000","-15,027,000","-348,400,000","-1,800,000","2,500,000","-2,400,000","100,000","500,000","15,000,000","15,800,000","21,100,000","-13,000,000","11,700,000","12,300,000","9,400,000","2,500,000","3,100,000","1,500,000","11,600,000","9,200,000","11,600,000","9,000,000","13,600,000","10,200,000","11,500,000","-3,100,000","-1,600,000","43,700,000","1,700,000","1,500,000","12,400,000","8,000,000","8,100,000","7,300,000","11,500,000","9,400,000","10,300,000","7,400,000","5,200,000","6,500,000","7,800,000","6,800,000","8,300,000","4,800,000","4,800,000",,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"-40,944,000","-19,639,000","7,098,000","-19,641,000","-8,762,000","-528,000","-46,829,000","-165,755,000","8,579,000","2,455,000","-10,305,000","37,470,000","4,080,000","13,068,000","12,964,000","-10,978,000","-16,363,000","3,113,000","-4,260,000","20,017,000","-915,000","-5,712,000","-1,155,000","-21,438,000","-66,130,000","-92,818,000","-471,851,000","-2,273,529,000","-24,373,000","-1,220,000","-19,666,000","-1,327,000","1,480,000","-914,000","-281,602,000","-210,150,000","-11,474,000","-1,308,000","-706,876,000","-5,840,000","-628,541,000","17,630,000","48,174,000","-6,402,000","-49,740,000",,"0","-6,776,000","0","-5,877,000","-6,560,000","-791,000","-3,025,000","-3,350,000","-67,602,000","-19,915,000","57,291,000","30,226,000","3,016,000","3,797,000","17,131,000","4,549,000","2,345,000","10,350,000","4,815,000","4,843,000","61,052,000","15,947,000","-1,721,000","28,903,000","20,370,000","14,415,000","12,966,000","103,034,000","87,800,000","8,375,000","-3,950,000","-4,549,000",,,,,"11,878,000","4,066,000","4,247,000","6,059,000","3,993,000","3,452,000","1,761,000","3,631,000","-361,000,000","4,000,000","100,000","4,400,000","2,100,000","2,800,000","2,500,000","100,000","-27,200,000","300,000","300,000","100,000","200,000",,"200,000",,"0",,,,"100,000","200,000","100,000",,"300,000","300,000","100,000","300,000","500,000","300,000","300,000","100,000","300,000","300,000","200,000","100,000","0",,"100,000","200,000","300,000","600,000","700,000",,,,,,,,,
TotalUnusualItems,"-40,944,000","-19,639,000","7,098,000","-19,641,000","-8,762,000","-528,000","-46,829,000","-165,755,000","8,579,000","2,455,000","-10,305,000","37,470,000","4,080,000","13,068,000","12,964,000","-10,978,000","-16,363,000","3,113,000","-4,260,000","20,017,000","-915,000","-5,712,000","-1,155,000","-21,438,000","-66,130,000","-92,818,000","-471,851,000","-2,273,529,000","-24,373,000","-1,220,000","-19,666,000","-1,327,000","1,480,000","-914,000","-281,602,000","-210,150,000","-11,474,000","-1,308,000","-706,876,000","-5,840,000","-628,541,000","17,630,000","48,174,000","-6,402,000","-49,740,000",,"0","-6,776,000","0","-5,877,000","-6,560,000","-791,000","-3,025,000","-3,350,000","-67,602,000","-19,915,000","57,291,000","30,226,000","3,016,000","3,797,000","17,131,000","4,549,000","2,345,000","10,350,000","4,815,000","4,843,000","61,052,000","15,947,000","-1,721,000","28,903,000","20,370,000","14,415,000","12,966,000","103,034,000","87,800,000","8,375,000","-3,950,000","-4,549,000",,,,,"11,878,000","4,066,000","4,247,000","6,059,000","3,993,000","3,452,000","1,761,000","3,631,000","-361,000,000","4,000,000","100,000","4,400,000","2,100,000","2,800,000","2,500,000","100,000","-27,200,000","300,000","300,000","100,000","200,000",,"200,000",,"0",,,,"100,000","200,000","100,000",,"300,000","300,000","100,000","300,000","500,000","300,000","300,000","100,000","300,000","300,000","200,000","100,000","0",,"100,000","200,000","300,000","600,000","700,000",,,,,,,,,
NormalizedEBITDA,"812,013,000","331,223,000","266,719,000","144,613,000","69,459,000","24,789,000","482,000","10,286,000","-23,007,000","5,151,000","34,979,000","104,097,000","89,750,000","89,448,000","102,162,000","125,909,000","91,902,000","91,426,000","84,193,000","84,577,000","75,098,000","99,566,000","79,605,000","82,334,000","-6,270,000","-6,845,000","-10,037,000","133,912,000","49,145,000","88,755,000","122,998,000","73,131,000","67,215,000","34,058,000","-1,302,000","87,289,000","95,211,000","90,583,000","547,351,000","270,097,000","159,902,000","177,438,000","301,733,000","220,826,000","210,819,000","201,381,000","165,840,000","244,326,000","200,095,000","137,687,000","154,761,000","120,996,000","79,228,000","121,431,000","242,362,000","179,851,000","183,612,000","159,266,000","139,888,000","104,655,000","94,709,000","103,934,000","115,315,000","125,492,000","146,746,000","135,115,000","-13,404,000","76,072,000","75,356,000","47,952,000","164,913,000","55,412,000","47,984,000","39,980,000","-59,478,000","37,196,000","52,903,000","37,795,000","52,095,000","54,344,000","56,170,000","41,421,000","53,358,000","43,167,000","52,811,000","64,374,000","75,509,000","59,080,000","67,828,000","47,405,000","403,500,000","63,700,000","79,600,000","67,900,000","72,400,000","75,000,000","69,200,000","61,200,000","126,700,000","22,300,000","54,400,000","38,100,000","30,000,000","22,500,000","24,600,000","24,500,000","37,200,000","33,000,000","36,400,000","31,800,000","37,200,000","32,900,000","35,700,000","20,200,000","15,800,000","9,600,000","25,700,000","24,300,000","36,700,000","32,500,000","32,100,000","22,400,000","25,400,000","23,000,000","24,300,000","20,100,000","17,300,000","17,100,000","19,900,000","15,800,000","16,900,000","11,900,000","10,500,000","76,600,000","-154,600,000","63,100,000","64,400,000","66,300,000","-138,200,000","58,900,000","52,500,000","50,000,000"
TaxRateForCalcs,"0.003","0.002","0.003","0.27","0.067","0.27","0.27","0.27","0.27","0.066","0.03","0.003","0.001","0.001","0.27","0.27","0.27","0.27","0.4","0.4","0.009","0.016","0.033","0.06","0.001","0.005","0.034","0.147","0.024","0.029","0.35","0.261","0.265","0.26","0.219","0.37","0.381","0.35","0.21","0.259","0.365","0.35","0.35","0.35","0.016","0.183","0.091","0.145","0.079","0.305","0.35","0.35","0.35","0.35","0.201","0.35","0.25","0.158","0.35","0.158","0.35","0.139","0.4","0.192","0.157","0.228","0.4","0.4","0.4","0.096","0.4","0.4","0.4","0.231","0.4","0.4","0.4","0.246","0.4","0.4","0.4","0.4","0.4","0.249","0.4","0.4","0.244","0.246","0.248","0.238","0.12","0.4","0.4","0.4","0.4","0.4","0.128","0.151","0.146","0.4","0.12","0.169","0.4","0.4","0.4","0.4","0.134","0.124","0.108","0.1","0.035","0.4","0.025","0.4","0.4","0.4","0.4","0.4","0.4","0.14","0.069","0.141","0.154","0.183","0.208","0.196","0.224","0.071","0.196","0.105","0.224","0.25","0.077",,,,,,,,,
TaxEffectOfUnusualItems,"-129,376.138","-32,812.556","17,902.861","-5,303,070","-588,396.224","-142,560","-12,643,830","-44,753,850","2,316,330","162,307.309","-304,085.802","121,383.267","5,899.795","12,563.486","3,500,280","-2,964,060","-4,418,010","840,510","-1,704,000","8,006,800","-7,787.961","-91,378.076","-38,583.442","-1,281,787.863","-91,986.976","-496,219.187","-15,897,182.905","-333,620,693.525","-576,291.908","-35,535.504","-6,883,100","-346,455.445","391,759.749","-237,618.206","-61,776,269.957","-77,711,771.87","-4,372,209.245","-457,800","-148,180,765.815","-1,510,228.978","-229,393,548.64","6,170,500","16,860,900","-2,240,700","-798,725.719","0","0","-981,901.752","0","-1,789,656.189","-2,296,000","-276,850","-1,058,750","-1,172,500","-13,610,821.237","-6,970,250","14,332,539.467","4,779,111.706","1,055,600","598,045.09","5,995,850","633,812.249","938,000","1,987,005.569","756,736.826","1,103,104.839","24,420,800","6,378,800","-688,400","2,781,044.674","8,148,000","5,766,000","5,186,400","23,781,519.625","35,120,000","3,350,000","-1,580,000","-1,118,713.183","0","0","0","0","4,751,200","1,012,749.077","1,698,800","2,423,600","973,596.036","850,739.345","436,353.982","865,093.527","-43,152,135.456","1,600,000","40,000","1,760,000","840,000","1,120,000","319,767.442","15,053.763","-3,964,372.47","120,000","36,090.226","16,891.892","80,000","0","80,000","0","0","0","0","0","3,546.099","80,000","2,542.373","0","120,000","120,000","40,000","120,000","200,000","41,935.484","20,689.655","14,117.647","46,323.529","54,782.609","41,538.462","19,565.217","0","0","19,587.629","21,052.632","67,289.72","150,000","53,846.154",,,,,,,,,
