name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988
			CommonStockPayments,"-32,141,000","-15,687,000","-10,143,000","-4,623,000","-1,688,000","0","-2,318,000","-7,216,000","0","-7,542,000","-4,230,000","-9,973,000","-9,561,000","-14,673,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,249,000",,,,,"0","-1,584,000","-1,392,000","-1,730,000","0","0","34,000","-3,500,000","-6,100,000","-4,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-19,944,000","-5,431,000","-5,439,000","-4,537,000","-4,537,000","-4,541,000","-4,528,000","-4,541,000","-4,541,000","-4,550,000","-4,553,000","-2,056,000","-2,056,000","-2,064,000","-2,070,000","-2,070,000","-2,046,000","-725,000","-721,000","-726,000","-725,000","-725,000","-724,000","-724,000","-723,000","-719,000","-719,000","-717,000","-718,000","-718,000","-718,000","-715,000","-715,000","-717,000","-714,000","-714,000","-713,000","-714,000","-711,000","-713,000","-711,000","-711,000","-709,000","-709,000","-708,000","-708,000","-707,000","-707,000","-706,000","-690,000","-692,000","-689,000","-690,000","-688,000","-689,000","-687,000","-688,000","-687,000","-687,000","-686,000","-687,000","-686,000","-684,000","-685,000","-681,000","-655,000","-651,000","-650,000","-650,000","-647,000","-648,000","-647,000","-646,000","-646,000","-644,000","-643,000","-643,000","-642,000","-642,000","-645,000","-645,000","-644,000","-644,000","-644,000","-631,000","-652,000","-655,000","-649,000","-660,000","-661,000","-621,000","-700,000","-700,000","-700,000","-600,000","-600,000","-600,000","-500,000","-600,000","-500,000","-600,000","-500,000","-600,000","-500,000","-600,000","-500,000","-400,000","-500,000","-500,000","-400,000","-400,000","-500,000","-500,000","-400,000","-500,000","-400,000","-400,000","-500,000","-700,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-300,000","-200,000","-300,000","-200,000","-300,000"
			CommonStockDividendPaid,"-18,185,000",,,,,,,"-4,541,000","-4,541,000","-4,550,000","-4,553,000","-2,056,000","-2,056,000","-2,064,000","-2,070,000","-2,070,000","-2,046,000","-725,000","-721,000","-726,000","-725,000","-725,000","-724,000","-724,000","-723,000","-719,000","-719,000","-717,000","-718,000","-718,000","-718,000","-715,000","-715,000","-717,000","-714,000","-714,000","-713,000","-714,000","-711,000","-713,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"4,000","0","3,000","0","1,000","0","2,000","1,000","-2,000","0","1,000","74,000","2,000","22,000","27,000","0","1,000","30,000","163,000","267,000","113,000","706,000","1,354,000","929,000","3,919,000","368,000","643,000","383,000","-256,000","3,080,000","3,225,000","1,750,000","269,000","3,625,000","1,151,000","854,000","2,738,000","610,000","1,383,000","757,000","410,000","86,000","1,666,000","248,000","196,000","155,000","856,000","153,000","37,000","144,000","755,000","241,000","580,000","78,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-3,968,000","-100,000","-3,105,000","-698,000","-65,000","-2,182,000","-1,809,000","-834,000","-308,000","-142,000","-1,711,000","-1,570,000","-1,089,000","-583,000","-955,000","-140,000","-535,000","-551,000","-1,572,000","-522,000","-218,000","-622,000","-980,000","-566,000","-1,540,000",,,,"0",,,,"0",,,,"0",,,"1,954,000",,,,,"0",,,,,,,,,,,,,,,,"0","0","-629,000","-550,000",,,,,,,,,"-1,062,000","0","0","-3,478,000",,,,,,,,,,,,,,,,,,,,,,"-200,000",,,,,,"-100,000",,,"-200,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"414,524,000","410,595,000","425,887,000","478,061,000","512,868,000","535,005,000","509,563,000","473,010,000","474,838,000","421,253,000","395,323,000","356,588,000","385,341,000","349,410,000","335,322,000","276,536,000","270,512,000","238,491,000","387,691,000","374,036,000","349,752,000","312,684,000","313,535,000","286,119,000","363,795,000","347,583,000","334,992,000","311,532,000","276,553,000","235,672,000","231,461,000","212,974,000","191,769,000","151,021,000","157,242,000","141,825,000","197,479,000","175,591,000","163,279,000","152,664,000","120,123,000","78,821,000","59,346,000","54,123,000","48,812,000","109,008,000","107,487,000","133,265,000","121,258,000","104,463,000","84,249,000","79,708,000","60,151,000","32,381,000","24,065,000","24,108,000","25,655,000","24,494,000","23,109,000","17,333,000","12,698,000","11,234,000","12,159,000","8,029,000","8,302,000","6,289,000","4,358,000","3,229,000","4,704,000","5,671,000","5,598,000","6,217,000","4,436,000","5,673,000","12,684,000","7,988,000","6,053,000","7,389,000","5,350,000","484,000","4,333,000","3,538,000","6,011,000","9,260,000","5,699,000","8,302,000","6,108,000","4,486,000","7,137,000","1,850,000","2,405,000","2,100,000","2,900,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"-120,481,000","-14,603,000","-52,572,000","-33,553,000","-19,753,000","23,154,000","35,454,000","-2,273,000","50,777,000","27,393,000","39,086,000","-29,291,000","36,008,000","15,168,000","58,261,000","6,885,000","32,358,000","-147,514,000","13,123,000","25,260,000","33,123,000","-630,000","25,767,000","-75,205,000","16,558,000","10,730,000","24,391,000","35,644,000","44,497,000","4,091,000","23,615,000","24,184,000","40,968,000","-7,492,000","17,852,000","-55,230,000","23,564,000","12,739,000","12,152,000","32,744,000","39,298,000","20,704,000","3,050,000","7,738,000","-59,855,000","1,707,000","-27,238,000","10,870,000","17,183,000","19,716,000","3,568,000","18,926,000","27,335,000","5,806,000","427,000","680,000","1,973,000","1,410,000","8,838,000","1,218,000","348,000","-4,410,000","4,942,000","552,000","1,979,000","891,000","365,000","-2,327,000","-2,292,000","520,000","449,000","-1,324,000","-1,237,000","-7,011,000","4,696,000","1,935,000","-1,336,000","2,039,000","4,866,000","-3,849,000","795,000","-2,473,000","-3,249,000","3,561,000","-2,603,000","2,194,000","1,622,000","-2,651,000","5,287,000","-555,000","393,000","-900,000","-400,000","-3,600,000","-400,000","2,000,000","-700,000","-1,100,000","3,000,000","100,000","-1,900,000","-1,300,000","3,600,000","200,000","-2,200,000",,,"-2,800,000","1,500,000","-1,100,000","600,000","700,000","2,000,000","-2,800,000","3,100,000","-1,900,000","900,000","-200,000","1,200,000","-1,500,000","-1,200,000","1,500,000","2,000,000","-5,800,000","3,300,000","-800,000","2,300,000","-2,900,000","-3,500,000",,,"2,800,000","6,000,000","-1,100,000","900,000","-2,400,000"
	EffectOfExchangeRateChanges,"-3,929,000","-689,000","398,000","-1,254,000","-2,384,000","2,288,000","1,099,000","445,000","2,808,000","-1,463,000","-351,000","538,000","-77,000","-1,080,000","525,000","-861,000","-337,000","-1,686,000","532,000","-976,000","3,945,000","-221,000","1,649,000","-2,471,000","-346,000","1,861,000","-931,000","-665,000","-3,616,000","120,000","-5,128,000","-2,979,000","-220,000","1,271,000","-2,435,000","-424,000","-1,676,000","-427,000","-1,537,000","-203,000","2,004,000","-1,229,000","2,173,000","-2,427,000","-341,000","-186,000","1,460,000","1,137,000","-388,000","498,000","973,000","631,000","435,000","2,510,000","-470,000","-2,227,000","-812,000","-25,000","-3,062,000","3,417,000","1,116,000","3,485,000","-812,000","-825,000","34,000","1,040,000","764,000","852,000","1,325,000","-447,000","-1,068,000","3,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"535,005,000","425,887,000","478,061,000","512,868,000","535,005,000","509,563,000","473,010,000","474,838,000","421,253,000","395,323,000","356,588,000","385,341,000","349,410,000","335,322,000","276,536,000","270,512,000","238,491,000","387,691,000","374,036,000","349,752,000","312,684,000","313,535,000","286,119,000","363,795,000","347,583,000","334,992,000","311,532,000","276,553,000","235,672,000","231,461,000","212,974,000","191,769,000","151,021,000","157,242,000","141,825,000","197,479,000","175,591,000","163,279,000","152,664,000","120,123,000","78,821,000","59,346,000","54,123,000","48,812,000","109,008,000","107,487,000","133,265,000","121,258,000","104,463,000","84,249,000","79,708,000","60,151,000","32,381,000","24,065,000","24,108,000","25,655,000","24,494,000","23,109,000","17,333,000","12,698,000","11,234,000","12,159,000","8,029,000","8,302,000","6,289,000","4,358,000","3,229,000","4,704,000","5,671,000","5,598,000","6,217,000","4,436,000","5,673,000","12,684,000","7,988,000","6,053,000","7,389,000","5,350,000","484,000","4,333,000","3,538,000","6,011,000","9,260,000","5,699,000","8,302,000","6,108,000","4,486,000","7,137,000","1,850,000","2,405,000","2,100,000","2,900,000","0","0","0","5,300,000","0","0","0","4,100,000","0","0","0","3,400,000","0","0","0","5,900,000","0","0","0","4,100,000","0","0","0","3,700,000","0","0","0","3,300,000","0","0","0","6,800,000","0","0","0","4,900,000","0","0","0","7,600,000","0","0","0","4,200,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,"3,600,000","400,000","-7,300,000","700,000","1,100,000","-3,000,000","-4,200,000","1,900,000","1,300,000","-3,600,000","-3,600,000","2,200,000","300,000","-2,800,000","-3,100,000","-1,500,000","1,100,000","-600,000","-4,800,000","-2,000,000","2,800,000","-3,100,000","-1,800,000","-900,000","200,000","-1,200,000","-1,800,000","1,200,000","-1,500,000","-2,000,000","-1,000,000","-3,300,000","800,000","-2,300,000","-2,000,000","3,500,000","-800,000","2,800,000","-10,400,000","-6,000,000","1,100,000","-900,000","-1,800,000"
CapitalExpenditure,"-134,253,000","-37,081,000","-29,127,000","-31,051,000","-36,994,000","-29,790,000","-25,019,000","-41,836,000","-25,562,000","-28,884,000","-33,296,000","-28,975,000","-31,617,000","-36,046,000","-28,867,000","-23,285,000","-23,877,000","-32,217,000","-37,620,000","-19,033,000","-28,092,000","-37,451,000","-24,778,000","-18,233,000","-26,170,000","-28,037,000","-22,979,000","-21,049,000","-18,891,000","-36,730,000","-28,089,000","-17,453,000","-17,342,000","-30,379,000","-21,291,000","-22,796,000","-22,439,000","-30,331,000","-25,653,000","-25,103,000","-15,224,000","-25,050,000","-20,309,000","-13,966,000","-14,431,000","-18,225,000","-18,941,000","-12,250,000","-12,726,000","-9,449,000","-12,044,000","-15,796,000","-9,866,000","-16,222,000","-18,703,000","-20,532,000","-23,310,000","-15,178,000","-20,526,000","-14,781,000","-11,558,000","-17,184,000","-14,195,000","-11,724,000","-16,888,000","-11,846,000","-12,218,000","-11,152,000",,"-25,045,000","-18,303,000","-10,791,000","-6,214,000","-8,983,000","-8,929,000","-6,747,000","-8,242,000","-11,250,000","-9,429,000","-8,998,000","-6,585,000","-8,673,000","-11,946,000","-6,100,000","-8,056,000","-7,440,000",,,"-7,556,000","-15,998,000","-10,760,000","-12,400,000","-20,400,000","-16,600,000","-50,800,000","-11,100,000","-10,600,000","-15,700,000","-11,500,000","-12,800,000","-11,400,000","-14,500,000","-12,400,000","-9,100,000","-4,900,000","-9,200,000","-6,800,000","-6,300,000","-7,400,000","-5,900,000","-5,100,000","-6,000,000","-5,100,000","-7,900,000","-4,900,000","-6,800,000","-6,400,000","-7,200,000","-3,100,000","-2,600,000","-4,200,000","-5,700,000","-3,500,000","-4,000,000","-4,400,000","-6,100,000","-6,400,000","-5,200,000","-6,400,000","-6,600,000","-5,600,000","-3,500,000","-2,200,000","-4,400,000","-3,000,000","-1,500,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000","77,000","323,000","111,000","7,000","326,000","76,000","292,000","14,000","13,000","86,000","7,000","48,000","146,000","89,000","165,000","37,000","44,000","94,000","137,000","97,000","146,000","3,000","27,000","16,000","1,000","59,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","100,000","200,000","100,000","100,000","0",,,,,,,"100,000","0",,,"0","100,000","100,000","100,000"
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","1,465,000","464,000","2,929,000","2,008,000","2,281,000","2,180,000","1,992,000","2,935,000","431,000","48,000","4,054,000","0","0","1,500,000","31,910,000","7,000,000","30,000,000","0",,,"0","0","8,850,000","0","1,641,000","36,328,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","25,000","-280,000","-282,000","-764,000","-3,475,000","-2,693,000","-3,379,000","-3,508,000","-3,864,000","-1,763,000","-3,667,000","-103,953,000","-2,000","-8,000","-14,000","0","-6,000","-1,520,000","-38,954,000","-15,371,000","-90,060,000","-302,000","-606,000","-496,000","-53,000","-54,000","-8,903,000","-103,000","-13,123,000","-62,264,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-32,141,000","-15,687,000","-10,143,000","-4,623,000","-1,688,000","0","-2,318,000","-7,216,000","0","-7,542,000","-4,230,000","-9,973,000","-9,561,000","-14,673,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,249,000",,,,,"0","-1,584,000","-1,392,000","-1,730,000","0","0","34,000","-3,500,000","-6,100,000","-4,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-20,636,000","6,864,000","7,944,000","-23,229,000","-12,215,000","29,717,000","50,256,000","10,905,000","55,690,000","39,679,000","51,139,000","23,459,000","51,085,000","34,733,000","67,537,000","8,972,000","38,904,000","16,163,000","33,665,000","28,594,000","34,365,000","3,617,000","26,472,000","45,266,000","20,386,000","27,562,000","24,861,000","36,592,000","49,612,000","14,647,000","26,100,000","35,395,000","45,002,000","-7,209,000","19,172,000","45,846,000","49,632,000","16,651,000","10,698,000","31,064,000","39,677,000","21,321,000","9,483,000","16,688,000","15,809,000","5,107,000","-13,486,000","14,916,000","21,475,000","25,186,000","5,583,000","31,714,000","39,921,000","32,854,000","15,668,000","5,429,000","12,573,000","8,682,000","14,137,000","10,278,000","12,587,000","4,522,000","5,522,000","8,207,000","3,482,000","9,964,000","-11,054,000","8,736,000","18,163,000","-7,958,000","373,000","8,283,000","25,144,000","21,827,000","12,013,000","16,201,000","7,510,000","2,634,000","1,526,000","11,219,000","11,484,000","-5,735,000","7,807,000","5,839,000","19,808,000","7,852,000","331,000","14,024,000","4,652,000","-782,000","2,152,000","4,900,000","-6,200,000","-9,500,000","-34,500,000","8,200,000","7,100,000","-9,900,000","3,400,000","600,000","3,400,000","-500,000","900,000","4,600,000","4,600,000","700,000","5,500,000","3,500,000","8,200,000","1,300,000","7,400,000","1,200,000","4,700,000","1,900,000","-4,700,000","1,500,000","1,900,000","6,600,000","2,400,000","7,500,000","7,500,000","7,300,000","0","700,000","3,400,000","2,400,000","500,000","-1,300,000","-1,800,000","1,500,000","-2,100,000","4,200,000","6,000,000","4,100,000","2,100,000","4,300,000"
