name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163,158,000","163,640,000","163,640,000","164,077,000","164,077,000","164,679,000","164,679,000","165,335,000","160,149,000","156,726,000","141,725,000","115,949,000","89,035,000","89,234,000","89,234,000","89,456,000","89,456,000","89,664,000","89,664,000","85,173,000","74,900,000","66,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-25,954,000","-29,349,000","-29,536,000","-29,100,000","-29,547,000","-29,858,000","-38,472,000","-43,706,000","-45,135,000","-33,705,000","-36,106,000","-33,998,000","-30,380,000","-29,096,000","-24,033,000","-23,710,000","-18,991,000","-27,212,000","-27,409,000","-29,244,000","-32,873,000","-39,025,000","-36,715,000","-35,927,000","-35,040,000","-41,349,000","-38,473,000","-24,084,000","-21,724,000","-7,575,000","66,000","565,000","1,410,000","4,931,000","3,932,000","5,174,000","5,433,000","6,890,000","4,556,000","5,241,000","9,110,000","9,118,000","8,785,000","11,539,000","9,541,000","5,721,000","5,166,000","2,028,000","5,905,000","5,595,000","4,061,000","3,786,000","3,283,000","2,922,000","7,776,000","8,801,000","4,803,000","3,389,000","2,089,000","1,015,000","-199,000","-602,000","-2,076,000","-2,533,000","-2,834,000","-1,761,000","-1,336,000","-1,151,000","-699,000","-987,000","-2,924,000","-4,716,000","-6,535,000","-8,302,000","-10,472,000","-9,961,000","-13,486,000","-15,450,000","-16,203,000","-17,473,000","-16,395,000","-15,271,000","-16,501,000","-13,893,000","-17,618,000","-15,448,000","-15,692,000","-13,701,000","-13,078,000","-11,000,000","-9,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,717,000",,,,,,,,,,,,,,,,"-6,535,000","-8,302,000",,,"-13,486,000",,,"-17,473,000","-16,395,000",,,,"-17,618,000","-15,448,000","-15,692,000","-13,701,000","-13,078,000","-11,000,000","-9,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,700,000","10,100,000","16,000,000","9,500,000","3,500,000","3,900,000","4,600,000","5,200,000","6,100,000","9,600,000","25,700,000","34,300,000","33,800,000","34,300,000","41,300,000","41,500,000","41,900,000","46,400,000","48,300,000","50,300,000","50,000,000","47,600,000","44,900,000","46,500,000","44,900,000","45,000,000","41,000,000","42,200,000","37,900,000","33,600,000","31,000,000","29,600,000","30,900,000"
TotalCapitalization,"1,308,865,000","1,363,893,000","1,396,592,000","1,444,425,000","1,422,262,000","1,011,873,000","964,939,000","905,462,000","892,622,000","884,318,000","897,738,000","909,110,000","990,322,000","969,747,000","1,032,326,000","1,004,897,000","811,852,000","941,509,000","979,268,000","1,009,937,000","993,235,000","1,040,894,000","1,085,619,000","1,068,468,000","1,086,094,000","1,100,366,000","1,164,595,000","1,191,100,000","1,232,491,000","1,254,914,000","1,248,971,000","1,244,082,000","1,229,945,000","1,231,638,000","1,217,184,000","1,222,497,000","1,226,126,000","1,247,408,000","1,249,368,000","760,109,000","735,508,000","708,340,000","681,609,000","716,062,000","690,102,000","652,718,000","598,815,000","569,340,000","597,713,000","577,858,000","584,406,000","569,013,000","545,227,000","521,310,000","502,512,000","499,812,000","500,225,000","479,902,000","454,087,000","483,077,000","486,323,000","460,172,000","469,680,000","474,670,000","454,627,000","432,090,000","406,217,000","391,670,000","374,366,000","355,298,000","334,865,000","319,954,000","305,191,000","289,788,000","271,237,000","263,939,000","254,849,000","252,985,000","251,686,000","257,196,000","277,611,000","297,003,000","294,640,000","282,543,000","262,797,000","251,925,000","230,765,000","250,042,000","247,749,000","257,500,000","266,700,000","268,500,000","274,400,000","273,300,000","262,000,000","250,700,000","248,300,000","269,200,000","281,400,000","261,800,000","235,300,000","246,300,000","246,900,000","238,200,000","232,200,000","228,000,000","231,400,000","227,700,000","218,300,000","200,800,000","192,600,000","180,700,000","170,600,000","159,100,000","153,700,000","143,300,000","137,300,000","127,200,000","120,900,000","117,600,000","106,300,000","107,000,000","94,200,000","87,200,000"
CommonStockEquity,"749,424,000","730,775,000","698,549,000","677,080,000","731,670,000","719,152,000","667,923,000","608,569,000","587,109,000","574,580,000","583,754,000","590,966,000","667,868,000","643,129,000","701,338,000","674,059,000","752,429,000","822,807,000","801,253,000","772,770,000","739,610,000","770,897,000","749,114,000","715,560,000","721,565,000","719,552,000","776,880,000","791,647,000","826,122,000","833,908,000","820,718,000","815,072,000","837,888,000","825,220,000","796,473,000","774,378,000","769,182,000","779,158,000","771,966,000","757,467,000","732,631,000","705,233,000","678,277,000","712,456,000","686,136,000","648,524,000","594,392,000","564,956,000","593,124,000","573,080,000","579,432,000","563,853,000","539,884,000","515,788,000","496,815,000","493,930,000","494,188,000","473,700,000","447,726,000","476,555,000","479,648,000","453,344,000","456,990,000","461,835,000","441,650,000","418,973,000","387,250,000","372,569,000","355,135,000","335,939,000","309,666,000","294,632,000","279,749,000","264,228,000","239,848,000","232,437,000","223,237,000","221,264,000","213,396,000","218,766,000","236,824,000","255,866,000","247,337,000","235,240,000","215,516,000","201,205,000","189,667,000","208,858,000","206,443,000","212,100,000","213,800,000","216,100,000","221,900,000","221,700,000","210,500,000","199,200,000","194,700,000","219,100,000","231,400,000","228,200,000","225,300,000","233,500,000","235,100,000","225,900,000","217,000,000","214,900,000","206,200,000","197,500,000","193,200,000","186,600,000","180,100,000","171,300,000","160,800,000","149,700,000","143,000,000","133,400,000","126,700,000","115,800,000","110,400,000","100,100,000","90,600,000","82,400,000","76,400,000","73,400,000"
CapitalLeaseObligations,"7,196,000",,,,"70,668,000",,,,"59,320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-28,124,000","-61,375,000","-107,290,000","-142,922,000","-100,257,000","383,928,000","326,119,000","253,751,000","243,351,000","256,211,000","259,173,000","259,486,000","329,356,000","297,682,000","349,011,000","314,426,000","384,445,000","447,775,000","420,749,000","388,420,000","351,229,000","318,156,000","288,117,000","248,850,000","249,267,000","237,798,000","205,620,000","215,587,000","247,224,000","247,697,000","226,873,000","213,275,000","229,961,000","212,904,000","177,735,000","153,771,000","174,320,000","184,179,000","151,880,000","547,506,000","521,024,000","492,853,000","463,848,000","495,857,000","468,980,000","437,607,000","387,465,000","363,003,000","386,479,000","427,329,000","432,403,000","427,115,000","418,197,000","396,418,000","377,164,000","373,624,000","375,633,000","357,719,000","374,904,000","406,793,000","410,833,000","393,869,000","397,581,000","419,889,000","400,222,000","377,904,000","343,656,000","329,342,000","311,115,000","291,077,000","263,944,000","253,471,000","237,723,000","222,032,000","197,590,000","190,121,000","180,888,000","183,421,000","175,313,000","179,892,000","198,452,000","225,426,000","215,870,000","203,789,000","185,248,000","196,466,000","184,831,000","207,070,000","204,611,000","212,100,000","213,800,000","216,100,000","221,900,000","221,700,000","210,500,000","199,200,000","194,700,000","219,100,000","231,400,000","228,200,000","225,300,000","233,500,000","235,100,000","225,900,000","217,000,000","214,900,000","206,200,000","197,500,000","193,200,000","172,600,000","170,000,000","161,800,000","151,500,000","140,300,000","133,600,000","124,100,000","119,100,000","115,800,000","110,400,000","100,100,000","83,700,000","82,400,000","76,400,000","73,400,000"
WorkingCapital,"313,765,000","374,044,000","410,776,000","456,029,000","440,051,000","473,964,000","421,711,000","351,583,000","328,817,000","325,883,000","327,723,000","321,613,000","340,362,000","304,615,000","363,638,000","357,022,000","136,474,000","265,535,000","298,390,000","322,566,000","298,850,000","280,341,000","313,723,000","290,622,000","302,535,000","326,029,000","312,619,000","338,596,000","381,185,000","385,491,000","391,903,000","403,437,000","406,048,000","414,324,000","393,893,000","403,577,000","416,866,000","421,272,000","420,606,000","418,281,000","396,385,000","357,805,000","330,294,000","365,250,000","340,160,000","300,487,000","248,471,000","221,503,000","249,646,000","286,962,000","293,302,000","292,102,000","289,530,000","268,358,000","254,282,000","256,530,000","261,757,000","246,874,000","271,066,000","316,951,000","321,654,000","312,564,000","325,690,000","343,695,000","330,288,000","316,028,000","291,161,000","275,722,000","255,689,000","233,511,000","217,626,000","205,439,000","185,606,000","163,638,000","142,629,000","133,081,000","122,880,000","128,346,000","125,610,000","127,753,000","148,737,000","172,633,000","170,270,000","158,026,000","139,717,000","130,906,000","107,741,000","128,930,000","121,443,000","134,700,000","155,900,000","157,500,000","162,200,000","152,000,000","140,400,000","121,300,000","112,800,000","113,900,000","116,100,000","107,700,000","94,100,000","107,100,000","114,300,000","115,800,000","112,500,000","115,100,000","117,900,000","116,500,000","108,500,000","96,400,000","94,900,000","87,600,000","81,500,000","69,600,000","64,400,000","56,900,000","57,000,000","52,100,000","47,400,000","47,800,000","41,000,000","40,900,000","30,200,000","34,200,000"
InvestedCapital,"1,523,013,000","1,507,957,000","1,479,325,000","1,461,450,000","1,439,278,000","1,028,928,000","1,131,940,000","1,136,826,000","969,602,000","946,284,000","954,672,000","1,026,658,000","1,017,988,000","986,946,000","1,044,990,000","1,021,940,000","1,006,111,000","1,092,974,000","1,087,857,000","1,075,813,000","1,054,257,000","1,107,165,000","1,137,168,000","1,115,272,000","1,129,565,000","1,146,659,000","1,211,188,000","1,223,496,000","1,254,013,000","1,262,662,000","1,250,626,000","1,246,013,000","1,275,575,000","1,272,448,000","1,260,871,000","1,254,931,000","1,249,276,000","1,261,605,000","1,253,617,000","762,526,000","736,402,000","710,885,000","684,689,000","716,968,000","691,015,000","660,962,000","610,517,000","575,758,000","613,775,000","592,990,000","599,587,000","586,213,000","545,922,000","525,744,000","510,567,000","508,840,000","506,551,000","486,108,000","472,004,000","501,678,000","508,524,000","483,420,000","491,602,000","496,896,000","480,803,000","457,886,000","433,860,000","417,928,000","400,978,000","385,160,000","363,163,000","350,601,000","338,009,000","330,804,000","309,625,000","302,572,000","293,854,000","297,863,000","292,284,000","293,565,000","308,967,000","331,223,000","327,820,000","310,946,000","285,235,000","271,097,000","248,528,000","274,865,000","280,645,000","289,900,000","276,800,000","277,500,000","281,000,000","285,900,000","274,700,000","270,700,000","265,800,000","291,800,000","305,000,000","284,100,000","254,800,000","258,700,000","257,700,000","245,100,000","235,600,000","232,700,000","235,000,000","231,900,000","226,600,000","208,500,000","199,800,000","185,200,000","175,100,000","163,500,000","160,700,000","146,500,000","140,300,000","130,400,000","128,900,000","123,800,000","114,700,000","111,600,000","98,900,000","92,200,000"
TangibleBookValue,"-28,124,000","-61,375,000","-107,290,000","-142,922,000","-100,257,000","383,928,000","326,119,000","253,751,000","243,351,000","256,211,000","259,173,000","259,486,000","329,356,000","297,682,000","349,011,000","314,426,000","384,445,000","447,775,000","420,749,000","388,420,000","351,229,000","318,156,000","288,117,000","248,850,000","249,267,000","237,798,000","205,620,000","215,587,000","247,224,000","247,697,000","226,873,000","213,275,000","229,961,000","212,904,000","177,735,000","153,771,000","174,320,000","184,179,000","151,880,000","547,506,000","521,024,000","492,853,000","463,848,000","495,857,000","468,980,000","437,607,000","387,465,000","363,003,000","386,479,000","427,329,000","432,403,000","427,115,000","418,197,000","396,418,000","377,164,000","373,624,000","375,633,000","357,719,000","374,904,000","406,793,000","410,833,000","393,869,000","397,581,000","419,889,000","400,222,000","377,904,000","343,656,000","329,342,000","311,115,000","291,077,000","263,944,000","253,471,000","237,723,000","222,032,000","197,590,000","190,121,000","180,888,000","183,421,000","175,313,000","179,892,000","198,452,000","225,426,000","215,870,000","203,789,000","185,248,000","196,466,000","184,831,000","207,070,000","204,611,000","212,100,000","213,800,000","216,100,000","221,900,000","221,700,000","210,500,000","199,200,000","194,700,000","219,100,000","231,400,000","228,200,000","225,300,000","233,500,000","235,100,000","225,900,000","217,000,000","214,900,000","206,200,000","197,500,000","193,200,000","172,600,000","170,000,000","161,800,000","151,500,000","140,300,000","133,600,000","124,100,000","119,100,000","115,800,000","110,400,000","100,100,000","83,700,000","82,400,000","76,400,000","73,400,000"
TotalDebt,"780,785,000","777,182,000","780,776,000","784,370,000","778,276,000","309,776,000","464,017,000","528,257,000","441,813,000","371,704,000","370,918,000","435,692,000","350,120,000","343,817,000","343,652,000","347,881,000","253,682,000","270,167,000","286,604,000","303,043,000","314,647,000","336,268,000","388,054,000","399,712,000","408,000,000","427,107,000","434,308,000","431,849,000","427,891,000","428,754,000","429,908,000","430,941,000","437,687,000","447,228,000","464,398,000","480,553,000","480,094,000","482,447,000","481,651,000","5,059,000","3,771,000","5,652,000","6,412,000","4,512,000","4,879,000","12,438,000","16,125,000","10,802,000","20,651,000","19,910,000","20,155,000","22,360,000","6,038,000","9,956,000","13,752,000","14,910,000","12,363,000","12,408,000","24,278,000","25,123,000","28,876,000","30,076,000","34,612,000","35,061,000","39,153,000","38,913,000","46,610,000","45,359,000","45,843,000","49,221,000","53,497,000","55,969,000","58,260,000","66,576,000","69,777,000","70,135,000","70,617,000","76,599,000","78,888,000","74,799,000","72,143,000","75,357,000","80,483,000","75,706,000","69,719,000","69,892,000","58,861,000","66,007,000","74,202,000","77,800,000","63,000,000","61,400,000","59,100,000","64,200,000","64,200,000","71,500,000","71,100,000","72,700,000","73,600,000","55,900,000","29,500,000","25,200,000","22,600,000","19,200,000","18,600,000","17,800,000","28,800,000","34,400,000","33,400,000","21,900,000","19,700,000","13,900,000","14,300,000","13,800,000","17,700,000","13,100,000","13,600,000","14,600,000","18,500,000","23,700,000","24,100,000","29,200,000","22,500,000","18,800,000"
NetDebt,"514,093,000","540,305,000","588,356,000","610,908,000","515,303,000","120,774,000","184,848,000","252,532,000","245,182,000","245,287,000","258,888,000","245,458,000","180,769,000","188,946,000","143,889,000","155,775,000","73,513,000","18,576,000","82,982,000","131,304,000","175,083,000","206,629,000","249,184,000","281,464,000","292,877,000","321,940,000","334,061,000","319,645,000","267,229,000","303,554,000","299,937,000","290,998,000","245,218,000","269,382,000","305,250,000","314,225,000","300,974,000","289,266,000","294,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,006,000","19,945,000","20,732,000","26,933,000","35,273,000","32,793,000","37,230,000","22,457,000","22,636,000","34,747,000","28,278,000","10,680,000","20,244,000","13,812,000","12,874,000","31,300,000","6,800,000","8,100,000","2,800,000","21,900,000","27,000,000","47,200,000","49,300,000","65,400,000","67,000,000","50,300,000","21,200,000","8,600,000","9,400,000","8,300,000","5,200,000","3,900,000","20,400,000","30,700,000","29,200,000","18,200,000","11,300,000","7,600,000",,,"7,400,000","8,700,000","3,300,000","7,100,000","16,300,000","22,800,000","21,200,000","28,900,000","21,800,000","17,600,000"
ShareIssued,"51,124,240","51,111,046","51,060,192","51,012,969","50,868,820","50,817,222","50,703,343","50,671,442","50,322,930","50,390,614","50,607,751","50,771,013","51,019,918","50,992,734","51,624,719","51,641,159","52,342,965","53,388,089","52,694,556","52,522,479","52,255,495","51,825,961","51,535,051","51,059,107","50,932,348","50,798,396","50,620,986","50,886,489","51,670,969","51,491,568","51,336,678","51,430,080","52,041,189","51,888,835","51,528,003","51,396,952","51,031,563","51,638,739","51,577,366","51,276,342","50,603,798","50,282,362","49,962,910","51,541,738","51,320,786","50,840,384","49,493,576","49,339,132","50,881,712","50,246,686","51,222,514","51,376,766","51,222,514","50,863,142","50,584,000","50,789,648","51,389,538","51,243,476","50,823,156","52,653,128","53,087,384","52,835,488","53,839,814","53,799,570","53,658,498","53,200,104","52,949,224","52,698,252","52,354,936","51,771,518","50,818,016","50,427,234","50,159,242","49,792,116","48,426,010","48,166,328","48,077,506","48,475,930","48,461,700","49,735,000","51,281,136","52,964,102","52,792,408","52,256,968","51,562,666","50,665,916","50,397,918","50,174,014","50,551,898","51,094,000","51,726,000","52,882,000","53,892,000","53,882,000","53,324,000","53,170,000","53,170,000","53,026,000","53,026,000","52,976,000","53,518,000","54,126,000","54,630,000","54,668,000","54,326,000","54,736,000","54,708,000","54,116,000","54,540,000","46,640,000","56,638,000","56,430,000","56,126,000","56,242,000","56,224,000","56,154,000","55,736,000","55,960,000","55,650,000","55,552,000","55,450,000","55,388,000","55,388,000","55,680,000"
OrdinarySharesNumber,"51,124,240","51,111,046","51,060,192","51,012,969","50,868,820","50,817,222","50,703,343","50,671,442","50,322,930","50,390,614","50,607,751","50,771,013","51,019,918","50,992,734","51,624,719","51,641,159","52,342,965","53,388,089","52,694,556","52,522,479","52,255,495","51,825,961","51,535,051","51,059,107","50,932,348","50,798,396","50,620,986","50,886,489","51,670,969","51,491,568","51,336,678","51,430,080","52,041,189","51,888,835","51,528,003","51,396,952","51,031,563","51,638,739","51,577,366","51,276,342","50,603,798","50,282,362","49,962,910","51,541,738","51,320,786","50,840,384","49,493,576","49,339,132","50,881,712","50,246,686","51,222,514","51,376,766","51,222,514","50,863,142","50,584,000","50,789,648","51,389,538","51,243,476","50,823,156","52,653,128","53,087,384","52,835,488","53,839,814","53,799,570","53,658,498","53,200,104","52,949,224","52,698,252","52,354,936","51,771,518","50,818,016","50,427,234","50,159,242","49,792,116","48,426,010","48,166,328","48,077,506","48,475,930","48,461,700","49,735,000","51,281,136","52,964,102","52,792,408","52,256,968","51,562,666","50,665,916","50,397,918","50,174,014","50,551,898","51,094,000","51,726,000","52,882,000","53,892,000","53,882,000","53,324,000","53,170,000","53,170,000","53,026,000","53,026,000","52,976,000","53,518,000","54,126,000","54,630,000","54,668,000","54,326,000","54,736,000","54,708,000","54,116,000","54,540,000","46,640,000","56,638,000","56,430,000","56,126,000","56,242,000","56,224,000","56,154,000","55,736,000","55,960,000","55,650,000","55,552,000","55,450,000","55,388,000","55,388,000","55,680,000"
