name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987
NetInterestIncome,"-5,147,000","-1,598,000","-1,329,000","-1,116,000","-1,104,000","-458,000","-918,000","-409,000","-298,000","-642,000","-368,000","-364,000","-321,000","-252,000","-338,000","-334,000","-289,000","-207,000","-250,000","-224,000","-379,000","-331,000","-314,000","-341,000","-328,000","-311,000","-160,000","-114,000","-129,000","-131,000","-201,000","-199,000","-218,000","-197,000","-289,000","-269,000","-277,000","-283,000","-158,000","-225,000","-232,000","-255,000","-114,000","0","-92,000","-141,000","-125,000","-151,000","-280,000","-537,000","-789,000","-671,000","-705,000","-797,000","-728,000","-450,000","-359,000","-405,000","-276,000","-305,000",,"-232,000","-219,000","-300,000","-350,000","-267,000",,"-353,000","-350,000","-384,000",,"-271,000","-275,000","-263,000","-279,000",,,"-304,000","-321,000","-136,000","-352,000","-355,000","-394,000","-351,000","-348,000","-304,000","-344,000",,"-354,000",,"-400,000",,"-500,000","-600,000","-500,000",,,,,"-600,000","-600,000","-700,000","-700,000","-400,000","-700,000","-800,000","-500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"154,737,000","50,134,000","44,086,000","32,884,000","27,663,000","20,500,000","16,170,000","13,652,000","11,338,000","13,708,000","16,251,000","11,604,000","10,874,000","8,513,000","16,612,000","12,015,000","11,132,000","10,389,000","21,565,000","10,471,000","10,514,000","11,392,000","14,634,000","11,525,000","9,127,000","10,725,000","16,176,000","6,365,000","9,503,000","6,908,000","19,541,000","2,344,000","3,072,000","1,729,000","-302,000","-6,037,000","511,000","360,000","504,000","743,000","-686,000","2,251,000","-5,361,000","-10,387,000","956,000","3,387,000","5,157,000","2,623,000","-2,169,000","656,000","4,617,000","-2,327,000","-7,076,000","-38,316,000","-22,802,000","-16,720,000","-10,892,000","-1,561,000","-360,000","2,391,000","2,705,000","11,390,000","10,674,000","11,992,000","2,753,000","982,000","6,643,000","1,543,000","2,205,000","2,404,000","478,000","4,168,000","3,721,000","3,426,000","4,079,000","-4,365,000","-238,000","270,000","-1,622,000","1,134,000","1,609,000","3,304,000","2,839,000","-8,787,000","3,347,000","2,933,000","-437,000","1,402,000","2,892,000","3,000,000","1,500,000","-1,500,000","900,000","2,800,000","1,500,000","-2,500,000","-300,000","200,000","0","-1,100,000","300,000","2,400,000","-100,000","-1,700,000","-700,000","1,300,000","-3,400,000","1,800,000","700,000","3,800,000","4,300,000","8,600,000","9,800,000","5,400,000","1,800,000","5,400,000","5,500,000","6,200,000","5,600,000","5,500,000","3,900,000","5,400,000","5,200,000","4,800,000","4,800,000","4,200,000","3,400,000","3,100,000","2,300,000","2,600,000","4,800,000","-123,400,000","47,000,000","49,100,000","46,300,000","-87,500,000","20,900,000","42,100,000","40,900,000"
EBITDA,"176,139,000"
ReconciledCostOfRevenue,"475,145,000","123,414,000","114,094,000","119,525,000","118,112,000","76,024,000","69,184,000","79,802,000","71,858,000","75,871,000","70,903,000","71,895,000","70,979,000","72,436,000","79,242,000","75,432,000","68,811,000","69,005,000","68,668,000","67,708,000","66,928,000","68,128,000","63,560,000","64,770,000","64,861,000","59,789,000","65,754,000","68,466,000","67,826,000","67,025,000","70,314,000","70,204,000","72,169,000","72,195,000","69,380,000","79,356,000","74,114,000","79,175,000","78,930,000","70,047,000","79,618,000","80,765,000","73,347,000","71,586,000","57,669,000","49,159,000","46,624,000","56,269,000","41,749,000","36,162,000","37,247,000","43,010,000","54,471,000","96,890,000","115,707,000","112,792,000","102,954,000","90,741,000","82,058,000","95,094,000","85,467,000","71,322,000","70,058,000","71,123,000","71,348,000","69,931,000","64,862,000","67,470,000","64,270,000","54,392,000","63,804,000","67,816,000","68,312,000","54,289,000","55,367,000","56,985,000","55,502,000","46,903,000","42,722,000","47,229,000","51,292,000","47,500,000","47,304,000","61,373,000","49,398,000","49,031,000","52,257,000","51,191,000","48,215,000","50,700,000","47,400,000","48,200,000","50,200,000","44,400,000","44,100,000","53,000,000","47,500,000","48,600,000","51,500,000","56,800,000","48,500,000","46,900,000","47,600,000","33,700,000","49,100,000","48,700,000","44,800,000","40,900,000","36,900,000","36,000,000","36,600,000","36,100,000","36,300,000","35,600,000","33,100,000","30,900,000","31,300,000","31,400,000","47,300,000","49,700,000","47,000,000","45,300,000","43,600,000","42,800,000","39,100,000","38,500,000","38,200,000","37,200,000","39,000,000","38,400,000","39,700,000",,,,,,,,
ReconciledDepreciation,"21,402,000","5,621,000","5,424,000","5,243,000","5,114,000","3,311,000","3,343,000","3,274,000","3,219,000","3,125,000","3,035,000","2,935,000","2,792,000","2,810,000","2,833,000","2,703,000","2,897,000","2,929,000","2,867,000","2,887,000","2,816,000","2,738,000","2,643,000","2,627,000","2,679,000","3,304,000","3,122,000","3,076,000","3,093,000","3,091,000","3,123,000","3,094,000","3,066,000","3,042,000","3,054,000","3,004,000","2,983,000","2,968,000","2,888,000","2,837,000","2,908,000","2,935,000","2,387,000","2,365,000","2,395,000","2,076,000","2,007,000","2,093,000","2,141,000","2,147,000","2,250,000","2,233,000","2,887,000","3,401,000","3,425,000","3,657,000","3,871,000","3,817,000","3,827,000","4,030,000","3,444,000","3,521,000","3,472,000","3,525,000","3,119,000","3,009,000","3,002,000","4,141,000","4,079,000","3,895,000","3,893,000","4,057,000","3,786,000","3,679,000","3,675,000","3,659,000","3,532,000","3,497,000","3,666,000","3,607,000","3,592,000","3,577,000","3,532,000","3,551,000","3,495,000","3,305,000","3,276,000","3,420,000","3,395,000","3,300,000","3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","3,500,000","3,500,000","3,400,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,700,000","3,500,000","3,400,000","3,300,000","3,100,000","2,100,000","1,800,000","1,700,000","2,400,000","1,700,000","1,600,000","1,500,000","1,600,000","1,300,000","1,700,000","1,600,000","2,700,000","1,300,000","1,800,000","1,400,000","1,700,000","1,600,000","1,600,000","1,600,000","1,800,000","1,700,000","1,600,000","1,600,000",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"113,317,000","37,437,000","31,869,000","23,876,000","20,135,000","15,427,000","11,632,000","10,381,000","8,490,000","9,842,000","12,947,000","8,215,000","7,911,000","9,720,000","11,822,000","9,008,000","7,527,000","8,927,000","12,639,000","14,137,000","6,369,000","8,678,000","8,285,000","9,532,000","6,308,000","7,059,000","6,479,000","6,771,000","7,871,000","5,070,000","7,563,000","6,228,000","5,099,000","4,785,000","167,000","-6,325,000","280,000","71,000","180,000","418,000","-850,000","1,876,000","-5,509,000","-10,258,000","701,000","3,242,000","5,002,000","2,476,000","-2,254,000","4,778,000","3,738,000","-2,916,000","-6,248,000","-42,716,000","-17,243,000","-9,989,000","-6,629,000","5,264,000","-318,000","1,709,000","2,178,000","6,835,000","6,976,000","7,363,000","2,083,000","818,000","3,731,000","732,000","1,627,000","1,354,000","291,000","3,165,000","1,999,000","1,834,000","2,470,000","-1,372,000","-312,000","48,000","6,790,000","555,000","709,000","2,551,000","2,444,000","1,549,000","-218,000","1,724,000","-395,000","969,000","1,607,000","1,600,000","800,000","-1,000,000","200,000","1,400,000","700,000","-1,600,000","-400,000","100,000","-200,000","-800,000","0","1,200,000","-300,000","-800,000","-400,000","200,000","-2,400,000","-2,000,000","300,000","2,200,000","2,800,000","5,500,000","6,100,000","3,200,000","1,100,000","3,900,000","3,500,000","4,000,000","3,600,000","3,800,000","2,900,000","3,400,000","3,400,000","3,100,000","3,000,000","2,700,000","2,300,000","1,800,000","1,600,000","1,900,000","3,100,000",,,,,,,,
TotalUnusualItemsExcludingGoodwill,"16,325,000",,"16,325,000",,,,,,,,,,,,"0","0",,,"0","11,381,000","0","0","0","3,385,000","0","0","0","0","0","0","7,067,000","1,293,000","-160,000","0","0","0","0","0","-844,000","888,000","2,000","4,057,000","46,000","75,000","3,000","-33,000","3,000","621,000","1,000","-453,000","21,000","-1,334,000","21,000","-17,427,000","41,000","-1,601,000","-7,644,000","6,970,000","190,000","1,203,000","382,000","375,000","956,000","-548,000","567,000","802,000","284,000","148,000","658,000","196,000","595,000","1,347,000","1,102,000","3,244,000","6,371,000","5,996,000","6,135,000","6,284,000","14,688,000","1,174,000","1,096,000","1,226,000","1,595,000","1,625,000","133,000","221,000","128,000","552,000","120,000",,"100,000","300,000",,,"100,000","200,000",,"400,000","100,000","400,000",,"100,000","100,000","700,000","700,000","-100,000",,"-4,400,000","-100,000","-100,000","400,000","500,000",,"-200,000","100,000","700,000","100,000","100,000",,"500,000","700,000",,"100,000","300,000",,"100,000","100,000","100,000","300,000","200,000","100,000",,,,,,,,
TotalUnusualItems,"16,325,000",,"16,325,000",,,,,,,,,,,,"0","0",,,"0","11,381,000","0","0","0","3,385,000","0","0","0","0","0","0","7,067,000","1,293,000","-160,000","0","0","0","0","0","-844,000","888,000","2,000","4,057,000","46,000","75,000","3,000","-33,000","3,000","621,000","1,000","-453,000","21,000","-1,334,000","21,000","-17,427,000","41,000","-1,601,000","-7,644,000","6,970,000","190,000","1,203,000","382,000","375,000","956,000","-548,000","567,000","802,000","284,000","148,000","658,000","196,000","595,000","1,347,000","1,102,000","3,244,000","6,371,000","5,996,000","6,135,000","6,284,000","14,688,000","1,174,000","1,096,000","1,226,000","1,595,000","1,625,000","133,000","221,000","128,000","552,000","120,000",,"100,000","300,000",,,"100,000","200,000",,"400,000","100,000","400,000",,"100,000","100,000","700,000","700,000","-100,000",,"-4,400,000","-100,000","-100,000","400,000","500,000",,"-200,000","100,000","700,000","100,000","100,000",,"500,000","700,000",,"100,000","300,000",,"100,000","100,000","100,000","300,000","200,000","100,000",,,,,,,,
NormalizedEBITDA,"159,814,000","55,755,000","49,510,000","38,127,000","32,777,000","23,811,000","19,513,000","16,926,000","14,557,000","16,833,000","19,286,000","14,539,000","13,666,000","11,323,000","19,445,000","14,718,000","14,029,000","13,318,000","24,432,000","1,977,000","13,330,000","14,130,000","17,277,000","14,152,000","11,806,000","14,029,000","19,298,000","9,441,000","12,596,000","9,999,000","15,597,000","4,145,000","6,138,000","4,771,000","2,752,000","-3,033,000","3,494,000","3,328,000","4,236,000","2,692,000","2,220,000","1,129,000","-3,020,000","-8,097,000","3,348,000","5,496,000","7,161,000","4,095,000","-29,000","3,256,000","6,846,000","1,240,000","-4,210,000","-17,488,000","-19,418,000","-11,462,000","623,000","-4,714,000","3,277,000","5,218,000","5,767,000","14,536,000","13,190,000","16,065,000","5,305,000","3,189,000","9,361,000","5,536,000","5,626,000","6,103,000","3,776,000","6,878,000","6,405,000","3,861,000","1,383,000","-6,702,000","-2,841,000","-2,517,000","-12,644,000","3,567,000","4,105,000","5,655,000","4,776,000","-6,861,000","6,709,000","6,017,000","2,711,000","4,270,000","6,167,000","6,300,000","4,800,000","1,600,000","4,300,000","6,200,000","4,800,000","800,000","3,200,000","3,200,000","3,400,000","2,000,000","3,800,000","5,800,000","3,300,000","1,300,000","8,800,000","4,800,000","-100,000","9,300,000","2,900,000","5,700,000","5,600,000","10,500,000","11,500,000","7,200,000","3,200,000","6,300,000","6,900,000","7,800,000","7,200,000","7,700,000","4,700,000","7,200,000","6,500,000","6,200,000","6,400,000","5,700,000","4,900,000","4,800,000","3,700,000","4,000,000","6,300,000","-123,400,000","47,000,000","49,100,000","46,300,000","-87,500,000","20,900,000","42,100,000","40,900,000"
TaxRateForCalcs,"0.246","0.23","0.268","0.245","0.242","0.23","0.237","0.216","0.231","0.247","0.185","0.269","0.25","0.27","0.274","0.229","0.306","0.123","0.4","0.346","0.316","0.247","0.313","0.195","0.361","0.354","0.352","0.133","0.369","0.376","0.302","0.35","0.017","0.017","0.35","0.35","0.082","0.031","0.35","0.193","0.074","0.06","0.35","0.012","0.189","0.001","0.006","0.35","0.08","0.35","0.024","0.027","0.197","0.35","0.266","0.35","0.386","0.35","0.287","0.297","0.293","0.398","0.355","0.317","0.261","0.338","0.398","0.395","0.311","0.348","0.395","0.396","0.395","0.393","0.395","0.394","0.395","0.392","0.395","0.4","0.395","0.395","0.395","0.396","0.399","0.395","0.395","0.394","0.395","0.385","0.385","0.4","0.4","0.391","0.364","0.4","0.4","0.4","0.4","0.385",,"0.4","0.4","0.385","0.4","0.333","0.385","0.394","0.4","0.4","0.4","0.389","0.371","0.373","0.389","0.35","0.364","0.365","0.368","0.367","0.37","0.358","0.37","0.367","0.362","0.357","0.361","0.357","0.36","0.367","0.367",,,,,,,,
TaxEffectOfUnusualItems,"4,019,208.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,937,826","0","0","0","0","0","0","0","0","0","0","2,131,845.706","452,550","0","0","0","0","0","0","-295,400","171,428.571","148.148","243,907.816","16,100","931.453","565.972","-40.665","17.886","217,350","79.624","-158,550","493.73","-36,486.991","4,137.386","-6,099,450","10,922.867","-560,350","-2,949,967.948","2,439,500","54,529.148","357,287.536","112,046.723","149,333.069","339,351.271","-173,529.095","148,184.043","271,226.537","112,930.578","58,466.116","204,370.339","68,165.703","235,031.185","533,712.133","435,263.317","1,275,923.255","2,514,991.669","2,363,985.872","2,425,465.116","2,465,873.418","5,801,648.757","469,600","432,409.906","484,352.857","630,103.96","642,898.947","53,126.722","87,314.386","50,572.741","217,695","47,449.21","0","38,461.538","120,000","0","0","36,363.636","80,000","0","160,000","40,000","153,846.154",,"40,000","40,000","269,230.769","280,000","-33,333.333","0","-1,733,333.333","-40,000","-40,000","160,000","194,444.444","0","-74,509.804","38,888.889","245,000","36,363.636","36,507.937","0","183,333.333","258,695.652","0","37,037.037","110,204.082","0","35,714.286","36,111.111","35,714.286","108,000","73,333.333","36,734.694",,,,,,,,
