name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001
TotalEquityGrossMinorityInterest,"12,021,400,000","12,666,400,000","12,714,200,000","12,583,300,000","12,449,800,000","12,199,400,000","11,878,200,000","11,643,900,000","11,882,700,000","12,392,800,000","12,085,500,000","11,662,200,000","11,539,300,000","11,276,100,000","12,223,000,000","12,044,200,000","11,999,500,000","11,735,500,000","10,450,200,000","10,279,500,000","9,934,200,000","9,669,900,000","9,746,200,000","9,549,300,000","9,661,000,000","9,889,400,000","9,993,300,000","10,125,900,000","6,583,000,000","6,522,600,000","6,541,400,000","6,452,300,000","6,237,700,000","6,300,100,000","6,139,000,000","5,889,600,000","5,712,400,000","5,866,300,000","5,830,900,000","5,712,200,000","5,661,600,000","5,514,800,000","5,608,700,000","6,015,800,000","5,864,300,000","5,771,300,000","5,821,900,000","5,734,500,000","5,713,900,000","5,638,700,000","5,978,700,000","5,805,600,000","5,555,400,000","5,653,900,000","5,624,800,000","5,508,300,000","5,709,500,000","5,452,400,000","5,255,700,000","5,285,900,000","5,119,000,000","4,923,200,000","4,806,600,000","4,898,500,000","4,926,600,000","4,685,100,000","4,508,400,000","4,306,400,000","4,155,100,000","3,949,600,000","3,637,500,000","3,495,000,000","3,319,800,000","3,150,300,000","745,100,000","648,200,000","542,700,000","366,300,000","286,400,000","205,300,000","133,900,000","78,700,000","23,500,000","246,300,000"
	StockholdersEquity,"12,015,500,000","12,660,700,000","12,708,600,000","12,577,900,000","12,445,000,000","12,194,200,000","11,872,200,000","11,641,400,000","11,878,600,000","12,388,100,000","12,081,500,000","11,659,100,000","11,534,400,000","11,271,300,000","12,216,800,000","12,043,100,000","11,998,400,000","11,735,800,000","10,449,800,000","10,278,900,000","9,933,400,000","9,668,900,000","9,745,500,000","9,548,400,000","9,659,700,000","9,887,900,000","9,991,600,000","10,124,100,000","6,581,000,000","6,520,800,000","6,539,500,000","6,450,300,000","6,235,300,000","6,297,300,000","6,135,700,000","5,885,900,000","5,707,600,000","5,860,900,000","5,825,000,000","5,706,000,000","5,654,700,000","5,507,200,000","5,600,500,000","6,015,800,000","5,864,300,000","5,771,300,000","5,821,900,000","5,734,500,000","5,713,900,000","5,638,700,000","5,978,700,000","5,805,600,000","5,555,400,000","5,650,300,000","5,621,300,000","5,505,000,000","5,706,500,000","5,449,600,000","5,253,200,000","5,283,300,000","5,116,600,000","4,920,500,000","4,804,000,000","4,895,800,000","4,924,100,000","4,682,800,000","4,506,400,000","4,304,600,000","4,153,500,000","3,942,500,000","3,630,700,000","3,488,200,000","3,312,800,000","3,143,300,000","745,100,000","648,200,000","542,700,000","366,300,000","286,400,000","205,300,000","133,900,000","78,700,000","23,500,000","246,300,000"
		CapitalStock,"3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,000,000","3,000,000","3,100,000","3,100,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,700,000","2,700,000","2,700,000","2,700,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000",,"2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,400,000","2,400,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,900,000","1,900,000","1,900,000","1,900,000",
			CommonStock,"3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,100,000","3,000,000","3,000,000","3,100,000","3,100,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,700,000","2,700,000","2,700,000","2,700,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000",,"2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,400,000","2,400,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,900,000","1,900,000","1,900,000","1,900,000",
		AdditionalPaidInCapital,"9,385,700,000","9,314,800,000","9,295,100,000","9,248,600,000","9,199,200,000","9,121,600,000","9,073,000,000","9,014,000,000","8,984,300,000","8,920,100,000","8,867,200,000","8,776,500,000","8,748,100,000","8,686,100,000","8,662,300,000","8,596,800,000","8,576,600,000","8,514,900,000","8,493,900,000","8,481,800,000","8,435,200,000","8,368,500,000","8,343,900,000","8,293,600,000","8,233,500,000","8,195,300,000","8,156,500,000","8,110,000,000","4,363,700,000","4,330,700,000","4,286,100,000","4,240,200,000","4,146,000,000","4,000,600,000","3,844,200,000","3,728,700,000","3,582,000,000","3,500,600,000","3,482,300,000","3,448,300,000","3,421,500,000","3,399,200,000","3,375,300,000","3,355,400,000","3,325,000,000","3,293,500,000",,"3,252,900,000","3,231,600,000","3,214,600,000","3,197,900,000","3,176,900,000","3,154,100,000","3,138,500,000","3,114,200,000","3,095,400,000","3,038,900,000","2,999,100,000","2,976,200,000","2,947,100,000","2,870,000,000","2,743,200,000","2,700,800,000","2,671,200,000","2,639,700,000","2,601,100,000","2,598,800,000","2,569,900,000","2,558,900,000","2,485,200,000","2,473,700,000","2,460,900,000","2,409,600,000","2,342,500,000","103,400,000","86,700,000","75,800,000","36,900,000","29,000,000","14,300,000","9,400,000","4,400,000",,
		RetainedEarnings,"9,503,100,000","10,292,200,000","10,426,300,000","10,331,000,000","10,237,700,000","10,086,900,000","9,802,900,000","9,610,000,000","9,866,200,000","10,427,300,000","10,155,300,000","9,772,700,000","9,688,100,000","9,491,200,000","10,441,200,000","10,327,900,000","10,191,700,000","10,022,800,000","8,837,200,000","8,787,600,000","8,649,600,000","8,467,100,000","8,442,700,000","8,331,900,000","8,407,500,000","8,347,700,000","8,264,800,000","8,232,300,000","8,426,800,000","8,285,200,000","8,165,900,000","8,036,500,000","7,897,300,000","7,712,700,000","7,510,600,000","7,389,200,000","7,271,000,000","7,085,900,000","6,966,300,000","6,819,400,000","6,636,300,000","6,426,800,000","6,302,800,000","6,111,300,000","5,908,300,000","5,699,400,000",,"5,473,400,000","5,307,900,000","5,102,500,000","4,947,700,000","4,797,800,000","4,587,700,000","4,385,500,000","4,218,000,000","4,003,300,000","3,776,200,000","3,536,900,000","3,273,100,000","3,228,600,000","2,997,100,000","2,768,500,000","2,523,900,000","2,340,500,000","2,139,600,000","1,934,000,000","1,734,400,000","1,565,800,000","1,375,100,000","1,201,500,000","1,001,500,000","873,600,000","757,300,000","659,700,000","622,700,000","537,700,000","448,700,000","313,400,000","241,200,000","176,100,000","110,200,000","55,600,000","12,300,000",
		TreasuryStock,"6,717,500,000","6,717,800,000","6,717,800,000","6,717,800,000","6,718,300,000","6,719,600,000","6,719,800,000","6,719,900,000","6,719,900,000","6,720,500,000","6,720,900,000","6,721,400,000","6,721,400,000","6,721,700,000","6,721,700,000","6,721,700,000","6,721,700,000","6,721,800,000","6,724,400,000","6,729,100,000","6,730,700,000","6,735,800,000","6,740,700,000","6,740,800,000","6,741,400,000","6,329,100,000","6,179,600,000","6,180,700,000","6,180,700,000","6,183,700,000","6,183,700,000","6,185,200,000","6,186,300,000","5,785,700,000","5,546,500,000","5,531,500,000","5,464,100,000","5,072,100,000","4,937,400,000","4,839,800,000","4,733,300,000","4,592,700,000","4,450,200,000","3,900,900,000","3,781,200,000","3,545,100,000",,"3,218,400,000","3,133,000,000","3,039,500,000","2,520,600,000","2,454,000,000","2,417,600,000","2,116,200,000","2,068,100,000","2,019,400,000","1,523,500,000","1,379,200,000","1,263,500,000","1,108,100,000","976,300,000","802,900,000","635,000,000","320,500,000","11,200,000","4,100,000",,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-158,900,000","-231,600,000","-298,100,000","-287,000,000","-276,700,000","-297,800,000","-287,000,000","-265,800,000","-255,100,000","-241,900,000","-223,200,000","-171,800,000","-183,500,000","-187,400,000","-168,100,000","-163,000,000","-51,300,000","-83,200,000","-159,900,000","-264,400,000","-423,800,000","-434,000,000","-303,400,000","-339,300,000","-242,900,000","-329,000,000","-253,100,000","-40,500,000","-31,500,000","85,900,000","268,500,000","356,100,000","375,700,000","367,100,000","324,800,000","296,900,000","316,100,000","343,900,000","311,200,000","275,500,000","327,600,000","271,400,000","370,100,000","447,500,000","409,700,000","321,000,000",,"224,100,000","304,900,000","358,600,000","351,200,000","282,400,000","228,700,000","240,000,000","354,700,000","423,200,000","412,400,000","290,300,000","264,900,000","213,200,000","223,300,000","209,200,000","211,800,000","202,100,000","153,500,000","149,300,000","170,700,000","166,400,000","217,000,000","253,300,000","153,000,000","151,200,000","143,500,000","138,700,000","17,000,000","21,800,000","16,200,000","14,000,000","14,200,000","13,000,000","12,400,000","16,800,000","9,300,000","10,900,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"368,800,000",,,,"267,700,000",,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-78,500,000",,,,"-58,500,000",,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235,400,000"
	MinorityInterest,"5,900,000","5,700,000","5,600,000","5,400,000","4,800,000","5,200,000","6,000,000","2,500,000","4,100,000","4,700,000","4,000,000","3,100,000","4,900,000","4,800,000","6,200,000","1,100,000","1,100,000","-300,000","400,000","600,000","800,000","1,000,000","700,000","900,000","1,300,000","1,500,000","1,700,000","1,800,000","2,000,000","1,800,000","1,900,000","2,000,000","2,400,000","2,800,000","3,300,000","3,700,000","4,800,000","5,400,000","5,900,000","6,200,000","6,900,000","7,600,000","8,200,000",,,,,,,"0","0","0","0","3,600,000","3,500,000","3,300,000","3,000,000","2,800,000","2,500,000","2,600,000","2,400,000","2,700,000","2,600,000","2,700,000","2,500,000","2,300,000","2,000,000","1,800,000","1,600,000","7,100,000","6,800,000","6,800,000","7,000,000","7,000,000",,,,,,,,,,
TotalCapitalization,"17,380,700,000","18,134,900,000","19,176,100,000","19,378,900,000","19,981,500,000","19,817,600,000","19,708,500,000","19,396,000,000","19,597,300,000","19,103,100,000","18,419,000,000","18,368,000,000","19,832,500,000","19,670,400,000","20,797,500,000","21,437,500,000","21,464,300,000","20,630,200,000","19,624,400,000","19,606,100,000","20,471,200,000","20,303,300,000","20,751,700,000","20,081,900,000","20,777,100,000","21,417,400,000","21,681,200,000","21,873,900,000","15,642,200,000","7,922,300,000","7,965,900,000","8,137,700,000","7,915,400,000","7,960,300,000","7,821,700,000","7,574,000,000","7,410,400,000","7,547,800,000","7,559,100,000","7,432,500,000","7,227,500,000","7,083,200,000","7,144,000,000","7,163,100,000","7,004,500,000","6,913,400,000","6,960,500,000","6,865,100,000","6,840,900,000","6,766,300,000","6,578,900,000","6,459,100,000","6,215,800,000","6,110,400,000","5,952,400,000","5,834,300,000","5,823,400,000","5,553,900,000","5,356,400,000","5,378,500,000","5,216,600,000","5,020,100,000","4,904,900,000","4,978,400,000","5,005,600,000","4,764,400,000","4,592,200,000","4,572,700,000","4,579,800,000","4,566,500,000","4,298,600,000","4,357,100,000","4,272,500,000","4,151,100,000","745,100,000","648,200,000","542,700,000","366,300,000","385,300,000","368,100,000","326,100,000","292,600,000","281,800,000","246,300,000"
CommonStockEquity,"12,015,500,000","12,660,700,000","12,708,600,000","12,577,900,000","12,445,000,000","12,194,200,000","11,872,200,000","11,641,400,000","11,878,600,000","12,388,100,000","12,081,500,000","11,659,100,000","11,534,400,000","11,271,300,000","12,216,800,000","12,043,100,000","11,998,400,000","11,735,800,000","10,449,800,000","10,278,900,000","9,933,400,000","9,668,900,000","9,745,500,000","9,548,400,000","9,659,700,000","9,887,900,000","9,991,600,000","10,124,100,000","6,581,000,000","6,520,800,000","6,539,500,000","6,450,300,000","6,235,300,000","6,297,300,000","6,135,700,000","5,885,900,000","5,707,600,000","5,860,900,000","5,825,000,000","5,706,000,000","5,654,700,000","5,507,200,000","5,600,500,000","6,015,800,000","5,864,300,000","5,771,300,000","5,821,900,000","5,734,500,000","5,713,900,000","5,638,700,000","5,978,700,000","5,805,600,000","5,555,400,000","5,650,300,000","5,621,300,000","5,505,000,000","5,706,500,000","5,449,600,000","5,253,200,000","5,283,300,000","5,116,600,000","4,920,500,000","4,804,000,000","4,895,800,000","4,924,100,000","4,682,800,000","4,506,400,000","4,304,600,000","4,153,500,000","3,942,500,000","3,630,700,000","3,488,200,000","3,312,800,000","3,143,300,000","745,100,000","648,200,000","542,700,000","366,300,000","286,400,000","205,300,000","133,900,000","78,700,000","23,500,000","246,300,000"
NetTangibleAssets,"-2,271,900,000","-2,831,300,000","-2,973,700,000","-3,312,400,000","-3,589,400,000","-4,123,100,000","-4,017,200,000","-4,278,400,000","-4,150,300,000","-4,469,200,000","-4,803,300,000","-5,458,800,000","-5,558,100,000","-6,007,700,000","-6,204,200,000","-6,549,400,000","-6,966,400,000","-7,286,000,000","-8,920,000,000","-9,130,600,000","-9,402,300,000","-9,760,400,000","-10,025,700,000","-8,815,100,000","-8,957,400,000","-8,792,600,000","-7,511,600,000","-7,548,100,000","3,585,700,000","3,403,100,000","3,386,100,000","3,192,700,000","2,941,000,000","2,978,400,000","2,820,700,000","2,589,500,000","2,450,100,000","2,548,400,000","2,415,900,000","2,319,600,000","2,212,100,000","2,082,700,000","2,171,500,000","2,510,300,000","2,357,000,000","2,363,400,000","2,269,100,000","2,278,400,000","2,167,600,000","1,997,200,000","2,221,600,000","2,116,400,000","1,943,500,000","2,003,400,000","2,258,400,000","2,061,800,000","2,259,000,000","2,084,400,000","1,954,500,000","2,027,100,000","1,941,500,000","1,692,300,000","1,540,300,000","1,633,400,000","1,729,800,000","1,497,400,000","1,269,700,000","1,091,300,000","869,400,000","618,800,000","375,700,000","280,500,000","302,000,000","91,000,000","745,100,000","636,300,000","542,700,000","366,300,000","286,400,000","205,300,000","133,900,000","78,700,000","23,500,000","246,300,000"
WorkingCapital,"1,842,700,000","1,417,100,000","2,373,300,000","2,428,300,000","2,910,700,000","2,526,400,000","2,886,400,000","2,545,600,000","2,591,300,000","1,282,400,000","627,600,000","713,400,000","2,244,200,000","2,006,100,000","2,122,100,000","2,621,600,000","2,350,800,000","1,495,100,000","1,423,100,000","1,427,700,000","2,423,800,000","2,282,100,000","2,386,000,000","2,949,400,000","3,567,400,000","4,245,000,000","4,608,200,000","4,588,400,000","11,008,500,000","3,251,000,000","3,239,700,000","3,276,900,000","3,128,000,000","3,166,100,000","3,033,000,000","2,787,400,000","2,700,700,000","2,842,700,000","2,876,400,000","2,795,200,000","2,460,700,000","2,409,500,000","2,398,700,000","2,429,300,000","2,317,300,000","2,307,200,000","2,308,700,000","2,381,000,000","2,218,600,000","2,047,300,000","1,772,100,000","1,659,500,000","1,492,100,000","1,407,500,000","1,494,800,000","1,400,200,000","1,433,400,000","1,334,100,000","1,192,600,000","1,306,400,000","1,287,700,000","1,118,000,000","1,027,500,000","1,160,900,000","1,256,600,000","968,700,000","845,000,000","878,300,000","870,500,000","859,900,000","713,400,000","787,700,000","795,500,000","693,400,000","413,600,000","356,600,000","232,000,000","211,600,000","219,800,000","211,000,000","173,600,000","135,500,000","112,700,000","54,000,000"
InvestedCapital,"18,395,200,000","19,740,000,000","20,221,800,000","20,428,900,000","20,281,500,000","20,317,600,000","20,158,500,000","19,846,000,000","21,547,300,000","20,603,100,000","20,419,000,000","20,368,000,000","20,332,500,000","20,195,400,000","21,397,500,000","21,537,500,000","23,089,300,000","21,855,200,000","20,849,400,000","20,935,400,000","21,446,200,000","20,878,900,000","21,327,500,000","20,581,900,000","20,777,100,000","21,417,400,000","21,906,200,000","22,173,900,000","15,642,200,000","7,922,300,000","8,215,900,000","8,137,700,000","7,915,400,000","7,960,800,000","7,821,700,000","7,574,000,000","7,410,400,000","7,647,900,000","7,559,400,000","7,435,900,000","7,372,100,000","7,226,500,000","7,144,000,000","7,163,100,000","7,004,500,000","6,913,400,000","6,960,500,000","6,865,100,000","6,840,900,000","6,766,300,000","6,578,900,000","6,459,100,000","6,215,800,000","6,110,400,000","5,952,400,000","5,834,300,000","5,823,400,000","5,553,900,000","5,356,400,000","5,378,500,000","5,216,600,000","5,020,100,000","4,904,900,000","4,978,400,000","5,005,600,000","4,764,400,000","4,592,200,000","4,572,700,000","4,579,800,000","4,594,000,000","4,311,100,000","4,357,100,000","4,272,500,000","4,252,400,000","825,100,000","724,200,000","619,600,000","523,000,000","535,300,000","518,100,000","476,100,000","442,600,000","431,800,000","246,300,000"
TangibleBookValue,"-2,271,900,000","-2,831,300,000","-2,973,700,000","-3,312,400,000","-3,589,400,000","-4,123,100,000","-4,017,200,000","-4,278,400,000","-4,150,300,000","-4,469,200,000","-4,803,300,000","-5,458,800,000","-5,558,100,000","-6,007,700,000","-6,204,200,000","-6,549,400,000","-6,966,400,000","-7,286,000,000","-8,920,000,000","-9,130,600,000","-9,402,300,000","-9,760,400,000","-10,025,700,000","-8,815,100,000","-8,957,400,000","-8,792,600,000","-7,511,600,000","-7,548,100,000","3,585,700,000","3,403,100,000","3,386,100,000","3,192,700,000","2,941,000,000","2,978,400,000","2,820,700,000","2,589,500,000","2,450,100,000","2,548,400,000","2,415,900,000","2,319,600,000","2,212,100,000","2,082,700,000","2,171,500,000","2,510,300,000","2,357,000,000","2,363,400,000","2,269,100,000","2,278,400,000","2,167,600,000","1,997,200,000","2,221,600,000","2,116,400,000","1,943,500,000","2,003,400,000","2,258,400,000","2,061,800,000","2,259,000,000","2,084,400,000","1,954,500,000","2,027,100,000","1,941,500,000","1,692,300,000","1,540,300,000","1,633,400,000","1,729,800,000","1,497,400,000","1,269,700,000","1,091,300,000","869,400,000","618,800,000","375,700,000","280,500,000","302,000,000","91,000,000","745,100,000","636,300,000","542,700,000","366,300,000","286,400,000","205,300,000","133,900,000","78,700,000","23,500,000","246,300,000"
TotalDebt,"6,379,700,000","7,079,300,000","7,513,200,000","7,851,000,000","7,836,500,000","8,123,400,000","8,286,300,000","8,204,600,000","9,668,700,000","8,215,000,000","8,337,500,000","8,708,900,000","8,798,100,000","8,924,100,000","9,180,700,000","9,494,400,000","11,090,900,000","10,119,400,000","10,399,600,000","10,656,500,000","11,512,800,000","11,210,000,000","11,582,000,000","11,033,500,000","11,117,400,000","11,529,500,000","11,914,600,000","12,049,800,000","9,061,200,000","1,401,500,000","1,676,400,000","1,687,400,000","1,680,100,000","1,663,500,000","1,686,000,000","1,688,100,000","1,702,800,000","1,787,000,000","1,734,400,000","1,729,900,000","1,717,400,000","1,719,300,000","1,543,500,000","1,147,300,000","1,140,200,000","1,142,100,000","1,138,600,000","1,130,600,000","1,127,000,000","1,127,600,000","600,200,000","653,500,000","660,400,000","460,100,000","331,100,000","329,300,000","116,900,000","104,300,000","103,200,000","95,200,000","100,000,000","99,600,000","100,900,000","82,600,000","81,500,000","81,600,000","85,800,000","268,100,000","426,300,000","651,500,000","680,400,000","868,900,000","959,700,000","1,109,100,000","80,000,000","76,000,000","76,900,000","156,700,000","248,900,000","312,800,000","342,200,000","363,900,000","408,300,000",
NetDebt,"5,943,900,000","6,600,800,000","6,593,600,000","6,808,600,000","7,112,200,000","7,321,300,000","7,319,000,000","7,491,200,000","7,235,100,000","7,597,100,000","7,825,000,000","8,305,800,000","8,211,300,000","8,381,300,000","8,656,100,000","9,013,200,000","9,325,500,000","9,595,000,000","9,918,800,000","10,206,500,000","10,473,300,000","10,575,900,000","11,106,700,000","10,057,200,000","10,120,600,000","10,070,200,000","10,447,700,000","10,625,200,000","267,700,000","318,200,000","709,100,000","718,700,000","797,400,000","582,900,000","768,600,000","978,200,000","1,045,800,000","902,700,000","932,900,000","1,078,900,000","1,043,400,000","951,000,000","990,500,000","523,200,000","564,600,000","473,200,000","220,000,000","176,900,000","305,800,000","435,900,000","160,500,000","376,000,000","447,600,000","247,500,000",,,,,,,,,,,,,,"189,300,000","369,300,000","496,900,000","635,100,000","792,000,000","851,000,000","1,031,600,000",,,"43,500,000","141,000,000","228,100,000","286,400,000","321,400,000","345,500,000","384,900,000",
ShareIssued,"313,400,000","312,800,000","312,700,000","312,500,000","312,200,000","311,400,000","311,100,000","310,700,000","310,600,000","309,900,000","309,500,000","308,800,000","308,700,000","307,900,000","307,800,000","307,200,000","307,100,000","306,500,000","306,300,000","306,100,000","305,600,000","304,700,000","304,400,000","303,900,000","303,300,000","302,700,000","302,300,000","301,900,000","269,000,000","268,400,000","268,000,000","267,500,000","266,399,999","264,300,000","262,300,000","260,100,000","257,800,000","257,100,000","256,899,999","256,500,000","256,300,000","255,900,000","255,600,000","255,499,999","255,200,000","254,600,000","254,500,000","254,300,000","254,200,000","254,100,000","253,900,000","244,400,000","263,900,000","255,300,000","254,100,000","253,300,000","231,500,000","232,900,000","234,725,440","236,179,506","236,776,399","236,800,000","238,500,000","243,100,000","247,937,000","247,800,000","247,800,000","247,200,000","246,900,000","245,500,000","245,300,000","245,000,000","243,900,000","242,400,000","197,100,000","196,700,000","194,600,000","195,200,000","194,900,000","194,400,000","194,200,000","193,900,000","193,753,984","193,753,984"
OrdinarySharesNumber,"209,600,000","209,000,000","208,900,000","208,700,000","208,400,000","207,600,000","207,300,000","206,900,000","206,800,000","206,000,000","205,600,000","204,900,000","204,800,000","204,000,000","204,000,000","203,400,000","203,300,000","202,600,000","202,400,000","202,100,000","201,600,000","200,600,000","200,200,000","199,700,000","199,100,000","202,700,000","203,700,000","203,300,000","170,400,000","169,700,000","169,300,000","168,800,000","167,699,999","169,800,000","170,500,000","169,100,000","167,000,000","171,600,000","173,499,999","174,600,000","176,100,000","178,000,000","180,400,000","190,400,000","192,000,000","195,600,000","197,500,000","201,500,000","202,800,000","204,200,000","213,000,000","214,300,000","225,200,000","225,200,000","225,200,000","225,200,000","231,500,000","232,900,000","234,725,440","236,179,506","236,776,399","236,800,000","238,500,000","243,100,000","247,937,000","247,800,000","247,800,000","247,200,000","246,900,000","245,500,000","245,300,000","245,000,000","243,900,000","242,400,000","197,100,000","196,700,000","194,600,000","195,200,000","194,900,000","194,400,000","194,200,000","193,900,000","193,753,984","193,753,984"
TreasurySharesNumber,"103,800,000","103,800,000","103,800,000","103,800,000","103,800,000","103,800,000","103,800,000","103,800,000","103,800,000","103,900,000","103,900,000","103,900,000","103,900,000","103,900,000","103,800,000","103,800,000","103,800,000","103,900,000","103,900,000","104,000,000","104,000,000","104,100,000","104,200,000","104,200,000","104,200,000","100,000,000","98,600,000","98,600,000","98,600,000","98,700,000","98,700,000","98,700,000","98,700,000","94,500,000","91,800,000","91,000,000","90,800,000","85,500,000","83,400,000","81,900,000","80,200,000","77,900,000","75,200,000","65,099,999","63,200,000","59,000,000","57,000,000","52,800,000","51,400,000","49,900,000","40,900,000","30,100,000","38,700,000","30,100,000","28,900,000","28,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
