name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
InterestIncome,,,,,,,,"0","0","0","0","0","18,000","180,000",,,,,,,,,,,,,,,"-2,821,000","-997,000","3,688,000","-211,000","-116,000","-1,983,000","10,839,000","-1,791,000","419,000","3,821,000",,,,"5,007,000",,,,"1,934,000","771,000","0","0","1,396,000","1,572,000","0","2,492,000","887,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"14,370,000","4,151,000","2,791,000","2,822,000","4,606,000","4,506,000","4,337,000","4,724,000","5,375,000","4,747,000","5,276,000","5,420,000","6,255,000","5,933,000","5,902,000","5,166,000","5,367,000","5,316,000","4,948,000","3,426,000","3,577,000","3,420,000","6,574,000","7,631,000","9,847,000","9,724,000","9,982,000","10,114,000","11,276,000","9,326,000","5,712,000","8,867,000","9,108,000","8,308,000","4,991,000","6,890,000","6,284,000","5,145,000","-15,694,000","7,351,000","10,778,000","6,670,000","12,885,000","14,590,000","9,268,000","9,304,000","6,815,000","10,589,000","9,467,000","5,805,000","6,055,000","7,792,000","5,193,000","765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-16,109,000","-4,568,000","-3,211,000","-3,237,000","-5,093,000","-4,910,000","-4,719,000","-5,096,000","-5,765,000","-5,128,000","-5,512,000","-5,980,000","-6,807,000","-6,274,000","-4,787,000","-5,818,000","-6,018,000","-5,965,000","-5,499,000","-3,606,000","-3,749,000","-3,586,000","-6,857,000","-8,068,000","-10,875,000","-11,120,000","-11,758,000","-12,446,000","-13,555,000","-11,762,000","-6,878,000","-11,827,000","-12,426,000","-15,037,000","-140,000","-11,453,000","-10,511,000","-5,911,000","9,845,000","-7,351,000","-10,778,000","-1,663,000","-12,885,000","-14,590,000","-9,268,000","-7,370,000","-6,044,000","-10,589,000","-9,467,000","-4,409,000","-4,483,000","-7,792,000","-2,701,000","122,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"12,536,000","13,527,000","-7,537,000","-45,546,000","52,092,000","19,352,000","41,244,000","44,693,000","7,010,000","-11,092,000","-262,828,000","-8,639,000","-36,055,000","-27,619,000","-29,861,000","-44,093,000","12,014,000","17,956,000","30,635,000","1,006,000","-9,476,000","33,129,000","-2,855,000","22,733,000","23,576,000","-8,566,000","-310,828,000","-12,365,000","-5,661,000","-23,893,000","-1,513,920,000","-4,250,000","-31,392,000","-33,572,000","-766,326,000","-41,356,000","-5,622,000","27,935,000","33,695,000","9,005,000","57,613,000","26,081,000","76,639,000","73,256,000","69,281,000","34,707,000","5,392,000","-9,437,000","-44,706,000","-13,707,000","-39,419,000","-45,892,000","13,100,000","8,240,000","-22,546,000","-7,982,000","-3,569,000","8,287,000","14,055,000","2,763,000","10,912,000","13,763,000","22,660,000","15,538,000","19,003,000","11,379,000","4,283,000","4,550,000","-950,000","1,080,000","4,236,000","-2,262,000","-4,169,000","-3,032,000","-62,382,000","-2,797,000","-4,364,000","-784,000","-27,271,000","-3,292,000","-2,073,000","-6,450,000","-5,476,000","-7,793,000","-4,934,000","-7,287,000","-5,034,000","-3,392,000","-3,238,000","-2,586,000","-7,129,000","-7,900,000","-7,300,000","-2,600,000","-2,700,000","-4,400,000","-1,200,000","-400,000","1,100,000","1,100,000","-3,700,000","9,400,000","500,000","1,600,000","0","700,000","-300,000","-2,100,000","-2,900,000","-2,400,000","-2,400,000","-2,300,000","-1,000,000","-16,500,000","-400,000","-2,200,000","-1,900,000","-7,300,000","-900,000","-500,000","2,000,000","6,100,000","-400,000","1,200,000","14,100,000","-46,800,000","30,800,000","17,700,000","15,400,000","-22,200,000","22,100,000","9,300,000","4,600,000","-12,900,000","3,600,000","1,300,000","1,300,000","-6,300,000","1,500,000"
EBITDA,"137,347,000"
ReconciledCostOfRevenue,"661,470,000","159,700,000","171,900,000","165,302,000","164,568,000","138,084,000","153,764,000","144,988,000","117,891,000","155,079,000","194,749,000","186,630,000","175,152,000","173,526,000","153,560,000","148,041,000","137,705,000","130,117,000","102,672,000","152,754,000","158,567,000","172,816,000","132,042,000","133,171,000","137,970,000","129,519,000","161,448,000","155,734,000","158,071,000","148,152,000","165,055,000","167,895,000","160,109,000","147,355,000","164,142,000","192,602,000","200,577,000","139,220,000","159,810,000","177,811,000","192,847,000","145,146,000","167,293,000","199,905,000","134,743,000","142,515,000","132,957,000","98,203,000","88,573,000","81,255,000","93,476,000","88,948,000","71,849,000","37,522,000","44,678,000","36,517,000","29,598,000","29,027,000","33,979,000","41,499,000","29,289,000","23,902,000","31,449,000","24,487,000","23,521,000","22,067,000","23,497,000","29,974,000","22,219,000","23,565,000","7,366,000","25,401,000","23,444,000","20,508,000","24,439,000","20,465,000","20,140,000","19,342,000","25,689,000","25,952,000","18,205,000","19,464,000","19,929,000","18,778,000","20,273,000","20,215,000","25,665,000","32,507,000","21,540,000","40,940,000","43,069,000","31,500,000","21,500,000","30,200,000","14,800,000","16,200,000","17,500,000","17,800,000","16,400,000","14,800,000","14,800,000","18,500,000","15,600,000","14,800,000","15,600,000","15,100,000","16,700,000","13,700,000","9,800,000","10,900,000","9,800,000","11,000,000","9,200,000","16,700,000","8,700,000","8,600,000","9,900,000","7,500,000","13,200,000","8,000,000","6,500,000","8,200,000","16,600,000","9,300,000",,,,,,,,,,,,,,,
ReconciledDepreciation,"124,811,000","26,433,000","35,443,000","30,962,000","31,973,000","29,937,000","35,133,000","32,216,000","27,876,000","36,162,000","48,118,000","45,678,000","43,204,000","41,876,000","37,053,000","31,184,000","29,459,000","30,777,000","39,669,000","33,830,000","32,946,000","40,104,000","29,929,000","27,763,000","37,505,000","27,964,000","36,191,000","35,497,000","38,974,000","33,090,000","38,602,000","41,985,000","41,422,000","40,459,000","63,916,000","60,874,000","57,653,000","50,436,000","50,714,000","52,844,000","61,024,000","53,133,000","56,706,000","59,168,000","58,585,000","50,041,000","45,579,000","38,450,000","31,011,000","28,773,000","35,657,000","32,258,000","25,519,000","9,279,000","8,739,000","6,622,000","6,306,000","5,663,000","4,612,000","3,895,000","5,753,000","7,021,000","7,256,000","6,536,000","6,989,000","6,318,000","7,027,000","5,342,000","5,373,000","5,473,000","7,391,000","4,862,000","4,773,000","4,846,000","3,672,000","3,257,000","4,679,000","5,019,000","5,381,000","2,719,000","3,533,000","1,878,000","3,303,000","2,678,000","2,549,000","2,817,000","6,744,000","7,874,000","8,854,000","11,017,000","11,114,000","6,500,000","7,000,000","4,200,000","3,700,000","2,300,000","3,200,000","4,100,000","4,300,000","4,500,000","4,000,000","4,200,000","4,700,000","4,500,000","4,400,000","5,100,000","4,200,000","3,100,000","1,500,000","1,500,000","1,600,000","1,400,000","1,300,000","1,700,000","1,600,000","1,400,000","1,500,000","1,700,000","2,100,000","1,500,000","1,700,000","4,200,000","3,100,000","2,200,000",,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-25,700,000","7,682,000","-10,760,000","-54,768,000","32,146,000","2,060,000","11,880,000","26,856,000","-1,209,000","-11,900,000","-270,961,000","-14,277,000","-36,764,000","-24,894,000","468,000","-53,044,000","2,930,000","691,000","19,869,000","-16,652,000","-10,955,000","18,663,000","-8,308,000","69,557,000","14,497,000","-20,396,000","-302,998,000","-14,219,000","-16,677,000","-33,287,000","-1,079,038,000","3,466,000","-43,121,000","-37,191,000","-581,528,000","-46,265,000","-35,040,000","12,270,000","37,550,000","-15,821,000","22,973,000","3,975,000","11,364,000","31,060,000","38,611,000","12,464,000","-9,919,000","-23,259,000","-44,801,000","-8,017,000","-37,825,000","-39,808,000","11,609,000","6,058,000","4,283,000","-3,634,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,018,000","23,184,000","18,378,000","20,132,000","13,726,000","10,569,000","3,453,000","-1,701,000","-1,770,000","8,289,000","-18,080,000","-5,414,000","-3,032,000","-13,528,000","-17,871,000","-4,445,000","-28,884,000","-47,587,000","-12,339,000","-10,855,000","-11,896,000","-18,296,000","-12,311,000","-9,428,000","-11,249,000","-6,366,000","-5,166,000","-57,961,000","-5,818,000","-6,268,000","-300,000","-1,700,000","300,000","1,900,000","-56,900,000","100,000","-1,200,000","2,000,000","1,200,000","-3,200,000","-1,600,000","1,600,000","-1,300,000","-2,600,000","100,000","-10,400,000","-1,000,000","-2,000,000","1,300,000","-1,200,000","-1,400,000","500,000","-13,900,000","800,000","-800,000","-500,000","-5,300,000","400,000","700,000","2,400,000","4,400,000","1,800,000","2,500,000",,,,,,,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"-7,625,000","14,044,000","-2,557,000","-54,159,000","37,361,000","-9,692,000","2,139,000","-832,000","10,086,000","-7,566,000","-244,753,000","50,000","-5,836,000","8,507,000","-8,088,000","-21,016,000","-5,185,000","3,743,000","-1,863,000","2,346,000","-7,798,000","19,100,000","-14,128,000","-5,004,000","-6,443,000","-11,632,000","-313,720,000","5,786,000","2,723,000","-6,398,000","-1,467,471,000","15,013,000","-9,216,000","-14,024,000","-754,136,000","-21,516,000","17,430,000","17,677,000","6,030,000","-26,277,000","11,226,000","-23,113,000","15,115,000","-54,135,000","-10,058,000","-5,769,000","-58,799,000","-19,913,000","-46,566,000","-12,116,000","-37,017,000","-38,665,000","18,526,000","6,457,000","18,978,000","-780,000",,,"0",,,"-1,014,000","-2,044,000","-1,748,000","-938,000",,"-2,172,000","-79,000","-336,000","-3,200,000","13,736,000","-30,050,000","-588,000","-756,000","24,128,000","-14,140,000","-1,497,000","-56,838,000","-79,868,000","-1,464,000","-3,335,000","-1,045,000","-15,726,000","-1,909,000","-856,000","-217,000",,,"-109,012,000",,,"9,800,000","7,800,000","4,000,000","5,000,000","-106,600,000","1,900,000","1,100,000","4,200,000","2,100,000","2,600,000",,"4,300,000",,,"0","-9,400,000","1,400,000","1,300,000","1,000,000","1,000,000","1,000,000","1,900,000","2,300,000","1,900,000","1,700,000","1,900,000","2,100,000","1,300,000","1,600,000","1,900,000","2,200,000","1,900,000","2,100,000",,,,,,,,,,,,,,,
TotalUnusualItems,"-7,625,000","14,044,000","-2,557,000","-54,159,000","37,361,000","-9,692,000","2,139,000","-832,000","10,086,000","-7,566,000","-244,753,000","50,000","-5,836,000","8,507,000","-8,088,000","-21,016,000","-5,185,000","3,743,000","-1,863,000","2,346,000","-7,798,000","19,100,000","-14,128,000","-5,004,000","-6,443,000","-11,632,000","-313,720,000","5,786,000","2,723,000","-6,398,000","-1,467,471,000","15,013,000","-9,216,000","-14,024,000","-754,136,000","-21,516,000","17,430,000","17,677,000","6,030,000","-26,277,000","11,226,000","-23,113,000","15,115,000","-54,135,000","-10,058,000","-5,769,000","-58,799,000","-19,913,000","-46,566,000","-12,116,000","-37,017,000","-38,665,000","18,526,000","6,457,000","18,978,000","-780,000",,,"0",,,"-1,014,000","-2,044,000","-1,748,000","-938,000",,"-2,172,000","-79,000","-336,000","-3,200,000","13,736,000","-30,050,000","-588,000","-756,000","24,128,000","-14,140,000","-1,497,000","-56,838,000","-79,868,000","-1,464,000","-3,335,000","-1,045,000","-15,726,000","-1,909,000","-856,000","-217,000",,,"-109,012,000",,,"9,800,000","7,800,000","4,000,000","5,000,000","-106,600,000","1,900,000","1,100,000","4,200,000","2,100,000","2,600,000",,"4,300,000",,,"0","-9,400,000","1,400,000","1,300,000","1,000,000","1,000,000","1,000,000","1,900,000","2,300,000","1,900,000","1,700,000","1,900,000","2,100,000","1,300,000","1,600,000","1,900,000","2,200,000","1,900,000","2,100,000",,,,,,,,,,,,,,,
NormalizedEBITDA,"144,972,000","25,916,000","30,463,000","39,575,000","46,704,000","58,981,000","74,238,000","77,741,000","24,800,000","32,636,000","30,043,000","36,989,000","12,985,000","5,750,000","15,280,000","8,107,000","46,658,000","44,990,000","72,167,000","32,490,000","31,268,000","54,133,000","41,202,000","55,500,000","67,524,000","31,030,000","39,083,000","17,346,000","30,590,000","15,595,000","-7,847,000","22,722,000","19,246,000","20,911,000","51,726,000","41,034,000","34,601,000","60,694,000","78,379,000","88,126,000","107,411,000","102,327,000","118,230,000","186,559,000","137,924,000","90,517,000","109,770,000","48,926,000","32,871,000","27,182,000","33,255,000","25,031,000","20,093,000","11,062,000","-32,785,000","-580,000","2,737,000","13,950,000","18,667,000","6,658,000","16,665,000","21,798,000","31,960,000","23,822,000","26,930,000","17,697,000","13,482,000","9,971,000","4,759,000","9,753,000","-2,109,000","32,650,000","1,192,000","2,570,000","-82,838,000","14,600,000","1,812,000","61,073,000","57,978,000","891,000","4,795,000","-3,527,000","13,553,000","-3,206,000","-1,529,000","-4,253,000","1,710,000","4,482,000","114,628,000","8,431,000","3,985,000","-11,200,000","-8,100,000","-2,400,000","-4,000,000","107,300,000","100,000","2,600,000","1,200,000","3,500,000","-2,300,000","13,600,000","900,000","6,100,000","4,400,000","5,800,000","14,800,000","-400,000","-2,700,000","-1,900,000","-1,800,000","-1,900,000","-1,600,000","-17,100,000","-700,000","-2,500,000","-2,300,000","-7,700,000","-100,000","-500,000","1,800,000","8,100,000","800,000","1,300,000","14,100,000","-46,800,000","30,800,000","17,700,000","15,400,000","-22,200,000","22,100,000","9,300,000","4,600,000","-12,900,000","3,600,000","1,300,000","1,300,000","-6,300,000","1,500,000"
TaxRateForCalcs,"0.4","0.181","0.27","0.27","0.323","0.27","0.27","0.328","0.27","0.249","0.27","0.27","0.131","0.258","0.27","0.077","0.27","0.27","0.226","0.4","0.161","0.372","0.119","0.4","0.056","0.115","0.056","0.367","0.015","0.4","0.29","0.35","0.35","0.112","0.246","0.041","0.35","0.35","0.24","0.35","0.35","0.35","0.35","0.35","0.357","0.35","0.35","0.35","0.173","0.35","0.168","0.258","0.35","0.19","0.35","0.35","0.35","0.35","0.278","0.35","0.213","0.209","0.149","0.083","0.123","0.4","0.06","0.075","0.08","0.4","0.4","0","0","0","0","0","0","0","0","0","0","0","0.4","0.001","0","0.4","0.4","0.4","0","0.04","0","0.4","0.4","0","0.4","0.01","0.4","0.143","0.355","0.4","0.4","0.4","0.059","0.4","0.4","0.4","0.063","0.4","0.355","0.4","0.25","0.125","0.4","0.048","0.273","0.2","0.4","0.102","0.4","0.4","0.2","0.137","0.4","0.242",,,,,,,,,,,,,,,
TaxEffectOfUnusualItems,"-3,050,000","2,541,964","-690,390","-14,622,930","12,067,603","-2,616,840","577,530","-272,896","2,723,220","-1,883,934","-66,083,310","13,500","-764,516","2,194,806","-2,183,760","-1,618,232","-1,399,950","1,010,610","-421,961.848","938,400","-1,255,478","7,105,200","-1,679,657.228","-2,001,600","-360,808","-1,337,680","-17,418,349.303","2,123,462","40,845","-2,559,200","-425,470,717.762","5,254,550","-3,225,600","-1,570,165.616","-185,561,471.229","-883,455.54","6,100,500","6,186,950","1,445,446.759","-9,196,950","3,929,100","-8,089,550","5,290,250","-18,947,250","-3,586,911.436","-2,019,150","-20,579,650","-6,969,550","-8,055,979.03","-4,240,600","-6,226,481.792","-9,993,956.114","6,484,100","1,224,022.609","6,642,300","-273,000","0","0","0","0","0","-211,796.038","-305,306.329","-145,848.287","-115,569.966","0","-129,481.271","-5,945.099","-26,727.273","-1,280,000","5,494,400","0","0","0","0","0","0","-13,771.278","0","0","0","0","-6,290,400","-2,323.138","0","-86,800","0","0","-16,924.409","0","0","3,920,000","3,120,000","0","2,000,000","-1,112,347.826","760,000","157,142.857","1,490,322.581","840,000","1,040,000","0","252,941.176","0","0","0","-592,792.793","560,000","461,290.323","400,000","250,000","125,000","760,000","110,273.973","518,181.818","340,000","760,000","213,559.322","520,000","640,000","380,000","301,960.784","760,000","509,090.909",,,,,,,,,,,,,,,
