name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
			CommonStockIssuance,"21,300,000","200,000","10,800,000","700,000","9,600,000","490,900,000","22,700,000","16,500,000","45,400,000","1,700,000","10,700,000","18,600,000","85,052,000","53,276,000","4,181,000","15,491,000","30,381,000","15,690,000","46,431,000","5,019,000","7,556,000","2,139,000","7,615,000","406,000","8,361,000","3,382,000","7,138,000","2,801,000","10,097,000","5,743,000","8,980,000","12,109,000","10,530,000","16,397,000","44,338,000","28,741,000","52,877,000","35,175,000","2,891,000","5,286,000","977,000","1,387,000","554,000","2,094,000","789,000","3,639,000","23,287,000","6,690,000","20,239,000","44,625,000","75,986,000","457,227,000","16,548,000","3,738,000","2,553,000","3,842,000","6,182,000","43,212,000","5,248,000","7,601,000","6,077,000","591,000","3,413,000","370,000","4,495,000","14,395,000","7,384,000","1,163,000","5,536,000","665,000","43,868,000","4,309,000","2,900,000","5,851,000","2,366,000","259,000","8,732,000","156,000","3,696,000","116,000","2,930,000","1,349,000","2,415,000","541,000","3,287,000","3,388,000","4,890,000","1,641,000","3,334,000","267,390,000","1,200,000","1,000,000","1,100,000","57,800,000","2,900,000","200,000","0","800,000","1,300,000","800,000","600,000","300,000",,,"100,000","100,000","5,900,000","14,800,000",,,,,,,,,"300,000"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,"0","-3,000","-5,583,000","-62,768,000","-35,663,000","2,000","-17,806,000","-62,145,000","-69,604,000","-159,589,000","-69,739,000","-266,024,000","-54,325,000","-99,592,000","0",,,"-1,029,000","0",,,,,,,,,,,"0","0",,,"0","0","0","-2,744,000","-51,153,000","0","0","-168,000","0","0","-13,272,000","-5,470,000",,,,,"0",,,,"-23,215,000","0",,,,,,,"-6,657,000","-3,032,000","-612,000","-9,996,000","0",,,,,,,,"0","0","0","-3,200,000","-1,000,000",,,,"0","0","0","-100,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,"-156,000,000","-126,700,000","-2,800,000","-23,500,000","-3,000,000","-7,700,000","-11,200,000","-13,300,000","-25,800,000","-1,500,000","-1,500,000","-13,200,000","-21,562,000","0","0","-12,938,000","0","0","0","-1,850,000","-3,000","-2,775,000","-11,000","12,000","0","0","9,000","3,000","-261,000","5,000","203,000","1,448,000","839,000","3,543,000","9,187,000","5,666,000","7,754,000","3,519,000","75,000","42,000","14,000","62,000","-60,000","261,000","-11,000","875,000","6,303,000","2,974,000","4,941,000","1,255,000","13,454,000","2,072,000","573,000","-110,000","145,000","106,000","-897,000","4,802,000","586,000","976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-100,000",,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"485,900,000","485,900,000","185,400,000","261,500,000","379,000,000","531,600,000","388,100,000","436,400,000","448,800,000","323,000,000","382,600,000","433,300,000","500,500,000","456,157,000","356,033,000","336,317,000","118,924,000","101,226,000","169,688,000","152,058,000","132,597,000","117,094,000","137,093,000","127,841,000","166,154,000","115,562,000","90,586,000","83,369,000","139,710,000","204,728,000","199,960,000","196,300,000","286,824,000","268,838,000","269,388,000","187,882,000","190,069,000","178,438,000","179,608,000","163,852,000","178,885,000","191,057,000","171,651,000","139,173,000","390,598,000","410,413,000","465,557,000","412,583,000","397,431,000","346,956,000","482,557,000","695,991,000","290,154,000","244,667,000","195,237,000","177,444,000","261,633,000","293,441,000","205,185,000","136,277,000","93,881,000","118,507,000","81,338,000","51,326,000","88,768,000","72,886,000","67,087,000","55,832,000","70,925,000","60,923,000","118,541,000","98,546,000","81,472,000","100,912,000","75,442,000","55,739,000","64,795,000","52,152,000","58,319,000","54,253,000","73,744,000","146,495,000","144,337,000","142,580,000","164,562,000","117,102,000","59,496,000","34,123,000","103,843,000","108,033,000","38,200,000","41,200,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"-45,700,000","300,400,000","-76,100,000","-117,400,000","-152,600,000","143,800,000","-48,700,000","-12,500,000","125,700,000","-59,500,000","-50,900,000","-66,900,000","44,228,000","100,227,000","19,965,000","217,280,000","18,228,000","-68,770,000","17,696,000","18,988,000","15,200,000","-20,258,000","9,932,000","-38,302,000","50,745,000","24,819,000","7,527,000","-55,537,000","-65,063,000","5,145,000","3,817,000","-90,135,000","17,911,000","-252,000","81,239,000","-2,313,000","11,413,000","-886,000","15,647,000","-15,295,000","-11,896,000","18,954,000","32,282,000","-251,893,000","-19,870,000","-55,326,000","52,908,000","14,980,000","50,209,000","-135,441,000","-213,421,000","405,634,000","45,939,000","47,705,000","18,022,000","-83,939,000","-34,072,000","83,217,000","68,908,000","42,396,000","-24,626,000","37,181,000","30,003,000","-37,401,000","15,882,000","5,799,000","11,255,000","-15,093,000","15,102,000","-57,618,000","19,995,000","17,074,000","-19,440,000","25,470,000","19,703,000","-9,056,000","12,643,000","-6,167,000","4,066,000","-19,491,000","-72,751,000","2,158,000","1,757,000","-21,982,000","47,460,000","57,606,000","25,373,000","-69,720,000","-4,229,000","69,827,000","-3,000,000","-1,300,000","-10,900,000","40,600,000","-300,000","-4,700,000","-100,000","4,700,000","100,000","2,500,000","2,100,000","-300,000","2,400,000","-3,900,000","-4,500,000","-4,100,000","700,000","14,300,000","2,300,000","-2,400,000","400,000","-1,500,000","-2,100,000","-4,200,000","-2,200,000","4,000,000","-5,100,000"
	EffectOfExchangeRateChanges,"0","100,000","0","-100,000","0","-300,000","400,000","100,000","100,000","-100,000","200,000","-300,000","139,000","-103,000","-249,000","113,000","-530,000","308,000","-66,000","473,000","303,000","259,000","-680,000","-11,000","-153,000","157,000","-310,000","-804,000","45,000","-377,000","-157,000","-389,000","75,000","-298,000","267,000","126,000","218,000","-284,000","109,000","262,000","-276,000","452,000","196,000","468,000","55,000","182,000","66,000","172,000","266,000","-160,000","-13,000","203,000","-452,000","1,725,000","-229,000","-250,000","2,264,000",,,,"0","-12,000","9,000","-41,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"531,600,000","185,400,000","261,500,000","379,000,000","531,600,000","388,100,000","436,400,000","448,800,000","323,000,000","382,600,000","433,300,000","500,500,000","456,157,000","356,033,000","336,317,000","118,924,000","101,226,000","169,688,000","152,058,000","132,597,000","117,094,000","137,093,000","127,841,000","166,154,000","115,562,000","90,586,000","83,369,000","139,710,000","204,728,000","199,960,000","196,300,000","286,824,000","268,838,000","269,388,000","187,882,000","190,069,000","178,438,000","179,608,000","163,852,000","178,885,000","191,057,000","171,651,000","139,173,000","390,598,000","410,413,000","465,557,000","412,583,000","397,431,000","346,956,000","482,557,000","695,991,000","290,154,000","244,667,000","195,237,000","177,444,000","261,633,000","293,441,000","205,185,000","136,277,000","93,881,000","118,507,000","81,338,000","51,326,000","88,768,000","72,886,000","67,087,000","55,832,000","70,925,000","60,923,000","118,541,000","98,546,000","81,472,000","100,912,000","75,442,000","55,739,000","64,795,000","52,152,000","58,319,000","54,253,000","73,744,000","146,495,000","144,337,000","142,580,000","164,562,000","117,102,000","59,496,000","34,123,000","103,843,000","108,033,000","38,200,000","41,200,000","42,500,000","0","0","0","17,700,000","0","0","0","10,400,000","0","0","0","10,200,000","0","0","0","3,700,000","0","0","0","4,900,000","0","0","0","9,400,000","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,900,000","-40,600,000","300,000","-13,000,000","100,000","-4,700,000","-100,000","-12,900,000","-2,100,000","300,000","-2,400,000","-6,300,000","4,500,000","4,100,000","-700,000","-18,000,000","-2,300,000","2,400,000","-400,000","-3,400,000","2,100,000","4,200,000","2,200,000","-13,400,000","5,100,000"
CapitalExpenditure,"-718,500,000","-135,500,000","-143,900,000","-260,300,000","-178,800,000","-138,200,000","-143,500,000","-115,900,000","-70,200,000","-69,800,000","-61,200,000","-43,100,000","-37,330,000","-36,904,000","-39,024,000","-39,742,000","-59,457,000","-46,192,000","-51,228,000","-38,926,000","-33,562,000","-24,724,000","-19,458,000","-21,589,000","-23,735,000","-21,294,000","-35,235,000","-54,197,000","-52,824,000","-49,848,000","-54,727,000","-68,252,000","-64,371,000","-40,873,000","-55,047,000","-38,449,000","-27,126,000","-30,749,000","-22,306,000","-18,145,000","-25,054,000","-26,084,000","-22,960,000","-38,121,000","-51,783,000","-66,468,000","-67,865,000","-63,721,000","-42,685,000","-68,575,000","-44,106,000","-22,531,000","-17,068,000","-11,672,000","-21,356,000","-13,847,000","-20,375,000","-25,655,000","-11,595,000","-12,943,000","-12,662,000","-12,875,000","-28,274,000","-35,192,000","-24,150,000","-25,506,000","-19,256,000","-12,470,000","-22,039,000","-37,256,000","-47,868,000","-34,657,000","-28,573,000","-11,307,000","-19,256,000","-18,144,000","-21,463,000","-15,951,000","-23,316,000","-16,913,000","-13,530,000","-6,340,000","-10,163,000","-11,602,000","-18,001,000","-30,805,000","-12,193,000","-45,195,000","-30,476,000","-24,671,000","-13,200,000","-9,700,000","-15,800,000","-14,400,000","-6,400,000","-4,000,000","-6,000,000","-3,600,000","-4,900,000","-800,000","-1,400,000","-1,700,000","-3,700,000","-1,200,000","-4,200,000","-3,800,000","-4,700,000","-2,000,000","-900,000","-400,000","-800,000","-1,400,000","-800,000","-600,000","-300,000","-100,000","-500,000"
IssuanceOfCapitalStock,"21,300,000","200,000","10,800,000","700,000","9,600,000","490,900,000","22,700,000","16,500,000","45,400,000","1,700,000","10,700,000","18,600,000","85,052,000","53,276,000","4,181,000","15,491,000","30,381,000","15,690,000","46,431,000","5,019,000","7,556,000","2,139,000","7,615,000","406,000","8,361,000","3,382,000","7,138,000","2,801,000","10,097,000","5,743,000","8,980,000","12,109,000","10,530,000","16,397,000","44,338,000","28,741,000","52,877,000","35,175,000","2,891,000","5,286,000","977,000","1,387,000","554,000","2,094,000","789,000","3,639,000","23,287,000","6,690,000","20,239,000","44,625,000","75,986,000","457,227,000","16,548,000","3,738,000","2,553,000","3,842,000","6,182,000","43,212,000","5,248,000","7,601,000","6,077,000","591,000","3,413,000","370,000","4,495,000","14,395,000","7,384,000","1,163,000","5,536,000","665,000","43,868,000","4,309,000","2,900,000","5,851,000","2,366,000","259,000","8,732,000","156,000","3,696,000","116,000","2,930,000","1,349,000","2,415,000","541,000","3,287,000","3,388,000","4,890,000","1,641,000","3,334,000","267,390,000","1,200,000","1,000,000","1,100,000","57,800,000","2,900,000","200,000","0","800,000","1,300,000","800,000","600,000","300,000",,,"100,000","100,000","5,900,000","14,800,000",,,,,,,,,"300,000"
IssuanceOfDebt,"770,000,000","750,000,000","0","20,000,000","0",,,,"575,000,000","0","0","0","0","0","0","670,000,000","115,000,000","395,000,000","65,000,000","95,000,000","95,000,000","128,000,000","135,000,000","110,000,000","115,000,000","170,000,000","173,000,000","195,000,000","255,000,000","175,000,000","205,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-20,500,000","-200,000","-100,000","-20,100,000","-100,000","-30,100,000","-100,000","-100,000","-144,700,000","-300,000","-100,000","0","0","0","0","-387,000,000","-139,000,000","-203,000,000","-82,000,000","-99,000,000","-103,000,000","-145,000,000","-152,000,000","-83,000,000","-180,000,000","-150,000,000","-175,000,000","-188,000,000","-205,000,000","-175,000,000","-100,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,"0","-3,000","-5,583,000","-62,768,000","-35,663,000","2,000","-17,806,000","-62,145,000","-69,604,000","-159,589,000","-69,739,000","-266,024,000","-54,325,000","-99,592,000","0",,,"-1,029,000","0",,,,,,,,,,,"0","0",,,"0","0","0","-2,744,000","-51,153,000","0","0","-168,000","0","0","-13,272,000","-5,470,000",,,,,"0",,,,"-23,215,000","0",,,,,,,"-6,657,000","-3,032,000","-612,000","-9,996,000","0",,,,,,,,"0","0","0","-3,200,000","-1,000,000",,,,"0","0","0","-100,000",,,,,,,,,,,,,
FreeCashFlow,"-891,900,000","-163,900,000","-176,400,000","-322,800,000","-228,800,000","-187,800,000","-169,800,000","-115,500,000","-59,700,000","-97,500,000","-53,000,000","-63,100,000","-21,999,000","23,799,000","53,250,000","-5,750,000","-17,522,000","-26,581,000","461,000","15,197,000","19,184,000","18,714,000","82,160,000","-3,491,000","40,818,000","-6,327,000","41,727,000","-7,363,000","34,731,000","15,799,000","-39,959,000","-54,968,000","26,767,000","19,310,000","43,704,000","30,787,000","34,038,000","15,027,000","70,302,000","67,541,000","46,649,000","22,256,000","57,632,000","3,524,000","12,675,000","-25,302,000","-10,627,000","24,797,000","52,253,000","4,357,000","-22,595,000","38,657,000","26,238,000","38,201,000","21,264,000","28,273,000","16,308,000","-20,177,000","23,495,000","12,613,000","14,664,000","9,693,000","-9,867,000","7,439,000","4,722,000","9,464,000","37,455,000","18,507,000","44,274,000","-20,626,000","-8,988,000","19,099,000","22,416,000","19,142,000","33,193,000","357,000","-1,240,000","12,221,000","7,694,000","-6,669,000","129,000","-4,715,000","-2,513,000","4,594,000","-747,000","-9,831,000","18,846,000","-39,694,000","4,558,000","-13,434,000","-4,000,000","-2,200,000","-7,300,000","-7,200,000","-3,400,000","-2,800,000","-3,300,000","3,000,000","-4,600,000","1,700,000","1,700,000","-2,200,000","2,100,000","-3,700,000","-4,400,000","-4,300,000","-5,100,000","-2,500,000","-800,000","-200,000","-1,600,000","-1,500,000","-300,000","-800,000","-700,000","-300,000","-400,000"
