name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalEquityGrossMinorityInterest,"678,380,000","650,110,000","645,385,000","613,612,000","588,345,000","555,907,000","521,671,000","478,684,000","445,143,000","431,295,000","401,944,000","381,248,000","380,322,000","355,203,000","339,647,000","322,917,000","312,971,000","296,205,000","339,386,000","334,948,000","327,065,000","321,503,000","355,023,000","354,159,000","341,410,000","337,610,000","194,443,000","238,468,000","257,946,000","281,933,000","305,684,000","352,627,000","398,130,000","455,384,000","491,127,000","569,741,000","596,472,000","611,790,000","671,665,000","702,333,000","809,078,000","805,981,000","946,848,000","950,929,000","926,193,000","934,384,000","883,427,000","921,524,000","908,950,000","849,936,000","928,387,000","947,652,000","912,420,000","917,595,000","900,197,000","886,108,000","921,800,000","917,822,000","977,126,000","982,401,000","946,201,000","934,489,000","1,072,101,000","1,036,247,000","961,400,000","1,099,058,000","1,042,167,000","984,831,000","943,799,000","897,158,000","795,209,000","747,820,000","687,276,000","473,634,000","431,534,000","405,697,000","373,145,000","343,648,000","323,363,000","306,405,000","275,445,000","261,689,000","253,591,000","200,893,000","188,163,000","182,259,000","116,925,000","113,700,000","105,500,000","103,500,000","102,700,000","84,600,000","80,000,000","79,600,000","79,600,000"
	StockholdersEquity,"678,380,000","650,110,000","645,385,000","613,612,000","588,345,000","555,907,000","521,671,000","478,684,000","445,143,000","431,295,000","401,944,000","381,248,000","380,322,000","355,203,000","339,647,000","322,917,000","312,971,000","296,205,000","339,386,000","334,948,000","327,065,000","321,503,000","355,023,000","354,159,000","341,410,000","337,610,000","194,443,000","238,468,000","257,946,000","281,933,000","305,684,000","352,627,000","398,130,000","455,384,000","491,127,000","569,741,000","596,472,000","611,790,000","671,665,000","702,333,000","809,078,000","805,981,000","946,848,000","950,929,000","926,193,000","934,384,000","883,427,000","921,524,000","908,950,000","849,936,000","928,387,000","947,652,000","912,420,000","917,595,000","900,197,000","886,108,000","921,800,000","917,822,000","977,126,000","982,401,000","946,201,000","934,489,000","1,072,101,000","1,036,247,000","961,400,000","1,099,058,000","1,042,167,000","984,831,000","943,799,000","897,158,000","795,209,000","747,820,000","687,276,000","473,634,000","431,534,000","405,697,000","373,145,000","343,648,000","323,363,000","306,405,000","275,445,000","261,689,000","253,591,000","200,893,000","188,163,000","182,259,000","116,925,000","113,700,000","105,500,000","103,500,000","102,700,000","84,600,000","80,000,000","79,600,000","79,600,000"
		CapitalStock,"893,000","887,000","879,000","879,000","878,000","873,000","865,000","863,000","862,000","860,000","859,000","857,000","857,000","852,000","852,000","851,000","850,000","843,000","843,000","842,000","839,000","835,000","835,000","834,000","833,000","830,000","829,000","828,000","826,000","823,000","821,000","821,000","820,000","819,000","819,000","818,000","818,000","816,000","816,000","817,000","818,000","820,000","824,000","824,000","821,000","812,000","964,000","954,000","954,000","953,000","954,000","933,000","933,000","931,000","930,000","930,000","1,077,000","1,076,000","1,074,000","1,069,000","1,038,000","1,037,000","1,035,000","1,033,000","1,032,000","1,029,000","1,027,000","1,025,000","1,024,000","1,023,000","1,004,000","1,002,000","1,000,000","938,000","463,000","460,000","460,000","454,000","450,000","447,000","440,000","218,000","217,000","203,000","203,000","202,000","79,000","100,000","100,000",,,,,,"500,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000"
			CommonStock,"893,000","887,000","879,000","879,000","878,000","873,000","865,000","863,000","862,000","860,000","859,000","857,000","857,000","852,000","852,000","851,000","850,000","843,000","843,000","842,000","839,000","835,000","835,000","834,000","833,000","830,000","829,000","828,000","826,000","823,000","821,000","821,000","820,000","819,000","819,000","818,000","818,000","816,000","816,000","817,000","818,000","820,000","824,000","824,000","821,000","812,000","964,000","954,000","954,000","953,000","954,000","933,000","933,000","931,000","930,000","930,000","1,077,000","1,076,000","1,074,000","1,069,000","1,038,000","1,037,000","1,035,000","1,033,000","1,032,000","1,029,000","1,027,000","1,025,000","1,024,000","1,023,000","1,004,000","1,002,000","1,000,000","938,000","463,000","460,000","460,000","454,000","450,000","447,000","440,000","218,000","217,000","203,000","203,000","202,000","79,000","100,000","100,000",,,,,,"0"
		AdditionalPaidInCapital,"677,311,000","674,242,000","670,497,000","666,470,000","662,485,000","658,423,000","650,990,000","646,849,000","642,958,000","639,335,000","633,536,000","630,878,000","629,768,000","628,295,000","626,751,000","624,869,000","623,378,000","621,008,000","619,483,000","618,105,000","614,571,000","613,325,000","613,611,000","612,449,000","611,472,000","610,784,000","610,063,000","608,935,000","607,643,000","606,531,000","604,789,000","603,656,000","602,440,000","600,904,000","602,735,000","600,796,000","598,903,000","596,826,000","599,534,000","597,586,000","594,223,000","590,965,000","592,929,000","588,676,000","582,497,000","576,853,000","250,923,000","244,992,000","240,753,000","234,243,000","226,200,000","222,523,000","220,833,000","216,214,000","211,142,000","207,294,000","696,070,000","688,554,000","678,945,000","666,780,000","616,679,000","609,230,000","598,952,000","591,287,000","588,015,000","580,557,000","574,131,000","571,192,000","568,524,000","565,738,000","503,069,000","496,582,000","489,509,000","303,195,000","284,147,000","278,264,000","276,811,000","261,047,000","251,684,000","246,636,000","234,466,000","228,356,000","225,656,000","179,133,000","178,318,000","176,661,000","113,704,000","113,100,000","112,100,000",,,,,,
		RetainedEarnings,"284,050,000","251,972,000","227,506,000","199,737,000","173,088,000","142,335,000","115,284,000","75,344,000","47,177,000","18,071,000","-9,445,000","-27,679,000","-27,120,000","-52,946,000","-67,017,000","-81,874,000","-90,625,000","-108,127,000","-63,745,000","-66,767,000","-71,053,000","-76,230,000","-43,354,000","-42,668,000","-54,507,000","-57,518,000","-200,242,000","-155,007,000","-134,284,000","-109,403,000","-84,017,000","-36,049,000","10,515,000","68,658,000","99,264,000","186,328,000","217,718,000","232,921,000","294,315,000","327,456,000","427,688,000","375,607,000","496,055,000","485,413,000","430,042,000","356,991,000","944,588,000","889,057,000","857,375,000","836,520,000","829,924,000","807,500,000","770,955,000","768,008,000","753,095,000","736,603,000","725,440,000","710,001,000","706,619,000","675,188,000","652,360,000","647,286,000","694,795,000","642,096,000","571,838,000","516,903,000","464,140,000","408,218,000","371,687,000","328,721,000","289,009,000","247,250,000","193,834,000","166,913,000","147,308,000","128,082,000","97,075,000","82,903,000","72,575,000","60,610,000","41,316,000","33,494,000","28,537,000","22,255,000","10,361,000","5,970,000","3,543,000","800,000","-6,200,000","-7,800,000","-8,600,000","-10,100,000","-14,400,000","-14,900,000","-15,100,000"
		TreasuryStock,"282,333,000","276,895,000","253,494,000","253,494,000","248,120,000","246,088,000","246,071,000","245,313,000","245,311,000","227,315,000","223,392,000","223,263,000","223,232,000","220,700,000","220,668,000","220,573,000","220,336,000","217,355,000","217,339,000","217,271,000","217,098,000","216,169,000","216,156,000","216,126,000","216,024,000","215,606,000","215,587,000","215,587,000","215,581,000","215,165,000","215,163,000","215,163,000","215,114,000","214,494,000","214,489,000","214,489,000","214,440,000","213,988,000","213,985,000","213,974,000","213,943,000","156,275,000","142,650,000","135,441,000","95,414,000","191,000","313,540,000","221,887,000","201,894,000","229,408,000","129,262,000","89,078,000","89,078,000","89,026,000","89,013,000","75,023,000","515,560,000","491,240,000","416,286,000","366,319,000","325,003,000","325,003,000","225,083,000","200,158,000","200,158,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,541,000","-96,000","-3,000","20,000","14,000","364,000","603,000","941,000","-543,000","344,000","386,000","455,000","49,000","-298,000","-271,000","-356,000","-296,000","-164,000","144,000","39,000","-194,000","-258,000","87,000","-330,000","-364,000","-880,000","-620,000","-701,000","-658,000","-853,000","-746,000","-638,000","-531,000","-503,000","2,798,000","-3,712,000","-6,527,000","-4,785,000","-9,015,000","-9,552,000","292,000","-5,136,000","-310,000","11,457,000","8,247,000","-81,000","492,000","8,408,000","11,762,000","7,628,000","571,000","5,774,000","8,777,000","21,468,000","24,043,000","16,304,000","14,773,000","9,431,000","6,774,000","5,683,000","1,127,000","1,939,000","2,402,000","1,989,000","673,000","569,000","2,869,000","4,396,000","2,564,000","1,676,000","2,127,000","2,986,000","2,933,000","2,588,000","-384,000","-1,109,000","-1,201,000","-756,000","-1,346,000","-1,288,000","-777,000","-379,000","-819,000","-698,000","-719,000","-574,000","-401,000","-400,000","-500,000",,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,760,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,"111,300,000","111,300,000","94,700,000","94,400,000","94,500,000","94,200,000"
TotalCapitalization,"678,380,000","650,110,000","645,385,000","613,612,000","588,345,000","555,907,000","521,671,000","478,684,000","445,143,000","431,295,000","401,944,000","381,248,000","380,322,000","355,203,000","339,647,000","322,917,000","312,971,000","296,205,000","339,386,000","334,948,000","327,065,000","321,503,000","355,023,000","354,159,000","341,410,000","337,610,000","194,443,000","238,468,000","257,946,000","281,933,000","305,684,000","352,627,000","398,130,000","455,384,000","491,127,000","569,741,000","596,472,000","611,790,000","671,665,000","702,333,000","809,078,000","805,981,000","946,848,000","950,929,000","926,193,000","934,384,000","883,427,000","921,524,000","912,060,000","853,076,000","930,045,000","949,541,000","914,404,000","919,942,000","902,611,000","888,287,000","925,284,000","921,126,000","980,419,000","985,164,000","959,938,000","951,988,000","1,088,774,000","1,052,605,000","979,777,000","1,116,507,000","1,061,137,000","1,006,422,000","964,903,000","918,227,000","819,251,000","773,273,000","763,109,000","510,381,000","468,742,000","408,383,000","416,396,000","350,120,000","351,680,000","351,958,000","308,738,000","294,065,000","281,714,000","215,519,000","203,779,000","230,648,000","164,841,000","161,300,000","155,000,000","155,200,000","121,900,000","106,900,000","107,300,000","94,400,000","91,700,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000"
CommonStockEquity,"678,380,000","650,110,000","645,385,000","613,612,000","588,345,000","555,907,000","521,671,000","478,684,000","445,143,000","431,295,000","401,944,000","381,248,000","380,322,000","355,203,000","339,647,000","322,917,000","312,971,000","296,205,000","339,386,000","334,948,000","327,065,000","321,503,000","355,023,000","354,159,000","341,410,000","337,610,000","194,443,000","238,468,000","257,946,000","281,933,000","305,684,000","352,627,000","398,130,000","455,384,000","491,127,000","569,741,000","596,472,000","611,790,000","671,665,000","702,333,000","809,078,000","805,981,000","946,848,000","950,929,000","926,193,000","934,384,000","883,427,000","921,524,000","908,950,000","849,936,000","928,387,000","947,652,000","912,420,000","917,595,000","900,197,000","886,108,000","921,800,000","917,822,000","977,126,000","982,401,000","946,201,000","934,489,000","1,072,101,000","1,036,247,000","961,400,000","1,099,058,000","1,042,167,000","984,831,000","943,799,000","897,158,000","795,209,000","747,820,000","687,276,000","473,634,000","431,534,000","405,697,000","373,145,000","343,648,000","323,363,000","306,405,000","275,445,000","261,689,000","253,591,000","200,893,000","188,163,000","182,259,000","116,925,000","113,700,000","105,500,000","103,500,000","102,700,000","84,600,000","80,000,000","79,600,000","79,100,000"
CapitalLeaseObligations,"42,112,000","44,949,000","47,768,000","50,344,000","50,100,000","53,194,000","57,286,000","60,460,000","64,118,000","52,391,000","67,013,000","55,605,000","61,923,000",,,,,,,,,,,,,,,,,,,,,,,,,,"306,000","399,000","521,000","1,051,000","1,166,000","1,342,000","1,423,000","2,006,000","2,292,000","3,142,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"485,259,000","455,323,000","448,584,000","481,444,000","455,344,000","422,073,000","387,003,000","343,183,000","308,066,000","336,039,000","306,688,000","285,992,000","285,066,000","259,947,000","244,391,000","227,661,000","217,715,000","200,949,000","244,130,000","239,492,000","231,409,000","225,647,000","258,967,000","257,903,000","244,954,000","240,954,000","99,187,000","143,212,000","162,526,000","184,758,000","189,266,000","233,018,000","270,924,000","327,911,000","363,384,000","380,457,000","403,620,000","417,084,000","465,771,000","496,815,000","518,545,000","516,169,000","456,865,000","452,873,000","423,297,000","434,145,000","330,674,000","365,489,000","346,425,000","433,187,000","515,094,000","531,676,000","494,281,000","490,356,000","472,472,000","457,869,000","493,094,000","491,822,000","551,964,000","598,714,000","562,183,000","549,420,000","603,192,000","557,377,000","481,674,000","619,723,000","561,861,000","500,054,000","462,254,000","417,807,000","318,739,000","270,785,000","212,797,000","247,436,000","205,562,000","193,253,000","164,062,000","139,052,000","121,082,000","101,809,000","116,472,000","102,090,000","96,227,000","107,259,000","96,104,000","90,289,000","42,079,000","43,200,000","38,800,000","35,800,000","53,700,000","42,000,000","35,800,000","41,900,000","44,900,000"
WorkingCapital,"445,856,000","414,209,000","402,733,000","431,373,000","402,834,000","363,246,000","318,359,000","283,631,000","240,004,000","256,572,000","220,885,000","192,458,000","189,560,000","172,396,000","148,490,000","124,786,000","111,298,000","98,034,000","89,093,000","88,714,000","82,638,000","78,981,000","128,980,000","120,355,000","98,480,000","96,158,000","91,308,000","138,927,000","154,116,000","179,621,000","142,645,000","170,698,000","195,207,000","252,585,000","201,299,000","179,153,000","190,247,000","190,846,000","234,207,000","261,077,000","287,689,000","281,035,000","201,374,000","197,363,000","179,872,000","155,284,000","139,279,000","186,826,000","167,024,000","231,207,000","309,623,000","312,177,000","291,975,000","269,010,000","245,896,000","216,786,000","265,296,000","258,835,000","312,203,000","349,940,000","293,720,000","255,835,000","309,478,000","251,800,000","199,019,000","306,239,000","248,711,000","191,944,000","172,716,000","149,256,000","68,691,000","29,170,000","28,356,000","65,692,000","11,338,000","-10,964,000","9,222,000","-3,292,000","1,604,000","10,221,000","18,897,000","2,501,000","15,062,000","29,316,000","35,296,000","62,011,000","24,063,000","25,800,000","27,600,000","27,000,000","20,600,000","16,000,000","18,800,000","13,600,000","12,800,000"
InvestedCapital,"678,380,000","650,110,000","645,385,000","613,612,000","588,345,000","555,907,000","521,671,000","478,684,000","445,143,000","443,079,000","401,944,000","381,248,000","380,322,000","355,203,000","339,647,000","322,917,000","312,971,000","296,205,000","339,386,000","334,948,000","327,065,000","321,503,000","355,023,000","354,159,000","341,410,000","375,610,000","194,443,000","238,468,000","257,946,000","291,933,000","305,684,000","352,627,000","398,130,000","455,384,000","491,127,000","569,741,000","596,575,000","692,001,000","671,665,000","702,333,000","809,078,000","805,981,000","946,848,000","950,929,000","926,193,000","934,384,000","883,427,000","921,524,000","912,909,000","853,432,000","930,382,000","949,895,000","924,087,000","930,798,000","916,208,000","900,130,000","936,880,000","932,437,000","993,259,000","997,262,000","960,510,000","952,572,000","1,089,364,000","1,053,232,000","981,406,000","1,118,300,000","1,063,190,000","1,008,696,000","966,812,000","920,727,000","824,128,000","853,095,000","770,666,000","513,531,000","472,271,000","438,466,000","420,103,000","354,582,000","356,955,000","396,327,000","315,913,000","301,321,000","288,709,000","220,013,000","208,233,000","234,281,000","167,601,000","163,600,000","155,300,000","155,500,000","122,200,000","107,200,000","108,000,000","99,400,000","92,100,000"
TangibleBookValue,"485,259,000","455,323,000","448,584,000","481,444,000","455,344,000","422,073,000","387,003,000","343,183,000","308,066,000","336,039,000","306,688,000","285,992,000","285,066,000","259,947,000","244,391,000","227,661,000","217,715,000","200,949,000","244,130,000","239,492,000","231,409,000","225,647,000","258,967,000","257,903,000","244,954,000","240,954,000","99,187,000","143,212,000","162,526,000","184,758,000","189,266,000","233,018,000","270,924,000","327,911,000","363,384,000","380,457,000","403,620,000","417,084,000","465,771,000","496,815,000","518,545,000","516,169,000","456,865,000","452,873,000","423,297,000","434,145,000","330,674,000","365,489,000","346,425,000","433,187,000","515,094,000","531,676,000","494,281,000","490,356,000","472,472,000","457,869,000","493,094,000","491,822,000","551,964,000","598,714,000","562,183,000","549,420,000","603,192,000","557,377,000","481,674,000","619,723,000","561,861,000","500,054,000","462,254,000","417,807,000","318,739,000","270,785,000","212,797,000","247,436,000","205,562,000","193,253,000","164,062,000","139,052,000","121,082,000","101,809,000","116,472,000","102,090,000","96,227,000","107,259,000","96,104,000","90,289,000","42,079,000","43,200,000","38,800,000","35,800,000","53,700,000","42,000,000","35,800,000","41,900,000","44,400,000"
TotalDebt,"42,112,000","44,949,000","47,768,000","50,344,000","50,100,000","53,194,000","57,286,000","60,460,000","64,118,000","64,175,000","67,013,000","55,605,000","61,923,000",,,,,,,,,,,,,"38,000,000",,,,"10,000,000",,,,,,,"103,000","80,211,000","306,000","399,000","521,000","1,051,000","1,166,000","1,342,000","1,423,000","2,006,000","2,292,000","3,142,000","3,959,000","3,496,000","1,995,000","2,243,000","11,667,000","13,203,000","16,011,000","14,022,000","15,080,000","14,615,000","16,133,000","14,861,000","14,309,000","18,083,000","17,263,000","16,985,000","20,006,000","19,242,000","21,023,000","23,865,000","23,013,000","23,569,000","28,919,000","105,275,000","83,390,000","39,897,000","40,737,000","32,769,000","46,958,000","10,934,000","33,592,000","89,922,000","40,468,000","39,632,000","35,118,000","19,120,000","20,070,000","52,022,000","50,676,000","49,900,000","49,800,000","52,000,000","19,500,000","22,600,000","28,000,000","19,800,000","13,000,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,062,000",,"13,598,000",,"33,417,000","4,987,000","29,444,000","50,247,000","31,280,000","39,359,000","28,714,000",,,,"8,333,000","5,200,000","10,100,000","17,900,000",,,"8,300,000","2,000,000",
ShareIssued,"89,264,034","88,724,438","87,908,259","87,884,843","87,795,103","87,264,910","86,488,095","86,278,765","86,209,338","85,953,253","85,876,510","85,668,036","85,658,822","85,173,686","85,159,221","85,115,123","84,987,946","84,279,533","84,254,021","84,230,258","83,906,099","83,538,033","83,509,840","83,431,251","83,332,387","82,996,585","82,874,634","82,841,253","82,550,398","82,336,689","82,094,031","82,064,114","82,001,778","81,889,907","81,876,758","81,808,424","81,751,897","81,616,987","81,563,011","81,718,240","81,761,157","81,966,793","82,425,459","82,444,372","82,058,619","81,220,265","96,422,737","95,399,192","95,367,433","95,315,373","91,828,872","93,308,941","93,273,282","89,584,850","89,481,043","90,412,033","91,072,533","91,205,657","95,014,040","96,192,808","94,696,546","103,767,970","97,571,783","98,112,741","97,977,180","102,942,917","102,664,770","102,537,406","102,425,000","102,318,809","100,434,290","100,194,857","99,960,423","93,774,602","92,538,924","92,059,718","91,954,000","90,740,000","89,960,000","89,396,000","88,080,000","87,380,000","87,012,000","81,294,956","81,166,240","80,860,984","63,608,000","63,016,000","62,632,000","62,472,000","62,472,000","57,208,000","57,160,000","57,104,000","56,800,000"
OrdinarySharesNumber,"68,779,291","68,748,662","70,105,521","70,082,105","70,432,568","70,062,364","69,286,959","69,130,749","69,061,469","70,151,357","70,312,424","70,110,543","70,102,909","69,772,910","69,760,992","69,723,487","69,611,001","69,117,803","69,093,603","69,076,820","68,770,300","68,519,005","68,492,083","68,418,122","68,337,190","68,098,654","67,981,417","67,948,036","67,658,760","67,521,038","67,278,710","67,248,793","67,196,127","67,170,522","67,158,417","67,090,083","67,049,422","67,069,734","67,016,636","67,175,342","67,222,705","73,621,548","75,916,618","76,266,154","77,658,525","81,209,410","83,386,394","85,785,478","86,507,738","85,148,144","86,507,738","89,750,641","89,714,982","89,584,850","89,481,043","90,412,033","91,072,533","91,205,657","95,014,040","96,192,808","94,696,546","103,767,970","97,571,783","98,112,741","97,977,180","102,942,917","102,664,770","102,537,406","102,425,000","102,318,809","100,434,290","100,194,857","99,960,423","93,774,602","92,538,924","92,059,718","91,954,000","90,740,000","89,960,000","89,396,000","88,080,000","87,380,000","87,012,000","81,294,956","81,166,240","80,860,984","63,608,000","63,016,000","62,632,000","62,472,000","62,472,000","57,208,000","57,160,000","57,104,000","56,800,000"
TreasurySharesNumber,"20,484,743","19,975,776","17,802,738","17,802,738","17,362,535","17,202,546","17,201,136","17,148,016","17,147,869","15,801,896","15,564,086","15,557,493","15,555,913","15,400,776","15,398,229","15,391,636","15,376,945","15,161,730","15,160,418","15,153,438","15,135,799","15,019,028","15,017,757","15,013,129","14,995,197","14,897,931","14,893,217","14,893,217","14,891,638","14,815,651","14,815,321","14,815,321","14,805,651","14,719,385","14,718,341","14,718,341","14,702,475","14,547,253","14,546,375","14,542,898","14,538,452","8,345,245","6,508,841","6,178,218","4,400,094","10,855","13,036,343","9,613,714","8,859,695","10,167,229","5,321,134","3,558,300","3,558,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
