name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
	ChangesInCash,"63,499,000","56,839,000","-8,945,000","14,062,000","1,543,000","-2,780,000","-15,644,000","17,289,000","-80,013,000","82,476,000","10,425,000","3,576,000","7,657,000","-16,490,000","26,372,000","-8,753,000","2,782,000","-11,323,000","7,046,000","-4,969,000","3,021,000","-630,000","6,737,000","-12,945,000","-5,258,000","-12,924,000","11,392,000","4,358,000","1,822,000","6,828,000","-11,818,000","-5,877,000","9,109,000","-11,404,000","6,749,000","21,959,000","-2,089,000","-15,322,000","5,092,000","6,854,000","938,000","-23,364,000","7,545,000","-6,409,000","-13,535,000","-22,710,000","41,685,000","-62,941,000","-2,168,000","-18,080,000","-12,013,000","19,448,000","12,266,000","-8,866,000","14,715,000","792,000","12,872,000","-50,995,000","41,904,000","9,795,000","18,894,000","-21,248,000","21,368,000","1,827,000","8,730,000","2,768,000","21,884,000","7,254,000","4,001,000","-10,122,000","12,083,000","3,788,000","11,586,000","-5,017,000","6,031,000","-7,310,000","86,000","5,225,000","-4,521,000","-1,999,000","2,769,000","-770,000","-4,510,000","-2,017,000","-4,658,000","5,789,000","8,321,000","-1,202,000","556,000","4,682,000","-4,000,000","3,200,000","500,000","-3,100,000","-2,600,000","-200,000","600,000","-8,900,000","-27,500,000"
	BeginningCashPosition,"52,116,000","58,776,000","67,721,000","53,659,000","52,116,000","54,896,000","70,540,000","53,253,000","133,264,000","50,788,000","40,363,000","36,787,000","29,130,000","45,620,000","19,248,000","28,001,000","25,219,000","36,542,000","29,496,000","34,465,000","31,444,000","32,074,000","25,337,000","38,282,000","43,540,000","56,464,000","45,072,000","40,714,000","38,892,000","32,064,000","43,882,000","49,759,000","40,650,000","52,054,000","45,305,000","23,346,000","25,435,000","40,757,000","35,665,000","28,811,000","27,873,000","51,237,000","43,692,000","50,101,000","63,636,000","86,346,000","44,661,000","107,602,000","109,770,000","127,850,000","139,863,000","120,415,000","108,149,000","117,015,000","102,300,000","101,508,000","88,636,000","139,631,000","97,727,000","87,932,000","69,038,000","90,286,000","68,918,000","67,091,000","58,361,000","55,593,000","33,709,000","26,455,000","22,454,000","32,576,000","20,493,000","16,705,000","5,119,000","10,136,000","10,625,000","11,415,000","11,329,000","6,104,000","10,625,000","12,624,000","9,855,000","10,625,000","15,135,000","17,152,000","21,810,000","16,021,000","7,700,000","8,902,000","8,344,000","3,664,000","7,600,000","0","0","7,000,000","0","0","0","14,500,000","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000",,,"-500,000","-3,900,000","2,600,000","-3,400,000","-600,000","-5,600,000","22,600,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"407,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-26,710,000","-9,192,000","-6,466,000","-5,102,000","-5,950,000","-4,812,000","-4,672,000","-4,920,000","-7,042,000","-7,497,000","-9,109,000","-6,961,000","-6,836,000","-8,844,000","-5,209,000","-7,936,000","-8,535,000","-5,588,000","-18,637,000","-5,184,000","-6,569,000","-5,077,000","-5,960,000","-6,353,000","-7,139,000","-3,765,000","-5,592,000","-5,908,000","-5,685,000","-3,623,000","-3,816,000","-7,033,000","-4,452,000","-3,882,000","-4,932,000","-5,234,000","-4,029,000","-3,208,000","-2,377,000","-2,817,000","-4,494,000","-2,094,000","-2,214,000","-2,548,000","-1,544,000","-2,360,000","-2,986,000","-2,021,000","-860,000","-1,222,000","-3,037,000","-1,986,000","-2,662,000","-1,772,000","36,604,000","-44,171,000","18,965,000","-25,970,000","-3,262,000","-3,109,000","-2,227,000","-2,490,000","-1,630,000","-2,440,000","-1,994,000","-2,049,000","-1,135,000","-1,826,000","-1,184,000","-2,043,000","-1,818,000","-963,000","-900,000","-1,317,000","-2,432,000","973,000","-860,000","-1,087,000","-1,278,000","-974,000","-936,000","-2,134,000","-1,336,000","-1,494,000","-1,559,000","-1,589,000","-3,350,000","-5,257,000","-5,774,000","-3,656,000","-8,700,000","-13,900,000","-11,200,000","-13,700,000","58,700,000","-21,500,000","-31,400,000","-16,900,000","-2,300,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,573,000","467,000","4,000","31,000","304,000","763,000","205,000","93,000","179,000","1,097,000","1,056,000","931,000","765,000","294,000","571,000","193,000","37,000","331,000","701,000","874,000","-46,000","72,000","14,000","21,000","40,000","481,000","154,000","0","267,000","0","566,000","0","760,000","0","762,000","0","1,400,000","0","900,000","100,000","9,000,000",,,"0"
IssuanceOfDebt,"315,000,000","50,000,000","115,000,000","135,000,000","15,000,000","10,000,000","70,000,000","20,000,000","28,000,000","150,000,000","36,000,000","13,000,000","253,000,000","54,000,000","20,000,000","70,000,000","14,000,000","20,000,000","37,000,000","30,000,000",,,"0","6,000,000","6,000,000","132,000,000","0","10,000,000","0","14,500,000","86,500,000",,"45,000,000","7,000,000",,"5,000,000","0","0",,,"18,000,000",,,,,,,"0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-107,551,000","-25,550,000","-20,294,000","-35,442,000","-26,265,000","-77,500,000","-63,570,000","-29,265,000","-144,507,000","-50,192,000","-51,530,000","-66,033,000","-60,191,000","-54,030,000","-40,033,000","-42,025,000","-22,523,000","-15,546,000","-58,160,000","-53,039,000","-21,810,000","-82,000","-25,082,000","-17,586,000","-21,092,000","-91,083,000","-166,000","-18,114,000","-18,079,000","-17,084,000","-89,896,000","-10,219,000","-2,000,000",,"0","-3,400,000","-2,000,000","0","-2,949,000","-300,000","-4,000,000","-100,000","-12,798,000","-300,000","-1,289,000","0","-435,000","-17,293,000","-667,000","-250,000","-4,267,000","-365,000","-667,000","-1,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-43,174,000","-15,496,000","-1,523,000","-22,484,000","-3,671,000","-1,739,000","-11,343,000","-7,771,000","-2,475,000","-9,607,000","-4,233,000","-7,420,000","-5,293,000","-4,102,000","-16,960,000","-4,743,000","-3,231,000","-5,139,000","-98,000","-5,093,000","-2,406,000","-2,829,000","-2,111,000","-6,053,000","-2,826,000","-3,402,000","-3,400,000","-3,405,000","-2,462,000","0","-1,692,000","-5,777,000","-620,000","-416,000","-17,000","-1,169,000","-1,132,000","-145,000","-1,980,000","-512,000","-1,455,000",,"-935,000","-2,609,000","-3,712,000","0","-567,000","-861,000","-2,046,000","-2,216,000","-4,200,000","-2,652,000","-4,211,000","-1,980,000","-11,052,000","-4,747,000","-6,425,000","-3,830,000","-7,856,000","-3,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-289,000","-935,000",,,,,,,,,
FreeCashFlow,"132,523,000","54,537,000","21,031,000","37,483,000","19,472,000","79,835,000","65,438,000","47,694,000","134,824,000","14,423,000","33,204,000","66,154,000","18,773,000","-7,853,000","73,979,000","22,548,000","25,132,000","-1,737,000","29,761,000","39,328,000","4,558,000","4,976,000","35,474,000","6,980,000","16,260,000","9,257,000","17,692,000","18,015,000","24,560,000","16,792,000","1,254,000","16,848,000","17,933,000","-12,666,000","9,709,000","22,199,000","2,671,000","-13,559,000","24,701,000","13,638,000","2,299,000","-21,910,000","49,431,000","-1,070,000","-5,921,000","-21,426,000","43,634,000","-5,793,000","-98,000","-12,683,000","6,460,000","22,817,000","21,222,000","-5,705,000","72,499,000","-23,228,000","46,024,000","-27,016,000","54,839,000","14,036,000","18,997,000","-15,318,000","22,470,000","3,116,000","6,592,000","-22,557,000","21,820,000","6,277,000","10,745,000","-7,584,000","11,585,000","4,158,000","11,493,000","-6,050,000","-1,042,000","1,507,000","13,063,000","-3,430,000","-995,000","11,140,000","10,019,000","-11,396,000","23,715,000","8,278,000","23,611,000","5,247,000","31,518,000","549,000","12,618,000","-4,550,000","7,400,000","-16,100,000","-8,200,000","-12,200,000","73,100,000","-29,200,000","-39,600,000","-20,900,000","-5,200,000"
